mode,pca_window_days,pca_input,zscore_lookback_days,min_zscore_belly,min_zscore_wing,max_adf_pvalue,max_half_life_days,n_trades,total_pnl,avg_pnl,median_pnl,win_rate,avg_days,sharpe,max_loss,mr_exits,sl_exits,mh_exits
spot,260,changes,130,2.0,0.0,0.2,120.0,75,162425572.0777942,2165674.2943705893,1715926.296910106,0.6666666666666666,1.0,5.918312844953513,-17110509.18103894,31,44,0
spot,260,changes,130,2.0,0.0,0.5,60.0,75,162425572.0777942,2165674.2943705893,1715926.296910106,0.6666666666666666,1.0,5.918312844953513,-17110509.18103894,31,44,0
spot,260,changes,130,2.0,0.0,0.5,120.0,75,162425572.0777942,2165674.2943705893,1715926.296910106,0.6666666666666666,1.0,5.918312844953513,-17110509.18103894,31,44,0
spot,260,changes,130,2.0,0.25,0.1,60.0,66,172168525.38333157,2608614.0209595696,1976011.0515151452,0.6818181818181818,1.0,7.054916948587596,-17110509.18103894,29,37,0
spot,260,changes,130,2.0,0.25,0.1,120.0,66,172168525.38333157,2608614.0209595696,1976011.0515151452,0.6818181818181818,1.0,7.054916948587596,-17110509.18103894,29,37,0
spot,260,changes,130,2.0,0.25,0.2,60.0,68,176295670.02484834,2592583.382718358,1976011.0515151452,0.6911764705882353,1.0,7.11563422360045,-17110509.18103894,29,39,0
spot,260,changes,130,2.0,0.25,0.2,120.0,68,176295670.02484834,2592583.382718358,1976011.0515151452,0.6911764705882353,1.0,7.11563422360045,-17110509.18103894,29,39,0
spot,260,changes,130,2.0,0.25,0.5,60.0,68,176295670.02484834,2592583.382718358,1976011.0515151452,0.6911764705882353,1.0,7.11563422360045,-17110509.18103894,29,39,0
spot,260,changes,130,2.0,0.25,0.5,120.0,68,176295670.02484834,2592583.382718358,1976011.0515151452,0.6911764705882353,1.0,7.11563422360045,-17110509.18103894,29,39,0
spot,260,changes,130,2.0,0.5,0.1,60.0,46,125034452.6883842,2718140.2758344407,1607492.5084009962,0.6304347826086957,1.0,6.359150408723428,-17110509.18103894,18,28,0
spot,260,changes,130,2.0,0.5,0.1,120.0,46,125034452.6883842,2718140.2758344407,1607492.5084009962,0.6304347826086957,1.0,6.359150408723428,-17110509.18103894,18,28,0
spot,260,changes,130,2.0,0.5,0.2,60.0,47,126710808.46359721,2695974.648161643,1624135.2998748382,0.6382978723404256,1.0,6.373884159442638,-17110509.18103894,18,29,0
spot,260,changes,130,2.0,0.5,0.2,120.0,47,126710808.46359721,2695974.648161643,1624135.2998748382,0.6382978723404256,1.0,6.373884159442638,-17110509.18103894,18,29,0
spot,260,changes,130,2.0,0.5,0.5,60.0,47,126710808.46359721,2695974.648161643,1624135.2998748382,0.6382978723404256,1.0,6.373884159442638,-17110509.18103894,18,29,0
spot,260,changes,130,2.0,0.5,0.5,120.0,47,126710808.46359721,2695974.648161643,1624135.2998748382,0.6382978723404256,1.0,6.373884159442638,-17110509.18103894,18,29,0
spot,390,levels,130,1.0,0.0,0.1,60.0,148,160225286.67373836,1082603.2883360705,210998.2308386081,0.5202702702702703,1.0202702702702702,1.6806549154531156,-43120708.1427215,76,71,0
spot,390,levels,130,1.0,0.0,0.1,120.0,233,203967332.78130773,875396.2780313645,-63073.58917921015,0.4892703862660944,1.0128755364806867,1.4672322111346565,-43120708.1427215,143,88,0
spot,390,levels,130,1.0,0.0,0.2,60.0,148,160225286.67373836,1082603.2883360705,210998.2308386081,0.5202702702702703,1.0202702702702702,1.6806549154531156,-43120708.1427215,76,71,0
spot,390,levels,130,1.0,0.0,0.2,120.0,233,203967332.78130773,875396.2780313645,-63073.58917921015,0.4892703862660944,1.0128755364806867,1.4672322111346565,-43120708.1427215,143,88,0
spot,390,levels,130,1.0,0.0,0.5,60.0,148,160225286.67373836,1082603.2883360705,210998.2308386081,0.5202702702702703,1.0202702702702702,1.6806549154531156,-43120708.1427215,76,71,0
spot,390,levels,130,1.0,0.0,0.5,120.0,233,203967332.78130773,875396.2780313645,-63073.58917921015,0.4892703862660944,1.0128755364806867,1.4672322111346565,-43120708.1427215,143,88,0
spot,390,levels,130,1.0,0.25,0.1,60.0,136,135201337.97617415,994127.4851189271,264131.02099888993,0.5220588235294118,1.0220588235294117,1.5321666968424346,-43120708.1427215,73,62,0
spot,390,levels,130,1.0,0.25,0.1,120.0,213,188027346.0640631,882757.4932585128,-63073.58917921015,0.48826291079812206,1.0140845070422535,1.453624258024106,-43120708.1427215,136,75,0
spot,390,levels,130,1.0,0.25,0.2,60.0,136,135201337.97617415,994127.4851189271,264131.02099888993,0.5220588235294118,1.0220588235294117,1.5321666968424346,-43120708.1427215,73,62,0
