clock,bucket,k,beta,se_cluster,se_nw
exec,US,15,0.0006721504019390317,0.003149711339381271,0.004113170679191076
exec,US,16,-0.0021183519819505214,0.0031897268013909934,0.003455457461484671
exec,US,17,-0.0007658547920285742,0.004143039318670753,0.00393763368885245
exec,US,18,-0.0007384355278958686,0.0024478510327336574,0.003271236008329468
exec,US,19,-0.008069100115855439,0.009506005477862362,0.0097310588449019
exec,US,20,-0.0046525043049979,0.005132114626715798,0.005392567290961157
exec,US,21,-0.008179216566195248,0.0038085163460178954,0.0033974541548077177
exec,US,22,0.0016386787443342101,0.004259040020085069,0.0045721105646106715
exec,US,23,0.00016994198101187515,0.0030310948191772037,0.00312387033662608
exec,US,24,-0.0006570032858209177,0.00317200451538336,0.0032024738347408697
exec,US,25,-0.006730725908299351,0.002964578832345791,0.003154717841328216
exec,US,26,-0.002415541259387318,0.003562129727088373,0.0036329642953094195
exec,US,27,0.00037349917691598686,0.002933434770351907,0.003850081712895546
exec,US,28,0.005984233745066382,0.004627779860456474,0.004663420256618204
exec,US,29,0.006416504965079244,0.0049431469363346,0.0043019643643914165
exec,US,30,0.005693471588156197,0.0033183600219658838,0.004279872712772849
diss,POOLED,-30,0.0018361815670036243,0.001105747848002954,0.0011412228794499403
diss,POOLED,-29,0.00206250999200455,0.0011212239865335274,0.0011519017882008758
diss,POOLED,-28,-0.0006361990803994671,0.0010190470756028269,0.0010735675999783408
diss,POOLED,-27,0.0015222519188957946,0.0013178029019909878,0.0012203622095945533
diss,POOLED,-26,-1.7518854247394926e-05,0.001074838302407289,0.000997886623850811
diss,POOLED,-25,0.0019246255255245986,0.0010887728966855169,0.0012503559433093003
diss,POOLED,-24,0.00048063668465493073,0.0008650105877860152,0.0012050530222499705
diss,POOLED,-23,-0.001391663754748198,0.001285795869309629,0.0011158664910931114
diss,POOLED,-22,0.0004958447693153844,0.001125677390007972,0.0011625265372184163
diss,POOLED,-21,0.0011161863514560725,0.0010947888037913598,0.001288972620889186
diss,POOLED,-20,0.00040699805170934427,0.0017579268535338711,0.0015291694852959932
diss,POOLED,-19,-0.0013805598940640122,0.000971379360841292,0.0011104123338220079
diss,POOLED,-18,0.0019040856971857475,0.0010985691932697053,0.0012534122852660642
diss,POOLED,-17,0.001923738032412044,0.0013254873602652026,0.0012150114947343629
diss,POOLED,-16,0.0012625475353818284,0.0011235862754851449,0.0011780079928115162
diss,POOLED,-15,0.0008371530284718237,0.0008713254374615405,0.001085046237937738
diss,POOLED,-14,0.00010243840243943827,0.0009630864632201205,0.0010680197387722401
diss,POOLED,-13,0.0024279887063480957,0.0015304523741825756,0.0013090309039089738
diss,POOLED,-12,0.0037074303403227065,0.0022857987394652216,0.0019889288328214347
diss,POOLED,-11,-0.0007362080264892659,0.0014266135232149377,0.0013744404344680351
diss,POOLED,-10,0.00034143350517895805,0.0009725553768313238,0.0011209538059798925
diss,POOLED,-9,-0.000941393054640239,0.0009429667931159275,0.0011007622494134492
diss,POOLED,-8,-0.0004851875002607396,0.0010680493999635622,0.001209979687324857
diss,POOLED,-7,0.0001441670183287965,0.001442679319052569,0.001309323927948069
diss,POOLED,-6,0.0012049949700355803,0.0009215911672503113,0.0014051065477871472
diss,POOLED,-5,-0.0011740336976923341,0.0011052072623914814,0.0011957118545111937
diss,POOLED,-4,0.0002613516548340929,0.0011379518560575017,0.0011188419342226738
diss,POOLED,-3,0.0013390977178451347,0.0013592567457732538,0.0012326915159000115
diss,POOLED,-2,-0.001926076183784097,0.0012398846581547019,0.0013758008505147718
diss,POOLED,-1,-0.0006984317118595067,0.0011269685892730313,0.0011267010263476022
diss,POOLED,0,-0.0012361114618728,0.0021249129439855413,0.0014429505252684422
diss,POOLED,1,-0.0021020756701350873,0.0011725556735615224,0.001191584221389074
diss,POOLED,2,-0.001732258392729594,0.0015778879605750254,0.0014360581255500368
diss,POOLED,3,0.00044375547810165115,0.0012294476574168664,0.0013428161523428672
diss,POOLED,4,0.0026075029806974627,0.0010934699396034666,0.0017320482257275325
diss,POOLED,5,0.00011149526250015326,0.0013595158407098626,0.0014141543386080666
diss,POOLED,6,0.0020884897111093964,0.0011093001003554565,0.0013709569084925989
diss,POOLED,7,-0.0029268901668092345,0.0011012627482606678,0.0012408869269180877
diss,POOLED,8,-0.00040979104890088183,0.0012277700585247987,0.0011533327258695157
diss,POOLED,9,-0.0005861237713600947,0.0013581638943900656,0.0012654617556630949
diss,POOLED,10,0.00038902239271075556,0.0013195318086300556,0.0012831411977393303
diss,POOLED,11,-0.0012080434252776443,0.0011159814410553015,0.0011926321476813469
diss,POOLED,12,-0.0009640919827019759,0.0012931765330759153,0.0012214972744579089
diss,POOLED,13,0.000751105269531993,0.0013550542655137584,0.0011465574330193626
diss,POOLED,14,0.00040691367452759205,0.0018013703882024002,0.001447849485454974
diss,POOLED,15,0.0020458509875469276,0.001784555280159653,0.0019290773656029363
diss,POOLED,16,0.001482306664291293,0.0017130912464523086,0.0014216389416062312
diss,POOLED,17,-0.0016517330324654854,0.0017615005560764681,0.001969832135651348
diss,POOLED,18,-0.0011877381204251573,0.001383117004942601,0.0014048963664277977
diss,POOLED,19,-0.0030230477992216785,0.001450338115329868,0.0013704721501946065
diss,POOLED,20,-0.000424521005064579,0.0014244732105756603,0.001201717838492387
diss,POOLED,21,0.00030651513896899683,0.0010955975497361158,0.001107469767522042
diss,POOLED,22,0.0008734366390547709,0.001580146547842716,0.0016097401778700682
diss,POOLED,23,0.0005744970805157536,0.0014593640112313992,0.0012322376513749557
diss,POOLED,24,0.00011155479598140566,0.0011989317999177313,0.0013457203721556784
diss,POOLED,25,0.0012149325242332394,0.0011264796102175764,0.0014035384576307176
diss,POOLED,26,0.002578906504136246,0.0013761121568284563,0.0015827257361795172
diss,POOLED,27,0.0013608727870721572,0.0012040926446365236,0.0013112261217636237
diss,POOLED,28,-0.0015451698738083051,0.0007979109407642576,0.0010944087074011384
diss,POOLED,29,7.09223299667308e-05,0.001619138622995367,0.0013237403043397649
diss,POOLED,30,-0.000799327488284364,0.0022323683232862014,0.0016171283194012663
diss,SFR_FF,-30,0.0012086598792001191,0.0011173180070116124,0.0011687701802571275
diss,SFR_FF,-29,0.0013679995113180512,0.0006538625492918578,0.0014901057357875245
diss,SFR_FF,-28,4.6898150198396625e-05,0.0012752912080585502,0.0014449795686767466
diss,SFR_FF,-27,-0.0006546522269066045,0.0012340357685174642,0.0011837175346145364
diss,SFR_FF,-26,-0.0015540009805543869,0.0015921938046524853,0.0015760719325547917
diss,SFR_FF,-25,-0.00020980980244668813,0.0011379688071338654,0.0011081304252079068
diss,SFR_FF,-24,0.0012445356130309244,0.0017447962342262528,0.0016675653827990804
diss,SFR_FF,-23,-0.0004735711255908907,0.0010654896507361494,0.0011460117209668584
diss,SFR_FF,-22,4.7863044411387923e-05,0.0008584345423331353,0.0010566371551893514
diss,SFR_FF,-21,-0.0002824540400292269,0.0010663338982411846,0.0010681002660774136
diss,SFR_FF,-20,-0.0003268674784891858,0.0014509778555091156,0.0013218555292574278
diss,SFR_FF,-19,0.0002602503649194635,0.0008500996943374434,0.0008700031362625842
diss,SFR_FF,-18,-0.0008140758008034172,0.0015168311029190244,0.001334763322549356
diss,SFR_FF,-17,0.0006252269080987962,0.0011004549489692648,0.0011105578991204494
diss,SFR_FF,-16,0.002452979644922333,0.0016990853133398915,0.001967343220761592
diss,SFR_FF,-15,-0.00031671581035095346,0.0009015349501833985,0.0009798545418512128
diss,SFR_FF,-14,0.0022858305977607324,0.0023387959952435953,0.0021221580283365495
diss,SFR_FF,-13,0.002299907635626148,0.0014072732834472146,0.0015755972502806137
diss,SFR_FF,-12,1.348742100092582e-05,0.0011227811754827548,0.0009407508528988685
diss,SFR_FF,-11,6.0863346228960564e-05,0.0008627821759454062,0.0009362980412470782
diss,SFR_FF,-10,0.0008491383932537855,0.001018618209950656,0.0012173243219844357
diss,SFR_FF,-9,0.000720489195246771,0.001109991379200283,0.0010339001506141355
diss,SFR_FF,-8,-0.0005554752369144069,0.0012825818839039048,0.0010815143971850258
diss,SFR_FF,-7,-0.00027123172702822704,0.001024685792189857,0.000966870879056395
diss,SFR_FF,-6,-0.0013775772149335398,0.0011742333748280226,0.001069684956853269
diss,SFR_FF,-5,-0.00012870274581597697,0.0007742494625336264,0.0009668924812677425
diss,SFR_FF,-4,0.0016320262975099682,0.00153190037375696,0.0014497591940409733
diss,SFR_FF,-3,0.00012044578329918389,0.0017265095324569032,0.0015594815274055417
diss,SFR_FF,-2,-0.001271408126462018,0.001307906086655848,0.0012154662133387624
diss,SFR_FF,-1,0.0012439555020890495,0.001443028345673118,0.0013200455196069306
diss,SFR_FF,0,-0.0008304387147679961,0.0022131864294136386,0.00205212375413196
diss,SFR_FF,1,-0.001062407502753526,0.0012806783664507286,0.0014966245990450681
diss,SFR_FF,2,-0.003951160162488617,0.003367659342653926,0.0034509379746158583
diss,SFR_FF,3,0.0009959269357747084,0.0012298248631583781,0.00133020470234711
diss,SFR_FF,4,-0.0011082666163424336,0.0014016494524949205,0.001157562008780975
diss,SFR_FF,5,0.00012520453502458336,0.001042657202094325,0.0012321388333851
diss,SFR_FF,6,-0.00013014790758644157,0.0008344610648861327,0.0011905012283104897
diss,SFR_FF,7,-0.0008752924599414824,0.001140861377108872,0.001052031519661912
diss,SFR_FF,8,-4.2054782384973784e-05,0.0011239213225576398,0.0009422474667992449
diss,SFR_FF,9,0.001111939504671951,0.00112159426730555,0.0012984413835432581
diss,SFR_FF,10,0.00022174285516483847,0.0016699361180109618,0.0017671441573258104
diss,SFR_FF,11,-0.0006364053281329383,0.0007654100657741137,0.0008771109420956418
diss,SFR_FF,12,0.0009386276221579166,0.001274616986197895,0.0014152123148750524
diss,SFR_FF,13,-0.0017964040724653427,0.00213935215568601,0.0018754101646408516
diss,SFR_FF,14,0.002906322027531344,0.0020865184441175313,0.0028675549395134185
diss,SFR_FF,15,-0.00013953293103998054,0.0009947401776261762,0.0014184393158564348
diss,SFR_FF,16,-0.0001160417776934282,0.0010708117626311825,0.0010799126919241906
diss,SFR_FF,17,0.00023493324378651216,0.001056181206934723,0.0009804815122782485
diss,SFR_FF,18,-0.000418206826850006,0.0015902331694729154,0.0015479684006268503
diss,SFR_FF,19,-0.0003370893332385568,0.0014318095386296908,0.001399615579548791
diss,SFR_FF,20,-0.0011038982261485984,0.0009089433136072993,0.0016249671472920919
diss,SFR_FF,21,-0.0007393304009720805,0.0011416357864593768,0.001140206086544203
diss,SFR_FF,22,-0.0005620616175349383,0.000956434129420966,0.0008994711493751402
diss,SFR_FF,23,-9.192045918417933e-05,0.001387864575110261,0.001165152515513784
diss,SFR_FF,24,-0.00016971606659945093,0.0012449870401565373,0.0013163002777165605
diss,SFR_FF,25,-0.0005081183887874035,0.0008914583007207357,0.0009299219347820166
diss,SFR_FF,26,0.0015289023956641576,0.0010377278777990533,0.0015138845787190226
diss,SFR_FF,27,0.0013747428599683133,0.0007985518105255381,0.0013444917894759817
diss,SFR_FF,28,-0.001823190354394645,0.0013570455194201983,0.0019547356014635833
diss,SFR_FF,29,-0.00020433563734217983,0.0010310098940694138,0.001084410564245436
diss,SFR_FF,30,-0.0010007716722111974,0.0012334352579885428,0.0015380645589511536
diss,TU,-30,0.004947678419104176,0.002408030921050496,0.0024443248838459785
diss,TU,-29,0.0016038566757522329,0.002849424614081377,0.0030522318166434736
diss,TU,-28,0.0018876122902017258,0.0032414094317884867,0.003076514744208986
diss,TU,-27,0.0018385434757167334,0.004070895687193558,0.00369825052642435
diss,TU,-26,0.001829674093893864,0.003348059051475091,0.0031297955162488504
diss,TU,-25,0.0034858904683697078,0.002692787596058789,0.002856705310840629
diss,TU,-24,0.0021470504408421924,0.0035294729593712865,0.0035007650938893454
diss,TU,-23,-0.0016284971504483667,0.002839857116697767,0.0031043408071318255
diss,TU,-22,-0.0029621670460365946,0.003585187558740417,0.003950521586276043
diss,TU,-21,0.0031749808796464425,0.003183391596621285,0.003445340795453724
diss,TU,-20,-0.0050241400490111205,0.004879567410306534,0.004359965254877727
diss,TU,-19,-0.0006283157407583757,0.002828235847203306,0.002751557588519589
diss,TU,-18,-0.000813841117723286,0.0024182808069564393,0.00236390885072693
diss,TU,-17,9.550736980473464e-05,0.0038149014718989985,0.003119196378148981
diss,TU,-16,0.0018782192822270438,0.0038436305249134545,0.0037466989107151787
diss,TU,-15,-0.0024197164319256282,0.0025260364630992974,0.0028810409136620415
diss,TU,-14,0.00807301173077831,0.0032722148374240427,0.003389263686352024
diss,TU,-13,-0.001443112715804213,0.0034485706008390983,0.003832194633622769
diss,TU,-12,1.185446256188877e-05,0.0025285703456951573,0.002737759277535239
diss,TU,-11,0.0024628666001811853,0.0033453548116492413,0.0033933445066092003
diss,TU,-10,0.002054749453336509,0.002240233856253727,0.003074585065018147
diss,TU,-9,-0.005282942369547175,0.004060543499088884,0.0034650332138878534
diss,TU,-8,0.003045076315333076,0.0022601759849455063,0.002768182768354418
diss,TU,-7,0.006298946211583962,0.004108661085152706,0.00437673539583979
diss,TU,-6,-0.0006886234616108964,0.002895472992686133,0.002800835521125728
diss,TU,-5,-0.0013714292176727526,0.0032256130605885615,0.002957510681500527
diss,TU,-4,0.004042299765172743,0.003539451144841309,0.0036179240241991394
diss,TU,-3,0.001853232095533309,0.003064995666674174,0.002771768664720045
diss,TU,-2,-0.001993552306350347,0.003521838328763273,0.004031760326324044
diss,TU,-1,-0.000191732443812445,0.0031490903104555374,0.0034158524106922094
diss,TU,0,-0.00014390045964119484,0.0038771553811017792,0.003882232150993714
diss,TU,1,-0.0024957054962267107,0.0030252298086674875,0.0030469841190407395
diss,TU,2,-0.000507756093954322,0.0024765304756687646,0.0026714450658134694
diss,TU,3,0.001378549995466989,0.0026839394443189594,0.002961678165606043
diss,TU,4,0.0007407440867282852,0.002723457022148464,0.002564490225540804
diss,TU,5,-0.0007852155676326022,0.0036891171763233817,0.0030264529591879515
diss,TU,6,0.002818992737095049,0.002006559264498675,0.0025694685601944578
diss,TU,7,-0.005624101520320782,0.003069332644163811,0.0028707321985124647
diss,TU,8,-0.005108916107183419,0.003924213798030298,0.00359355427103769
diss,TU,9,0.003222419986629549,0.004682247063342871,0.004515792839138419
diss,TU,10,0.002473213605317139,0.0037972584293342266,0.003662050327651346
diss,TU,11,-0.003507489444421603,0.0026680601953964337,0.002834076729257956
diss,TU,12,-0.0045559103447104935,0.0045244379370423205,0.004533455303453063
diss,TU,13,0.009064677868673637,0.0027721945578664214,0.0032170705141628614
diss,TU,14,-0.00022017925714244875,0.0038691305501614066,0.003972032763678775
diss,TU,15,0.0012156104289194356,0.0038936008863297666,0.00364845887208096
diss,TU,16,0.0036384405174653247,0.002773433070707973,0.0034224848031207795
diss,TU,17,0.009799908530783823,0.004562563685470389,0.003890733294232844
diss,TU,18,-0.0024758376249942853,0.0037611796225220113,0.004027156294322859
diss,TU,19,-4.3170422275499136e-05,0.0031096242799929287,0.0031611635836622017
diss,TU,20,-0.003607681110573575,0.002765517743090147,0.003319956807580503
diss,TU,21,0.0030357111263986354,0.0024172528136144856,0.0033959243316291033
diss,TU,22,-0.005350736599969788,0.007526992475362117,0.0072655969834270525
diss,TU,23,-0.0013817002535012092,0.004409016266028571,0.003635009627488151
diss,TU,24,0.001193961548971137,0.0030766258531083005,0.0032852759837685326
diss,TU,25,0.003456966600777999,0.0028923751984037877,0.003436664449935323
diss,TU,26,0.0013579660653911326,0.002977442415965448,0.0033550126401513812
diss,TU,27,-0.0009003420997333191,0.0028540180299362955,0.00264989807125309
diss,TU,28,-0.0037015592082681216,0.002873135172525703,0.003185423026516968
diss,TU,29,0.0031335542314498807,0.0031778201185904357,0.0030053015838046302
diss,TU,30,-0.008479060821445568,0.006127318077953984,0.006452747670107299
diss,FV,-30,-0.0006436699173427204,0.0029534408762632762,0.0031914826918232114
diss,FV,-29,0.001173526322610059,0.002990774095032474,0.0031699548240717973
diss,FV,-28,-0.001761926473797676,0.0030328084905917184,0.0027512624431131486
diss,FV,-27,0.005480371555700427,0.0030535429343412582,0.003906873454475396
diss,FV,-26,0.006220213140282323,0.002802284396802439,0.002553248035900341
diss,FV,-25,0.0014666563789711164,0.0032843903464337782,0.004097601715563804
diss,FV,-24,-0.003603940916830704,0.002516631757662429,0.002558961572462184
diss,FV,-23,-0.005990070774201078,0.00285444346749416,0.002962654594270853
diss,FV,-22,0.003679828136969879,0.002738622277321206,0.003137513289955248
diss,FV,-21,0.0030303351702089068,0.0049618669840800576,0.004313460950384887
diss,FV,-20,-0.0009672616329304178,0.0023838616581954232,0.00262176708417713
diss,FV,-19,-0.0033802156132507442,0.0030221565589282663,0.0032880073744246375
diss,FV,-18,0.0012430452856021198,0.00249100759511992,0.0026940404839625337
diss,FV,-17,0.0020691304831626637,0.0030271320881857396,0.0032728354270546984
diss,FV,-16,-0.002138028948016051,0.0025525984072375793,0.002389140740745087
diss,FV,-15,-5.9700255202354286e-05,0.002284213797671256,0.0024554150490601733
diss,FV,-14,-0.0006483363816318155,0.0025802282564311905,0.00254917825015859
diss,FV,-13,0.007436367131093316,0.004493748441154812,0.004108158584742838
diss,FV,-12,0.01283441397161796,0.007897814322209406,0.008009729702960162
diss,FV,-11,0.0009604399351970864,0.003140486954789722,0.0029660560731990626
diss,FV,-10,-0.0006795145864851426,0.0028345312393803015,0.003191772905103511
diss,FV,-9,-0.001330557886338888,0.0022991280049413907,0.0025608040060926688
diss,FV,-8,1.8018106341853633e-05,0.0035705788662419267,0.0037826725980053644
diss,FV,-7,0.0042274414561877995,0.003161551757376444,0.004139495501804103
diss,FV,-6,0.0014176896696090075,0.002859063830716845,0.003458628112100967
diss,FV,-5,-0.002892761584837812,0.003177858327355616,0.003247439739298784
diss,FV,-4,-0.002381619975935237,0.00244613933495218,0.0032064380193844626
diss,FV,-3,0.003671895026632983,0.002558261022428193,0.0030422493794413576
diss,FV,-2,0.0016631742171688418,0.0029048879196729278,0.0029000699605154995
diss,FV,-1,-0.004630988800666801,0.002443429485280883,0.00249364234978538
diss,FV,0,-2.205409965255215e-06,0.0024846817275204496,0.0026325244645040197
diss,FV,1,-0.0026498623700529373,0.0026588465666700875,0.0027403469574815865
diss,FV,2,0.0016773495087481066,0.003782850867635063,0.003653905401637338
diss,FV,3,-0.006191247303163037,0.0028717299740009935,0.002726349235614133
diss,FV,4,0.0019277395250113032,0.002615340912525269,0.0030349296193928313
diss,FV,5,-0.0013373750304306199,0.0037151458426657635,0.004745558362085275
diss,FV,6,0.0037552487336457363,0.0035817363762635085,0.005519392411108144
diss,FV,7,-0.0035619386427737914,0.002404035230031918,0.0033345553399665093
diss,FV,8,0.0026735470805973236,0.0030299517490558715,0.0032985876059322882
diss,FV,9,-0.0016389520660603696,0.002233105053620881,0.0030080778209387532
diss,FV,10,-0.00503606212940772,0.00299384252126568,0.0032935549595926594
diss,FV,11,0.001829077556321024,0.0022654925493671104,0.0029010417894852606
diss,FV,12,-0.0027253785715791504,0.002595416687205858,0.002867044547397833
diss,FV,13,-0.002517043999982177,0.002824282286418089,0.002822586620977639
diss,FV,14,0.0008757898670810434,0.004674210753275797,0.004075358248920723
diss,FV,15,0.005515304985419902,0.008264547790991221,0.008542336669280217
diss,FV,16,0.0044028307472468295,0.0030342441587886174,0.0033430599774428235
diss,FV,17,-0.008104081708149283,0.004716733996238955,0.006313081209810024
diss,FV,18,-0.0012645295163063472,0.004354224443783793,0.0037784420464164322
diss,FV,19,-0.002589097598440657,0.0027505431782659253,0.003370090920619573
diss,FV,20,0.00597740424778216,0.004402554686449771,0.003952859818827563
diss,FV,21,-0.0012490403778884433,0.004716088623984419,0.003596306384936018
diss,FV,22,-0.00029806827994715294,0.0035041485113589794,0.0034187350833580097
diss,FV,23,0.0017175394284211928,0.0030316530314273707,0.0030176019743315
diss,FV,24,-0.004214992289956188,0.0033805537388387936,0.004030041630740408
diss,FV,25,-0.0021643856614928726,0.0033980718865671794,0.0038835763018160553
diss,FV,26,0.00019319187667378825,0.003994542960821392,0.005543647908664214
diss,FV,27,-0.004818310139497786,0.0037024546563173134,0.0035726490029031697
diss,FV,28,-0.002418306544266729,0.002186005055619567,0.0026240422727975476
diss,FV,29,0.002984766488351178,0.0031646333347506157,0.0034243683183328814
diss,FV,30,0.0012422383013405158,0.00397343532545178,0.003878046145962119
diss,TY_UXY,-30,0.0011504665069589108,0.0028771351858084887,0.003386331649430061
diss,TY_UXY,-29,0.0062740939104718755,0.0036858719020772,0.003138556498433551
diss,TY_UXY,-28,-0.0027689510100800405,0.002351684485656302,0.002574723026960617
diss,TY_UXY,-27,0.0011102554902924612,0.002876352498326697,0.002397439329141917
diss,TY_UXY,-26,-0.0013006007909557287,0.0038010880657788956,0.002884314962039615
diss,TY_UXY,-25,0.004724407387981499,0.0028338880903614476,0.002966822134942116
diss,TY_UXY,-24,0.002172015841255522,0.004062309220138469,0.00368735610134639
diss,TY_UXY,-23,-0.0016297518173334835,0.003135235044057322,0.0028716167557943134
diss,TY_UXY,-22,0.0013484849479505413,0.0025801812929846643,0.002804631527040188
diss,TY_UXY,-21,-0.0006092535501860684,0.002979383528118564,0.0027271582367759104
diss,TY_UXY,-20,0.004559289410824813,0.003659724262915086,0.0029869752991342918
diss,TY_UXY,-19,-0.005311001538764597,0.002794690919126409,0.0032307487478507083
diss,TY_UXY,-18,0.0030415451095472095,0.0033168220114812184,0.0029938436485462687
diss,TY_UXY,-17,0.0017421936024056132,0.002585103705443081,0.0030822887299635647
diss,TY_UXY,-16,0.003455096494896212,0.003408968891757471,0.003558393819073849
diss,TY_UXY,-15,0.00016780804492217013,0.0032460491621557693,0.0032162187386264524
diss,TY_UXY,-14,-0.003156404317591947,0.002245033856803089,0.002959798490462286
diss,TY_UXY,-13,0.003616014575587281,0.00384005571824094,0.003580711571463347
diss,TY_UXY,-12,0.002326415707133779,0.0032457079893401224,0.0037659416235006882
diss,TY_UXY,-11,-0.0076317073668785785,0.005117768591649239,0.0050562222452874275
diss,TY_UXY,-10,-0.00040083734114368673,0.0023691076203323147,0.003290177035580596
diss,TY_UXY,-9,0.0011819065944126724,0.0025271015970936422,0.003303997287439229
diss,TY_UXY,-8,-0.005570797918037469,0.00342657267913186,0.0038836234964514642
diss,TY_UXY,-7,-0.008186807165328743,0.0038247009045385308,0.0036500205969293258
diss,TY_UXY,-6,0.011223586747550262,0.003743285162707071,0.004510982072038813
diss,TY_UXY,-5,0.00023265177746744695,0.0034883939614255366,0.003934867122790456
diss,TY_UXY,-4,-0.0031280699092103965,0.003074551919715575,0.0030528161643846655
diss,TY_UXY,-3,0.003421437798044167,0.002911998828359269,0.003139973774787587
diss,TY_UXY,-2,-0.0011973916809087264,0.003917212917716657,0.004146734604804113
diss,TY_UXY,-1,-0.0032664943966496866,0.003419790288311611,0.0036532629765591977
diss,TY_UXY,0,-0.00384725611607775,0.004175469823925642,0.0034828886757506685
diss,TY_UXY,1,-0.003581759869185693,0.0023047153012235554,0.002888786399782707
diss,TY_UXY,2,0.003857963028482908,0.0026340956186332878,0.0032466363972482215
diss,TY_UXY,3,0.0018939686519957053,0.004511476231117093,0.004672947604888631
diss,TY_UXY,4,0.00043349536937815,0.0026974419771829796,0.0038748382240299827
diss,TY_UXY,5,0.00030833054794830077,0.004306931392036549,0.0037084734119705617
diss,TY_UXY,6,0.004180758305903495,0.0030121307954898277,0.0026707637063491173
diss,TY_UXY,7,-0.005540542441464887,0.001949641645494509,0.002449784329718797
diss,TY_UXY,8,0.004778651713436129,0.0031133141700940337,0.0033381875254790243
diss,TY_UXY,9,-0.0024741659132340747,0.0029004380545671208,0.002962093808286279
diss,TY_UXY,10,0.001998690388992344,0.003096612545027367,0.002894372472787031
diss,TY_UXY,11,-0.006844801190930553,0.00304612851365846,0.003946904046543811
diss,TY_UXY,12,-0.0008419487937199231,0.002982062348108811,0.0028230569565511772
diss,TY_UXY,13,-0.001979567918463338,0.003924113422817346,0.0033598546175668664
diss,TY_UXY,14,-0.0005155253064822343,0.004144933930440106,0.004052469125696859
diss,TY_UXY,15,0.0011496220912495013,0.0037969824290787855,0.004101391385643894
diss,TY_UXY,16,0.0010916148035375291,0.004625188066006433,0.0044640177666106055
diss,TY_UXY,17,-0.0017642074606915147,0.004265359864712845,0.004233582572084855
diss,TY_UXY,18,-0.0004528560064827427,0.0032295978103131953,0.0032747171823412653
diss,TY_UXY,19,-0.00947542703786398,0.0029414889144190287,0.003083189958812052
diss,TY_UXY,20,0.0003228808003501814,0.0023636970840905866,0.002803348713224217
diss,TY_UXY,21,-8.20305640564928e-05,0.0024025225569071235,0.002795506419783759
diss,TY_UXY,22,0.0025355148363606843,0.003702842330005816,0.0036727924133672435
diss,TY_UXY,23,0.0012067832981888524,0.003057096917797887,0.0029467101438644646
diss,TY_UXY,24,0.002738003829958533,0.0023586973830685355,0.0028498149155703548
diss,TY_UXY,25,0.002908459818438065,0.0031486510926216705,0.004508503026979075
diss,TY_UXY,26,0.0035521855566071287,0.0038803605279577186,0.0032805874531169946
diss,TY_UXY,27,0.007320720040028362,0.003318394167717623,0.0039825985495131715
diss,TY_UXY,28,0.0009490591715137363,0.0022641866455563597,0.002481863866067715
diss,TY_UXY,29,-0.0033605874909006742,0.005098063911862025,0.005115667464369649
diss,TY_UXY,30,0.004163953984333661,0.003919925234519267,0.003885993362950741
diss,US,-30,0.002980150045109172,0.003320940319178655,0.003483117344323001
diss,US,-29,0.0006523342126107208,0.0028187014187874403,0.002833612542659562
diss,US,-28,-0.0021647559148916264,0.0029646058061571895,0.003100409860709003
diss,US,-27,0.0026234875966605438,0.0034994786969188407,0.0032177866222818235
diss,US,-26,-0.004727659059844657,0.0024452014673540983,0.003048681191181089
diss,US,-25,0.0017030684718589073,0.0035789660125160605,0.004004485831012694
diss,US,-24,-0.0020431435267328486,0.003722996857814895,0.003581291214077547
diss,US,-23,0.0025625259858853785,0.0027076042703038056,0.0030012905758624972
diss,US,-22,0.0017999880229107696,0.003225322716217673,0.0032981388997853204
diss,US,-21,0.0029312175609116724,0.00325289058506808,0.0037420037285431527
diss,US,-20,0.005757682411898863,0.007899197012492322,0.007081741870608727
diss,US,-19,0.0006582960809599262,0.0034160383813061886,0.0033139040129280097
diss,US,-18,0.009708223967806618,0.0047020302805000505,0.004943118114479007
diss,US,-17,0.006425618278772215,0.0037262644238026357,0.004047980335485943
diss,US,-16,-0.000803041186805161,0.0033628748552797017,0.0037324628874106083
diss,US,-15,0.008752275649705108,0.0037144496724059004,0.004043360061223945
diss,US,-14,-0.009182841341675537,0.0035191625833114267,0.0037498191729008136
diss,US,-13,-0.0010225079459144372,0.002364690690120474,0.0025720417879193454
diss,US,-12,0.006891388553749608,0.0032004752440089545,0.0034246665405075166
diss,US,-11,0.0009476107251638146,0.003657850986203354,0.004436292788669092
diss,US,-10,-0.00020344284509543476,0.003631366848806953,0.00361471579775138
diss,US,-9,-0.0024146594219727024,0.003299062038379205,0.0037657632560348458
diss,US,-8,-0.0005335560190133579,0.004487944137510423,0.004005321564573628
diss,US,-7,-0.00037238415115826024,0.0034345389889856993,0.0033034021649767245
diss,US,-6,-0.0008540742001363137,0.0038742235147949397,0.005061994371638804
diss,US,-5,-0.003999851989849368,0.003320749982164811,0.0033038222554027333
diss,US,-4,-5.067507771183525e-05,0.002814543997512969,0.003339762290734631
diss,US,-3,-0.0019713713192348477,0.004329234228253555,0.004144645820513291
diss,US,-2,-0.008055664789274754,0.004281873091222444,0.0038436025942990906
diss,US,-1,0.0013101216070450132,0.0035896766306446133,0.0037002680512020123
diss,US,0,-0.002448751084809062,0.005817918190764255,0.0051838949639326755
diss,US,1,-0.002162032923568519,0.003577473123748264,0.003791828782253795
diss,US,2,-0.008289351507021966,0.004070401797268076,0.004144394545225584
