mode,pca_window_days,pca_input,zscore_lookback_days,min_zscore_belly,min_zscore_wing,max_adf_pvalue,max_half_life_days,n_trades,total_pnl,avg_pnl,median_pnl,win_rate,avg_days,sharpe,max_loss,mr_exits,sl_exits,mh_exits
forward_stanchart,390,levels,260,1.0,0.5,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.0,0.5,0.2,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.0,0.5,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.0,0.5,0.5,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.0,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.0,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.0,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.0,0.2,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.0,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.0,0.5,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.25,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.25,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.25,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.25,0.2,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.25,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.25,0.5,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.5,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.5,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.5,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.5,0.2,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.5,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,1.5,0.5,0.5,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.0,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.0,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.0,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.0,0.2,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.0,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.0,0.5,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.25,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.25,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.25,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.25,0.2,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.25,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.25,0.5,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.5,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.5,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.5,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.5,0.2,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.5,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,levels,260,2.0,0.5,0.5,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,1.0,0.0,0.1,60.0,2,3571986.2250578725,1785993.1125289362,1785993.1125289362,1.0,1.0,368.13391706021036,1708978.3078606734,1,1,0
forward_stanchart,390,changes,130,1.0,0.0,0.1,120.0,7,11212935.409634555,1601847.9156620794,1708978.3078606734,0.7142857142857143,1.0,9.77005500673356,-2232272.772250945,2,5,0
forward_stanchart,390,changes,130,1.0,0.0,0.2,60.0,2,3571986.2250578725,1785993.1125289362,1785993.1125289362,1.0,1.0,368.13391706021036,1708978.3078606734,1,1,0
forward_stanchart,390,changes,130,1.0,0.0,0.2,120.0,99,-57422554.2565148,-580025.8005708564,-1391749.1384361293,0.4444444444444444,1.0101010101010102,-0.6834851057065703,-43958140.83534897,44,55,0
forward_stanchart,390,changes,130,1.0,0.0,0.5,60.0,2,3571986.2250578725,1785993.1125289362,1785993.1125289362,1.0,1.0,368.13391706021036,1708978.3078606734,1,1,0
forward_stanchart,390,changes,130,1.0,0.0,0.5,120.0,99,-57422554.2565148,-580025.8005708564,-1391749.1384361293,0.4444444444444444,1.0101010101010102,-0.6834851057065703,-43958140.83534897,44,55,0
forward_stanchart,390,changes,130,1.0,0.25,0.1,60.0,1,1689760.9677538816,1689760.9677538816,1689760.9677538816,1.0,1.0,0.0,1689760.9677538816,1,0,0
forward_stanchart,390,changes,130,1.0,0.25,0.1,120.0,5,7695227.64867424,1539045.529734848,1689760.9677538816,0.6,1.0,7.941244791248759,-2232272.772250945,2,3,0
forward_stanchart,390,changes,130,1.0,0.25,0.2,60.0,1,1689760.9677538816,1689760.9677538816,1689760.9677538816,1.0,1.0,0.0,1689760.9677538816,1,0,0
forward_stanchart,390,changes,130,1.0,0.25,0.2,120.0,88,-100547822.36921012,-1142588.8905592063,-1661417.9914181205,0.4318181818181818,1.0113636363636365,-1.3475449165690792,-43958140.83534897,45,43,0
forward_stanchart,390,changes,130,1.0,0.25,0.5,60.0,1,1689760.9677538816,1689760.9677538816,1689760.9677538816,1.0,1.0,0.0,1689760.9677538816,1,0,0
forward_stanchart,390,changes,130,1.0,0.25,0.5,120.0,88,-100547822.36921012,-1142588.8905592063,-1661417.9914181205,0.4318181818181818,1.0113636363636365,-1.3475449165690792,-43958140.83534897,45,43,0
forward_stanchart,390,changes,130,1.0,0.5,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,1.0,0.5,0.1,120.0,2,9629488.591607433,4814744.295803716,4814744.295803716,1.0,1.0,62.095472630914536,3583870.401781228,0,2,0
forward_stanchart,390,changes,130,1.0,0.5,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,1.0,0.5,0.2,120.0,75,-126211635.2861498,-1682821.803815331,-2808320.6776098125,0.41333333333333333,1.0133333333333334,-1.9118662137523788,-43958140.83534897,41,34,0
forward_stanchart,390,changes,130,1.0,0.5,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,1.0,0.5,0.5,120.0,75,-126211635.2861498,-1682821.803815331,-2808320.6776098125,0.41333333333333333,1.0133333333333334,-1.9118662137523788,-43958140.83534897,41,34,0
forward_stanchart,390,changes,130,1.5,0.0,0.1,60.0,1,1708978.3078606734,1708978.3078606734,1708978.3078606734,1.0,1.0,0.0,1708978.3078606734,1,0,0
forward_stanchart,390,changes,130,1.5,0.0,0.1,120.0,3,11338466.899468107,3779488.966489369,3583870.401781228,1.0,1.0,33.7857931645182,1708978.3078606734,1,2,0
forward_stanchart,390,changes,130,1.5,0.0,0.2,60.0,1,1708978.3078606734,1708978.3078606734,1708978.3078606734,1.0,1.0,0.0,1708978.3078606734,1,0,0
forward_stanchart,390,changes,130,1.5,0.0,0.2,120.0,44,26036849.993762314,591746.5907673253,854481.6539303367,0.5,1.0,0.7228612931596209,-30700102.07825944,19,24,0
forward_stanchart,390,changes,130,1.5,0.0,0.5,60.0,1,1708978.3078606734,1708978.3078606734,1708978.3078606734,1.0,1.0,0.0,1708978.3078606734,1,0,0
forward_stanchart,390,changes,130,1.5,0.0,0.5,120.0,44,26036849.993762314,591746.5907673253,854481.6539303367,0.5,1.0,0.7228612931596209,-30700102.07825944,19,24,0
forward_stanchart,390,changes,130,1.5,0.25,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,1.5,0.25,0.1,120.0,2,9629488.591607433,4814744.295803716,4814744.295803716,1.0,1.0,62.095472630914536,3583870.401781228,0,2,0
forward_stanchart,390,changes,130,1.5,0.25,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,1.5,0.25,0.2,120.0,40,8969620.666781329,224240.51666953313,-76050.13178566779,0.475,1.0,0.272368660282495,-30700102.07825944,18,21,0
forward_stanchart,390,changes,130,1.5,0.25,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,1.5,0.25,0.5,120.0,40,8969620.666781329,224240.51666953313,-76050.13178566779,0.475,1.0,0.272368660282495,-30700102.07825944,18,21,0
forward_stanchart,390,changes,130,1.5,0.5,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,1.5,0.5,0.1,120.0,2,9629488.591607433,4814744.295803716,4814744.295803716,1.0,1.0,62.095472630914536,3583870.401781228,0,2,0
forward_stanchart,390,changes,130,1.5,0.5,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,1.5,0.5,0.2,120.0,39,-21897731.03789039,-561480.2830228306,-2432991.096523598,0.4358974358974359,1.0,-0.6693255962950407,-30700102.07825944,20,18,0
forward_stanchart,390,changes,130,1.5,0.5,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,1.5,0.5,0.5,120.0,39,-21897731.03789039,-561480.2830228306,-2432991.096523598,0.4358974358974359,1.0,-0.6693255962950407,-30700102.07825944,20,18,0
forward_stanchart,390,changes,130,2.0,0.0,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,2.0,0.0,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,2.0,0.0,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,2.0,0.0,0.2,120.0,15,-9787118.27152948,-652474.5514352988,-3630300.8619259303,0.3333333333333333,0.9333333333333333,-0.6792489400820617,-27217571.621287778,8,6,0
forward_stanchart,390,changes,130,2.0,0.0,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,2.0,0.0,0.5,120.0,15,-9787118.27152948,-652474.5514352988,-3630300.8619259303,0.3333333333333333,0.9333333333333333,-0.6792489400820617,-27217571.621287778,8,6,0
forward_stanchart,390,changes,130,2.0,0.25,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,2.0,0.25,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,2.0,0.25,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,2.0,0.25,0.2,120.0,15,-9787118.27152948,-652474.5514352988,-3630300.8619259303,0.3333333333333333,0.9333333333333333,-0.6792489400820617,-27217571.621287778,8,6,0
forward_stanchart,390,changes,130,2.0,0.25,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,2.0,0.25,0.5,120.0,15,-9787118.27152948,-652474.5514352988,-3630300.8619259303,0.3333333333333333,0.9333333333333333,-0.6792489400820617,-27217571.621287778,8,6,0
forward_stanchart,390,changes,130,2.0,0.5,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,2.0,0.5,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,2.0,0.5,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,2.0,0.5,0.2,120.0,15,-25933399.741652463,-1728893.3161101642,-5131098.759795318,0.26666666666666666,0.9333333333333333,-1.8065478590893533,-27217571.621287778,9,5,0
forward_stanchart,390,changes,130,2.0,0.5,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,130,2.0,0.5,0.5,120.0,15,-25933399.741652463,-1728893.3161101642,-5131098.759795318,0.26666666666666666,0.9333333333333333,-1.8065478590893533,-27217571.621287778,9,5,0
forward_stanchart,390,changes,260,1.0,0.0,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.0,0.0,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.0,0.0,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.0,0.0,0.2,120.0,110,-337361797.00319475,-3066925.427301771,-5275200.219400403,0.43636363636363634,1.0,-2.4035240751122107,-50115213.25575217,52,58,0
forward_stanchart,390,changes,260,1.0,0.0,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.0,0.0,0.5,120.0,110,-337361797.00319475,-3066925.427301771,-5275200.219400403,0.43636363636363634,1.0,-2.4035240751122107,-50115213.25575217,52,58,0
forward_stanchart,390,changes,260,1.0,0.25,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.0,0.25,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.0,0.25,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.0,0.25,0.2,120.0,102,-415692732.29486865,-4075418.944067339,-6654875.350908009,0.4117647058823529,1.0,-3.2921431007131914,-50115213.25575217,46,56,0
forward_stanchart,390,changes,260,1.0,0.25,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.0,0.25,0.5,120.0,102,-415692732.29486865,-4075418.944067339,-6654875.350908009,0.4117647058823529,1.0,-3.2921431007131914,-50115213.25575217,46,56,0
forward_stanchart,390,changes,260,1.0,0.5,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.0,0.5,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.0,0.5,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.0,0.5,0.2,120.0,74,-197336769.13289565,-2666713.0963904816,-5275200.219400403,0.43243243243243246,1.0,-2.115744991676054,-50115213.25575217,38,36,0
forward_stanchart,390,changes,260,1.0,0.5,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.0,0.5,0.5,120.0,74,-197336769.13289565,-2666713.0963904816,-5275200.219400403,0.43243243243243246,1.0,-2.115744991676054,-50115213.25575217,38,36,0
forward_stanchart,390,changes,260,1.5,0.0,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.5,0.0,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.5,0.0,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.5,0.0,0.2,120.0,56,-124429185.43040782,-2221949.7398287104,-4921199.297810077,0.5,1.0,-1.5561100043994174,-50115213.25575217,30,26,0
forward_stanchart,390,changes,260,1.5,0.0,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.5,0.0,0.5,120.0,56,-124429185.43040782,-2221949.7398287104,-4921199.297810077,0.5,1.0,-1.5561100043994174,-50115213.25575217,30,26,0
forward_stanchart,390,changes,260,1.5,0.25,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.5,0.25,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.5,0.25,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.5,0.25,0.2,120.0,52,-210069275.50492212,-4039793.759710041,-5960302.204221481,0.46153846153846156,1.0,-3.039470371339754,-50115213.25575217,28,24,0
forward_stanchart,390,changes,260,1.5,0.25,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.5,0.25,0.5,120.0,52,-210069275.50492212,-4039793.759710041,-5960302.204221481,0.46153846153846156,1.0,-3.039470371339754,-50115213.25575217,28,24,0
forward_stanchart,390,changes,260,1.5,0.5,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.5,0.5,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.5,0.5,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.5,0.5,0.2,120.0,44,-119505750.81420347,-2716039.791231897,-4921199.297810077,0.5,1.0,-2.132852459579095,-50115213.25575217,26,18,0
forward_stanchart,390,changes,260,1.5,0.5,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,1.5,0.5,0.5,120.0,44,-119505750.81420347,-2716039.791231897,-4921199.297810077,0.5,1.0,-2.132852459579095,-50115213.25575217,26,18,0
forward_stanchart,390,changes,260,2.0,0.0,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,2.0,0.0,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,2.0,0.0,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,2.0,0.0,0.2,120.0,24,-71970066.42577496,-2998752.767740622,-5960302.204221481,0.4166666666666667,1.0,-4.502087015189851,-16715172.14881755,14,10,0
forward_stanchart,390,changes,260,2.0,0.0,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,2.0,0.0,0.5,120.0,24,-71970066.42577496,-2998752.767740622,-5960302.204221481,0.4166666666666667,1.0,-4.502087015189851,-16715172.14881755,14,10,0
forward_stanchart,390,changes,260,2.0,0.25,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,2.0,0.25,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,2.0,0.25,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,2.0,0.25,0.2,120.0,24,-71970066.42577496,-2998752.767740622,-5960302.204221481,0.4166666666666667,1.0,-4.502087015189851,-16715172.14881755,14,10,0
forward_stanchart,390,changes,260,2.0,0.25,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,2.0,0.25,0.5,120.0,24,-71970066.42577496,-2998752.767740622,-5960302.204221481,0.4166666666666667,1.0,-4.502087015189851,-16715172.14881755,14,10,0
forward_stanchart,390,changes,260,2.0,0.5,0.1,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,2.0,0.5,0.1,120.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,2.0,0.5,0.2,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,2.0,0.5,0.2,120.0,22,-68571221.56735533,-3116873.7076070607,-10221181.979233142,0.45454545454545453,1.0,-4.483285976523554,-16715172.14881755,12,10,0
forward_stanchart,390,changes,260,2.0,0.5,0.5,60.0,0,0.0,,,,,,0.0,0,0,0
forward_stanchart,390,changes,260,2.0,0.5,0.5,120.0,22,-68571221.56735533,-3116873.7076070607,-10221181.979233142,0.45454545454545453,1.0,-4.483285976523554,-16715172.14881755,12,10,0
forward_stanchart,520,levels,130,1.0,0.0,0.1,60.0,26,16589379.736004455,638053.0667694021,340308.75293935323,0.5769230769230769,1.0,3.843442433063199,-5051912.026490781,7,19,0
forward_stanchart,520,levels,130,1.0,0.0,0.1,120.0,26,16589379.736004455,638053.0667694021,340308.75293935323,0.5769230769230769,1.0,3.843442433063199,-5051912.026490781,7,19,0
forward_stanchart,520,levels,130,1.0,0.0,0.2,60.0,26,16589379.736004455,638053.0667694021,340308.75293935323,0.5769230769230769,1.0,3.843442433063199,-5051912.026490781,7,19,0
forward_stanchart,520,levels,130,1.0,0.0,0.2,120.0,26,16589379.736004455,638053.0667694021,340308.75293935323,0.5769230769230769,1.0,3.843442433063199,-5051912.026490781,7,19,0
forward_stanchart,520,levels,130,1.0,0.0,0.5,60.0,26,16589379.736004455,638053.0667694021,340308.75293935323,0.5769230769230769,1.0,3.843442433063199,-5051912.026490781,7,19,0
forward_stanchart,520,levels,130,1.0,0.0,0.5,120.0,26,16589379.736004455,638053.0667694021,340308.75293935323,0.5769230769230769,1.0,3.843442433063199,-5051912.026490781,7,19,0
forward_stanchart,520,levels,130,1.0,0.25,0.1,60.0,19,19683538.85612921,1035975.7292699585,488109.8229149371,0.5789473684210527,1.0526315789473684,5.4056832245223205,-3334805.2718512397,3,16,0
forward_stanchart,520,levels,130,1.0,0.25,0.1,120.0,19,19683538.85612921,1035975.7292699585,488109.8229149371,0.5789473684210527,1.0526315789473684,5.4056832245223205,-3334805.2718512397,3,16,0
forward_stanchart,520,levels,130,1.0,0.25,0.2,60.0,19,19683538.85612921,1035975.7292699585,488109.8229149371,0.5789473684210527,1.0526315789473684,5.4056832245223205,-3334805.2718512397,3,16,0
forward_stanchart,520,levels,130,1.0,0.25,0.2,120.0,19,19683538.85612921,1035975.7292699585,488109.8229149371,0.5789473684210527,1.0526315789473684,5.4056832245223205,-3334805.2718512397,3,16,0
forward_stanchart,520,levels,130,1.0,0.25,0.5,60.0,19,19683538.85612921,1035975.7292699585,488109.8229149371,0.5789473684210527,1.0526315789473684,5.4056832245223205,-3334805.2718512397,3,16,0
forward_stanchart,520,levels,130,1.0,0.25,0.5,120.0,19,19683538.85612921,1035975.7292699585,488109.8229149371,0.5789473684210527,1.0526315789473684,5.4056832245223205,-3334805.2718512397,3,16,0
forward_stanchart,520,levels,130,1.0,0.5,0.1,60.0,16,10106074.712917453,631629.6695573407,-54269.38504214064,0.5,1.0625,3.33807105780045,-3334805.2718512397,2,14,0
forward_stanchart,520,levels,130,1.0,0.5,0.1,120.0,16,10106074.712917453,631629.6695573407,-54269.38504214064,0.5,1.0625,3.33807105780045,-3334805.2718512397,2,14,0
forward_stanchart,520,levels,130,1.0,0.5,0.2,60.0,16,10106074.712917453,631629.6695573407,-54269.38504214064,0.5,1.0625,3.33807105780045,-3334805.2718512397,2,14,0
forward_stanchart,520,levels,130,1.0,0.5,0.2,120.0,16,10106074.712917453,631629.6695573407,-54269.38504214064,0.5,1.0625,3.33807105780045,-3334805.2718512397,2,14,0
forward_stanchart,520,levels,130,1.0,0.5,0.5,60.0,16,10106074.712917453,631629.6695573407,-54269.38504214064,0.5,1.0625,3.33807105780045,-3334805.2718512397,2,14,0
forward_stanchart,520,levels,130,1.0,0.5,0.5,120.0,16,10106074.712917453,631629.6695573407,-54269.38504214064,0.5,1.0625,3.33807105780045,-3334805.2718512397,2,14,0
forward_stanchart,520,levels,130,1.5,0.0,0.1,60.0,17,8647031.580632407,508648.91650778864,600534.7748646782,0.5882352941176471,1.0,2.87862701730429,-5051912.026490781,3,14,0
forward_stanchart,520,levels,130,1.5,0.0,0.1,120.0,17,8647031.580632407,508648.91650778864,600534.7748646782,0.5882352941176471,1.0,2.87862701730429,-5051912.026490781,3,14,0
forward_stanchart,520,levels,130,1.5,0.0,0.2,60.0,17,8647031.580632407,508648.91650778864,600534.7748646782,0.5882352941176471,1.0,2.87862701730429,-5051912.026490781,3,14,0
forward_stanchart,520,levels,130,1.5,0.0,0.2,120.0,17,8647031.580632407,508648.91650778864,600534.7748646782,0.5882352941176471,1.0,2.87862701730429,-5051912.026490781,3,14,0
forward_stanchart,520,levels,130,1.5,0.0,0.5,60.0,17,8647031.580632407,508648.91650778864,600534.7748646782,0.5882352941176471,1.0,2.87862701730429,-5051912.026490781,3,14,0
forward_stanchart,520,levels,130,1.5,0.0,0.5,120.0,17,8647031.580632407,508648.91650778864,600534.7748646782,0.5882352941176471,1.0,2.87862701730429,-5051912.026490781,3,14,0
forward_stanchart,520,levels,130,1.5,0.25,0.1,60.0,13,14755478.494504683,1135036.807269591,661225.6646242519,0.6153846153846154,1.0769230769230769,5.226448167842071,-3334805.2718512397,2,11,0
forward_stanchart,520,levels,130,1.5,0.25,0.1,120.0,13,14755478.494504683,1135036.807269591,661225.6646242519,0.6153846153846154,1.0769230769230769,5.226448167842071,-3334805.2718512397,2,11,0
forward_stanchart,520,levels,130,1.5,0.25,0.2,60.0,13,14755478.494504683,1135036.807269591,661225.6646242519,0.6153846153846154,1.0769230769230769,5.226448167842071,-3334805.2718512397,2,11,0
forward_stanchart,520,levels,130,1.5,0.25,0.2,120.0,13,14755478.494504683,1135036.807269591,661225.6646242519,0.6153846153846154,1.0769230769230769,5.226448167842071,-3334805.2718512397,2,11,0
forward_stanchart,520,levels,130,1.5,0.25,0.5,60.0,13,14755478.494504683,1135036.807269591,661225.6646242519,0.6153846153846154,1.0769230769230769,5.226448167842071,-3334805.2718512397,2,11,0
forward_stanchart,520,levels,130,1.5,0.25,0.5,120.0,13,14755478.494504683,1135036.807269591,661225.6646242519,0.6153846153846154,1.0769230769230769,5.226448167842071,-3334805.2718512397,2,11,0
forward_stanchart,520,levels,130,1.5,0.5,0.1,60.0,10,12867887.57820687,1286788.757820687,1589358.5956966637,0.6,1.1,5.355868202315406,-3334805.2718512397,2,8,0
forward_stanchart,520,levels,130,1.5,0.5,0.1,120.0,10,12867887.57820687,1286788.757820687,1589358.5956966637,0.6,1.1,5.355868202315406,-3334805.2718512397,2,8,0
forward_stanchart,520,levels,130,1.5,0.5,0.2,60.0,10,12867887.57820687,1286788.757820687,1589358.5956966637,0.6,1.1,5.355868202315406,-3334805.2718512397,2,8,0
forward_stanchart,520,levels,130,1.5,0.5,0.2,120.0,10,12867887.57820687,1286788.757820687,1589358.5956966637,0.6,1.1,5.355868202315406,-3334805.2718512397,2,8,0
forward_stanchart,520,levels,130,1.5,0.5,0.5,60.0,10,12867887.57820687,1286788.757820687,1589358.5956966637,0.6,1.1,5.355868202315406,-3334805.2718512397,2,8,0
forward_stanchart,520,levels,130,1.5,0.5,0.5,120.0,10,12867887.57820687,1286788.757820687,1589358.5956966637,0.6,1.1,5.355868202315406,-3334805.2718512397,2,8,0
forward_stanchart,520,levels,130,2.0,0.0,0.1,60.0,6,5416503.739318465,902750.6232197442,1088125.2502107562,0.5,1.1666666666666667,5.216806743800716,-2321172.7944151075,1,5,0
forward_stanchart,520,levels,130,2.0,0.0,0.1,120.0,6,5416503.739318465,902750.6232197442,1088125.2502107562,0.5,1.1666666666666667,5.216806743800716,-2321172.7944151075,1,5,0
forward_stanchart,520,levels,130,2.0,0.0,0.2,60.0,6,5416503.739318465,902750.6232197442,1088125.2502107562,0.5,1.1666666666666667,5.216806743800716,-2321172.7944151075,1,5,0
forward_stanchart,520,levels,130,2.0,0.0,0.2,120.0,6,5416503.739318465,902750.6232197442,1088125.2502107562,0.5,1.1666666666666667,5.216806743800716,-2321172.7944151075,1,5,0
forward_stanchart,520,levels,130,2.0,0.0,0.5,60.0,6,5416503.739318465,902750.6232197442,1088125.2502107562,0.5,1.1666666666666667,5.216806743800716,-2321172.7944151075,1,5,0
