TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_DeliveryType,Derived_DeliveryType,Attributes_SettlementCurrency,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZZB05L12SBQ,New,,2024-02-07T11:56:14,JFTXSC,NA/Fwd Spread CZK EUR,CZK EUR,Spot,Spreadbets,Cash,CZK,EUR,CASH,,CZK,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ1K20ZKV33D,New,,2024-02-07T11:57:02,JFTXSC,NA/Fwd Spread USD ZAR,USD ZAR,Spot,Spreadbets,Cash,USD,ZAR,CASH,,ZAR,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZP245V1QVHT,New,,2024-02-07T11:57:03,JFTXSC,NA/Fwd Spread GBP NZD,GBP NZD,Spot,Spreadbets,Cash,GBP,NZD,CASH,,NZD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ5QRXPD23PL,New,,2024-02-07T11:57:04,JFTXSC,NA/Fwd Spread CAD NZD,CAD NZD,Spot,Spreadbets,Cash,CAD,NZD,CASH,,CAD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZL59WRHCGR4,New,,2024-02-07T11:57:05,JFTXSC,NA/Fwd Spread AUD CAD,AUD CAD,Spot,Spreadbets,Cash,AUD,CAD,CASH,,CAD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ14L32M1L98,New,,2024-02-07T11:57:06,JFTXSC,NA/Fwd Spread AUD HKD,AUD HKD,Spot,Spreadbets,Cash,AUD,HKD,CASH,,HKD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ0DRH4RFLFC,New,,2024-02-07T11:57:06,JFTXSC,NA/Fwd Spread CHF EUR,CHF EUR,Spot,Spreadbets,Cash,CHF,EUR,CASH,,EUR,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZGW3WW0RWD0,New,,2024-02-07T11:57:07,JFTXSC,NA/Fwd Spread GBP SEK,GBP SEK,Spot,Spreadbets,Cash,GBP,SEK,CASH,,GBP,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ9FM8WSFNSJ,New,,2024-02-07T11:57:07,JFTXSC,NA/Fwd Spread GBP MXN,GBP MXN,Spot,Spreadbets,Cash,GBP,MXN,CASH,,GBP,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZHT9TVMHZ3K,New,,2024-02-07T11:57:08,JFTXSC,NA/Fwd Spread GBP ZAR,GBP ZAR,Spot,Spreadbets,Cash,GBP,ZAR,CASH,,GBP,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ0GKD0ZR1BB,New,,2024-02-07T11:57:09,JFTXSC,NA/Fwd Spread HKD USD,HKD USD,Spot,Spreadbets,Cash,HKD,USD,CASH,,HKD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZT4RR8QLDRG,New,,2024-02-07T11:57:09,JFTXSC,NA/Fwd Spread EUR SEK,EUR SEK,Spot,Spreadbets,Cash,EUR,SEK,CASH,,SEK,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZGGLJDFHM23,New,,2024-02-07T11:57:10,JFTXSC,NA/Fwd Spread CHF NOK,CHF NOK,Spot,Spreadbets,Cash,CHF,NOK,CASH,,NOK,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZSFL28Q7GX1,New,,2024-02-07T11:57:11,JFTXSC,NA/Fwd Spread CHF JPY,CHF JPY,Spot,Spreadbets,Cash,CHF,JPY,CASH,,JPY,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZLGMKVV0TVC,New,,2024-02-07T11:57:11,JFTXSC,NA/Fwd Spread GBP NZD,GBP NZD,Spot,Spreadbets,Cash,GBP,NZD,CASH,,GBP,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZQB7R6DZDQ1,New,,2024-02-07T11:57:12,JFTXSC,NA/Fwd Spread SGD USD,SGD USD,Spot,Spreadbets,Cash,SGD,USD,CASH,,SGD,,,,,,,,
1,Foreign_Exchange,Forward,Spreadbet,UPI,QZ5R440CV90M,New,,2024-02-07T11:57:13,JFTXSC,NA/Fwd Spread SEK USD,SEK USD,Spot,Spreadbets,Cash,SEK,USD,CASH,,SEK,,,,,,,,
