TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_DeliveryType,Derived_DeliveryType,Attributes_SettlementCurrency,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,Forward,UPI,QZCGM96L6M13,New,,2023-11-05 18:40:08,JFTXFP,NA/Fwd CNY PKR,CNY PKR,Spot,Forward price of underlying instrument,Physical,CNY,PKR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZS8NPZ4DTX0,New,,2023-11-05 18:41:22,JFTXFP,NA/Fwd CAD NPR,CAD NPR,Spot,Forward price of underlying instrument,Physical,CAD,NPR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ18WXXCLSR2,New,,2023-11-05 18:41:23,JFTXFP,NA/Fwd CNY NPR,CNY NPR,Spot,Forward price of underlying instrument,Physical,CNY,NPR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ8CJ5TQWR66,New,,2023-11-05 18:41:25,JFTXFP,NA/Fwd JPY NPR,JPY NPR,Spot,Forward price of underlying instrument,Physical,JPY,NPR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ3CQ57125H9,New,,2023-11-05 18:41:33,JFTXFP,NA/Fwd AED UGX,AED UGX,Spot,Forward price of underlying instrument,Physical,AED,UGX,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZFLRCFH4ZJN,New,,2023-11-05 18:42:21,JFTXFP,NA/Fwd AUD BWP,AUD BWP,Spot,Forward price of underlying instrument,Physical,AUD,BWP,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ52SV9PLB6G,New,,2023-11-05 18:42:21,JFTXFP,NA/Fwd BWP CNY,BWP CNY,Spot,Forward price of underlying instrument,Physical,BWP,CNY,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ7F83KNG088,New,,2023-11-05 18:42:22,JFTXFP,NA/Fwd BWP JPY,BWP JPY,Spot,Forward price of underlying instrument,Physical,BWP,JPY,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZPW0T089JKK,New,,2023-11-05 18:42:29,JFTXFP,NA/Fwd BWP KES,BWP KES,Spot,Forward price of underlying instrument,Physical,BWP,KES,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZF6TRWXPZTW,New,,2023-11-05 18:42:33,JFTXFP,NA/Fwd BWP CAD,BWP CAD,Spot,Forward price of underlying instrument,Physical,BWP,CAD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZHD68KKL3Z9,New,,2023-11-05 18:42:37,JFTXFP,NA/Fwd EUR GMD,EUR GMD,Spot,Forward price of underlying instrument,Physical,EUR,GMD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ9XNMKJVW29,New,,2023-11-05 18:42:38,JFTXFP,NA/Fwd CHF GMD,CHF GMD,Spot,Forward price of underlying instrument,Physical,CHF,GMD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZSK9PDM96WD,New,,2023-11-05 18:42:44,JFTXFP,NA/Fwd GBP GMD,GBP GMD,Spot,Forward price of underlying instrument,Physical,GBP,GMD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ0L77WLCS7N,New,,2023-11-05 18:42:48,JFTXFP,NA/Fwd GMD NOK,GMD NOK,Spot,Forward price of underlying instrument,Physical,GMD,NOK,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZGVGK48K6CC,New,,2023-11-05 18:42:53,JFTXFP,NA/Fwd GMD JPY,GMD JPY,Spot,Forward price of underlying instrument,Physical,GMD,JPY,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZSCWQKMP1HS,New,,2023-11-05 18:47:11,JFTXFP,NA/Fwd AED NGN,AED NGN,Spot,Forward price of underlying instrument,Physical,AED,NGN,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZGZ2C7NHGJ5,New,,2023-11-05 18:50:16,JFTXFP,NA/Fwd MYR PKR,MYR PKR,Spot,Forward price of underlying instrument,Physical,MYR,PKR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZFZW9MK1N02,New,,2023-11-05 18:50:29,JFTXFP,NA/Fwd FJD GBP,FJD GBP,Spot,Forward price of underlying instrument,Physical,FJD,GBP,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ8ND2V3WC02,New,,2023-11-05 18:51:47,JFTXFP,NA/Fwd CAD PKR,CAD PKR,Spot,Forward price of underlying instrument,Physical,CAD,PKR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ11CL02NHVD,New,,2023-11-05 18:51:55,JFTXFP,NA/Fwd EUR TZS,EUR TZS,Spot,Forward price of underlying instrument,Physical,EUR,TZS,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZVL6LFF444K,New,,2023-11-05 18:51:58,JFTXFP,NA/Fwd MYR QAR,MYR QAR,Spot,Forward price of underlying instrument,Physical,MYR,QAR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZG3G84CJ7KB,New,,2023-11-05 18:52:04,JFTXFP,NA/Fwd JPY UGX,JPY UGX,Spot,Forward price of underlying instrument,Physical,JPY,UGX,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZRQQDXV073S,New,,2023-11-05 18:52:10,JFTXFP,NA/Fwd BHD OMR,BHD OMR,Spot,Forward price of underlying instrument,Physical,BHD,OMR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZH465ZVSDBM,New,,2023-11-05 18:52:14,JFTXFP,NA/Fwd BHD INR,BHD INR,Spot,Forward price of underlying instrument,Physical,BHD,INR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZNGN40HW4VN,New,,2023-11-05 18:52:46,JFTXFP,NA/Fwd NGN ZAR,NGN ZAR,Spot,Forward price of underlying instrument,Physical,NGN,ZAR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZZ3X007KX7X,New,,2023-11-05 18:53:04,JFTXFP,NA/Fwd EUR NPR,EUR NPR,Spot,Forward price of underlying instrument,Physical,EUR,NPR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZQKZRJ9QZ7J,New,,2023-11-05 18:53:08,JFTXFP,NA/Fwd INR ZAR,INR ZAR,Spot,Forward price of underlying instrument,Physical,INR,ZAR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ2JK6K8H66C,New,,2023-11-05 18:54:08,JFTXFP,NA/Fwd INR KES,INR KES,Spot,Forward price of underlying instrument,Physical,INR,KES,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZR6KVHKP7XD,New,,2023-11-05 18:55:02,JFTXFP,NA/Fwd LKR SGD,LKR SGD,Spot,Forward price of underlying instrument,Physical,LKR,SGD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ0N1G8P9T1Q,New,,2023-11-05 18:55:07,JFTXFP,NA/Fwd BWP HKD,BWP HKD,Spot,Forward price of underlying instrument,Physical,BWP,HKD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ9TWPB1R1HG,New,,2023-11-05 18:56:01,JFTXFP,NA/Fwd INR UGX,INR UGX,Spot,Forward price of underlying instrument,Physical,INR,UGX,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ1HV87BP7G0,New,,2023-11-05 18:56:22,JFTXFP,NA/Fwd GBP IQD,GBP IQD,Spot,Forward price of underlying instrument,Physical,GBP,IQD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ5PBP0MKRKF,New,,2023-11-05 18:56:57,JFTXFP,NA/Fwd HKD NPR,HKD NPR,Spot,Forward price of underlying instrument,Physical,HKD,NPR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZZT8N91NFVH,New,,2023-11-05 18:56:58,JFTXFP,NA/Fwd NPR SAR,NPR SAR,Spot,Forward price of underlying instrument,Physical,NPR,SAR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ5Z3KGTSV3R,New,,2023-11-05 18:57:06,JFTXFP,NA/Fwd NPR SGD,NPR SGD,Spot,Forward price of underlying instrument,Physical,NPR,SGD,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZC3PG5BKB2J,New,,2023-11-05 18:57:06,JFTXFP,NA/Fwd NPR QAR,NPR QAR,Spot,Forward price of underlying instrument,Physical,NPR,QAR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ66HCHCBW5V,New,,2023-11-05 18:57:10,JFTXFP,NA/Fwd AED NPR,AED NPR,Spot,Forward price of underlying instrument,Physical,AED,NPR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZNG4LRXP5Z5,New,,2023-11-05 18:57:13,JFTXFP,NA/Fwd MYR NPR,MYR NPR,Spot,Forward price of underlying instrument,Physical,MYR,NPR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZRMSN4811JH,New,,2023-11-05 18:57:20,JFTXFP,NA/Fwd DKK NPR,DKK NPR,Spot,Forward price of underlying instrument,Physical,DKK,NPR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ0BMGJ4W1N5,New,,2023-11-05 18:58:08,JFTXFP,NA/Fwd BWP INR,BWP INR,Spot,Forward price of underlying instrument,Physical,BWP,INR,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZXCHS5L9GHZ,New,,2023-11-05 18:58:45,JFTXFP,NA/Fwd CAD KES,CAD KES,Spot,Forward price of underlying instrument,Physical,CAD,KES,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ9NN4ZK1BD8,New,,2023-11-05 18:59:36,JFTXFP,NA/Fwd EUR ZMW,EUR ZMW,Spot,Forward price of underlying instrument,Physical,EUR,ZMW,PHYS,,,,,,,,,,
1,Foreign_Exchange,Forward,Forward,UPI,QZ39TZJ8LLN4,New,,2023-11-05 19:01:01,JFTXFP,NA/Fwd KHR USD,KHR USD,Spot,Forward price of underlying instrument,Physical,KHR,USD,PHYS,,,,,,,,,,
