TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_UnderlyingAssetType,Derived_SingleorMultiCurrency,Derived_CFIDeliveryType,Derived_ShortName,Derived_UnderlierName,Attributes_NotionalCurrency,Attributes_ReferenceRate,Attributes_ReferenceRateTermValue,Attributes_ReferenceRateTermUnit,Attributes_OtherNotionalCurrency,Attributes_OtherLegReferenceRate,Attributes_OtherLegReferenceRateTermValue,Attributes_OtherLegReferenceRateTermUnit,Attributes_NotionalSchedule,Attributes_DeliveryType,Attributes_Underlying_UnderlierCharacteristic,Attributes_Underlying_ReferenceRate,Attributes_Underlying_ReferenceRateTermValue,Attributes_Underlying_ReferenceRateTermUnit,Attributes_OtherLegUnderlying_OtherLegUnderlierCharacteristic,Attributes_OtherLegUnderlying_OtherLegReferenceRate,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermValue,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermUnit,Derived_OptionExerciseStyle,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_UnderlyingInstrumentIndex,Attributes_UnderlyingInstrumentIndexTermValue,Attributes_UnderlyingInstrumentIndexTermUnit,Attributes_OptionType,Attributes_UnderlyingInstrumentUPI,Attributes_OptionExerciseStyle,Attributes_ValuationMethodorTrigger,Derived_ReturnorPayoutTrigger,Attributes_UnderlyingAssetType,Attributes_UnderlyingInstrumentISIN,Attributes_UnderlierCharacteristic,Attributes_ReturnorPayoutTrigger
1,Rates,Option,Inflation_CapFloor,UPI,QZ703M4R0LW1,New,,2024-01-30T16:47:59,HRGAMC,Inflation Rate Index,,Cash,NA/O Call Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Call,EUR-EXT-CPI,1.0,MNTH,CALL,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZHD0WJG4DV7,New,,2024-02-01T22:29:47,HRGDMC,Inflation Rate Index,,Cash,NA/O P Epn GBP,UK-RPI,GBP,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Put,UK-RPI,1.0,MNTH,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ5L8F37398B,New,,2024-02-01T22:30:15,HRGDMC,Inflation Rate Index,,Cash,NA/O P Epn USD,USA-CPI-U,USD,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Put,USA-CPI-U,1.0,MNTH,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ77JRM3PXZF,New,,2024-02-06T10:41:22,HRGDMP,Inflation Rate Index,,Physical,NA/O P Epn EUR,FRC-EXT-CPI,EUR,,,,,,,,,PHYS,,,,,,,,,EURO,Other,European-Put,FRC-EXT-CPI,1.0,YEAR,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZR8XBQXH8Z2,New,,2024-02-06T10:41:22,HRGDMP,Inflation Rate Index,,Physical,NA/O P Epn EUR,ESP-CPI,EUR,,,,,,,,,PHYS,,,,,,,,,EURO,Other,European-Put,ESP-CPI,1.0,YEAR,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ49X4NDSHHN,New,,2024-02-07T12:07:02,HRGAMC,Inflation Rate Index,,Cash,NA/O Call Epn EUR,FRC-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Call,FRC-EXT-CPI,1.0,MNTH,CALL,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZBKCMH9K018,New,,2024-02-12T10:11:15,HRGDMC,Inflation Rate Index,,Cash,NA/O P Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Put,EUR-EXT-CPI,483.0,WEEK,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZV1248RCWCV,New,,2024-02-13T15:08:22,HRGDMC,Inflation Rate Index,,Cash,NA/O P Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Put,EUR-EXT-CPI,589.0,WEEK,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZTN86SRSXLW,New,,2024-02-13T15:16:23,HRGDMP,Inflation Rate Index,,Physical,NA/O P Epn EUR,EUR-EXT-CPI,EUR,,,,,,,,,PHYS,,,,,,,,,EURO,Other,European-Put,EUR-EXT-CPI,483.0,WEEK,PUTO,,,,,,,,
1,Rates,Option,Inflation_CapFloor,UPI,QZ2LJX6Z9KFL,New,,2024-02-13T18:25:31,HRGAMC,Inflation Rate Index,,Cash,NA/O Call Epn GBP,UK-RPI,GBP,,,,,,,,,CASH,,,,,,,,,EURO,Other,European-Call,UK-RPI,1.0,MNTH,CALL,,,,,,,,
