TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_SettlementCurrency,Attributes_DeliveryType,Derived_DeliveryType,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZNVT8X53N0W,New,,2023-11-05 14:49:21,JFTXCC,NA/Fwd CFD CAD GBP,CAD GBP,Spot,Contract for Difference (CFD),Cash,CAD,GBP,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ7458CXNGZX,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD EUR KRW,EUR KRW,Spot,Contract for Difference (CFD),Cash,EUR,KRW,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZTTVRLDMZFX,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD MYR USD,MYR USD,Spot,Contract for Difference (CFD),Cash,MYR,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZSKJVDF5WX8,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD RUB USD,RUB USD,Spot,Contract for Difference (CFD),Cash,RUB,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZN9ZC5FH0XZ,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD AUD INR,AUD INR,Spot,Contract for Difference (CFD),Cash,AUD,INR,AUD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZCNT3BMG9JJ,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD COP JPY,COP JPY,Spot,Contract for Difference (CFD),Cash,COP,JPY,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZDBBTN8X545,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD JPY RUB,JPY RUB,Spot,Contract for Difference (CFD),Cash,JPY,RUB,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZKD8FSD4PK4,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD USD XAU,USD XAU,Spot,Contract for Difference (CFD),Cash,USD,XAU,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZR6DB7Z94JQ,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD USD XAG,USD XAG,Spot,Contract for Difference (CFD),Cash,USD,XAG,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZNBKVHM12Z4,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD TRY USD,TRY USD,Spot,Contract for Difference (CFD),Cash,TRY,USD,TRY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZF4HLG3VZR3,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD JPY USD,JPY USD,Spot,Contract for Difference (CFD),Cash,JPY,USD,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZL26L37JL3K,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD TWD USD,TWD USD,Spot,Contract for Difference (CFD),Cash,TWD,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ4ZG6C7MFS4,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD PHP USD,PHP USD,Spot,Contract for Difference (CFD),Cash,PHP,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ1CDZ0PF9TV,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD ARS USD,ARS USD,Spot,Contract for Difference (CFD),Cash,ARS,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ2G843Q2MJB,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD EUR TWD,EUR TWD,Spot,Contract for Difference (CFD),Cash,EUR,TWD,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ8RLPRX0XLJ,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD NGN USD,NGN USD,Spot,Contract for Difference (CFD),Cash,NGN,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZZ7TLBG5SLJ,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD EGP USD,EGP USD,Spot,Contract for Difference (CFD),Cash,EGP,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZHMB2HG9DW6,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD CLP EUR,CLP EUR,Spot,Contract for Difference (CFD),Cash,CLP,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZX7T42L2QNL,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD ARS EUR,ARS EUR,Spot,Contract for Difference (CFD),Cash,ARS,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZGMM301G237,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD IDR USD,IDR USD,Spot,Contract for Difference (CFD),Cash,IDR,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ2KVJS3GKHQ,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD EUR USD,EUR USD,Spot,Contract for Difference (CFD),Cash,EUR,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZN82NZD0X5M,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD KRW USD,KRW USD,Spot,Contract for Difference (CFD),Cash,KRW,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZLVTLGQ8RC3,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD USD UYU,USD UYU,Spot,Contract for Difference (CFD),Cash,USD,UYU,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZCZ0DMFP6RL,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD USD VND,USD VND,Spot,Contract for Difference (CFD),Cash,USD,VND,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZSMD4RZ4DRL,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD PEN USD,PEN USD,Spot,Contract for Difference (CFD),Cash,PEN,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ38M8KWQ8F0,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD CNY USD,CNY USD,Spot,Contract for Difference (CFD),Cash,CNY,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ3VSCTQ0HVS,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD BRL JPY,BRL JPY,Spot,Contract for Difference (CFD),Cash,BRL,JPY,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZK6CVZSCXNP,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD JPY PEN,JPY PEN,Spot,Contract for Difference (CFD),Cash,JPY,PEN,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ249QFD1X7V,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD EUR PLN,EUR PLN,Spot,Contract for Difference (CFD),Cash,EUR,PLN,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ3HKWSFZBS5,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD CLP USD,CLP USD,Spot,Contract for Difference (CFD),Cash,CLP,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ42B4GSRQ9F,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD INR USD,INR USD,Spot,Contract for Difference (CFD),Cash,INR,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ8JVHCKG551,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD COP USD,COP USD,Spot,Contract for Difference (CFD),Cash,COP,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZFTJV48NFSJ,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD EUR INR,EUR INR,Spot,Contract for Difference (CFD),Cash,EUR,INR,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZXQVFC0253K,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD RUB USD,RUB USD,Spot,Contract for Difference (CFD),Cash,RUB,USD,RUB,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZWFJ2TN1CVD,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD UAH USD,UAH USD,Spot,Contract for Difference (CFD),Cash,UAH,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZRZL7B5V14G,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD BRL USD,BRL USD,Spot,Contract for Difference (CFD),Cash,BRL,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZG0RHC4NG0V,New,,2023-11-10 04:05:04,JFTXCC,NA/Fwd CFD CAD USD,CAD USD,Spot,Contract for Difference (CFD),Cash,CAD,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZB3937D9LTK,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD EUR PHP,EUR PHP,Spot,Contract for Difference (CFD),Cash,EUR,PHP,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZJW5P4PV39N,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD CAD CLP,CAD CLP,Spot,Contract for Difference (CFD),Cash,CAD,CLP,CAD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZSQP7L9MTZR,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD EUR KZT,EUR KZT,Spot,Contract for Difference (CFD),Cash,EUR,KZT,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZWL3J89PM4L,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD CAD INR,CAD INR,Spot,Contract for Difference (CFD),Cash,CAD,INR,CAD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZJC74HS3LHZ,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD AUD USD,AUD USD,Spot,Contract for Difference (CFD),Cash,AUD,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZXN6G4Q1Z19,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD CHF USD,CHF USD,Spot,Contract for Difference (CFD),Cash,CHF,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZTPRHC7GG8M,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD USD ZAR,USD ZAR,Spot,Contract for Difference (CFD),Cash,USD,ZAR,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ3B7HLV989R,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD BRL GBP,BRL GBP,Spot,Contract for Difference (CFD),Cash,BRL,GBP,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZXMMQKMQX80,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD GBP USD,GBP USD,Spot,Contract for Difference (CFD),Cash,GBP,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZNKRZ5D0DX9,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD CNY EUR,CNY EUR,Spot,Contract for Difference (CFD),Cash,CNY,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZCLGNZ770FP,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD JPY USD,JPY USD,Spot,Contract for Difference (CFD),Cash,JPY,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZLNWNK9M27L,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD THB USD,THB USD,Spot,Contract for Difference (CFD),Cash,THB,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ850ZD7D99S,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD EUR INR,EUR INR,Spot,Contract for Difference (CFD),Cash,EUR,INR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZJT7CHB2RF8,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD EUR RUB,EUR RUB,Spot,Contract for Difference (CFD),Cash,EUR,RUB,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZN3RNDRP7LV,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD JPY KRW,JPY KRW,Spot,Contract for Difference (CFD),Cash,JPY,KRW,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZT22QZQC8KJ,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD SEK USD,SEK USD,Spot,Contract for Difference (CFD),Cash,SEK,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ0800D8LFQV,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD MXN USD,MXN USD,Spot,Contract for Difference (CFD),Cash,MXN,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZMM1ZFF3DD2,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD NZD USD,NZD USD,Spot,Contract for Difference (CFD),Cash,NZD,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ93CZ8ZC8VQ,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD HKD USD,HKD USD,Spot,Contract for Difference (CFD),Cash,HKD,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZW42XRD5Z4Z,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD TRY USD,TRY USD,Spot,Contract for Difference (CFD),Cash,TRY,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ4480LLQ3R8,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD BRL EUR,BRL EUR,Spot,Contract for Difference (CFD),Cash,BRL,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZPHKRM96WS2,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD EUR IDR,EUR IDR,Spot,Contract for Difference (CFD),Cash,EUR,IDR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZTZXXPKRV06,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD GBP TWD,GBP TWD,Spot,Contract for Difference (CFD),Cash,GBP,TWD,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ8TWK343JP8,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD CHF TWD,CHF TWD,Spot,Contract for Difference (CFD),Cash,CHF,TWD,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ60RBHQZWKX,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD BRL CAD,BRL CAD,Spot,Contract for Difference (CFD),Cash,BRL,CAD,CAD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZRFDK1HFMC7,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD GBP KZT,GBP KZT,Spot,Contract for Difference (CFD),Cash,GBP,KZT,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZT0Z7CJ6NX4,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD GHS USD,GHS USD,Spot,Contract for Difference (CFD),Cash,GHS,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZZN8R7G64DT,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD JPY TWD,JPY TWD,Spot,Contract for Difference (CFD),Cash,JPY,TWD,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZS7RXGDKFLM,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD KZT USD,KZT USD,Spot,Contract for Difference (CFD),Cash,KZT,USD,USD,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ9MSGNQ1T4W,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD JPY MYR,JPY MYR,Spot,Contract for Difference (CFD),Cash,JPY,MYR,JPY,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZC20LF0DC27,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD GBP KRW,GBP KRW,Spot,Contract for Difference (CFD),Cash,GBP,KRW,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZNZVRQDR5WH,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD EUR MYR,EUR MYR,Spot,Contract for Difference (CFD),Cash,EUR,MYR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ6B5R9ZFTMV,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD CHF IDR,CHF IDR,Spot,Contract for Difference (CFD),Cash,CHF,IDR,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZFB696C0WJW,New,,2023-11-10 04:05:05,JFTXCC,NA/Fwd CFD GBP INR,GBP INR,Spot,Contract for Difference (CFD),Cash,GBP,INR,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZLR2L66D9Q2,New,,2023-11-10 04:05:06,JFTXCP,NA/Fwd CFD EUR RUB,EUR RUB,Spot,Contract for Difference (CFD),Physical,EUR,RUB,EUR,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZLCWSLB98PT,New,,2023-11-10 04:05:06,JFTXCP,NA/Fwd CFD EUR USD,EUR USD,Spot,Contract for Difference (CFD),Physical,EUR,USD,USD,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ6PJRPGRFC6,New,,2023-11-10 04:05:06,JFTXCC,NA/Fwd CFD AED EUR,AED EUR,Spot,Contract for Difference (CFD),Cash,AED,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ905QDWFXZR,New,,2023-11-10 04:05:06,JFTXCP,NA/Fwd CFD EUR TRY,EUR TRY,Spot,Contract for Difference (CFD),Physical,EUR,TRY,EUR,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZQ6M5P4CDB3,New,,2023-11-10 04:05:06,JFTXCC,NA/Fwd CFD EUR USD,EUR USD,Spot,Contract for Difference (CFD),Cash,EUR,USD,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZZWK7CMF7LZ,New,,2023-11-10 04:05:06,JFTXCC,NA/Fwd CFD AZN EUR,AZN EUR,Spot,Contract for Difference (CFD),Cash,AZN,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZLQ1HB4H843,New,,2023-11-10 04:05:06,JFTXCP,NA/Fwd CFD GBP USD,GBP USD,Spot,Contract for Difference (CFD),Physical,GBP,USD,GBP,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ9TW3WLSV0F,New,,2023-11-10 04:05:06,JFTXCC,NA/Fwd CFD EUR SEK,EUR SEK,Spot,Contract for Difference (CFD),Cash,EUR,SEK,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZG2KH64BZ54,New,,2023-11-10 04:05:06,JFTXCP,NA/Fwd CFD NOK SEK,NOK SEK,Spot,Contract for Difference (CFD),Physical,NOK,SEK,NOK,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZV7X411CQ9Z,New,,2023-11-10 04:05:06,JFTXCC,NA/Fwd CFD EUR USD,EUR USD,Spot,Contract for Difference (CFD),Cash,EUR,USD,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ01X5DC5D5X,New,,2023-11-10 04:05:06,JFTXCP,NA/Fwd CFD EUR NOK,EUR NOK,Spot,Contract for Difference (CFD),Physical,EUR,NOK,EUR,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ0PHMDX4XBT,New,,2023-11-10 04:05:06,JFTXCC,NA/Fwd CFD MXN USD,MXN USD,Spot,Contract for Difference (CFD),Cash,MXN,USD,MXN,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ65TN303RDL,New,,2023-11-10 04:05:06,JFTXCC,NA/Fwd CFD COP EUR,COP EUR,Spot,Contract for Difference (CFD),Cash,COP,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZLQ70K48M2L,New,,2023-11-10 04:05:06,JFTXCP,NA/Fwd CFD EUR SEK,EUR SEK,Spot,Contract for Difference (CFD),Physical,EUR,SEK,EUR,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZZCQMR9GDXB,New,,2023-11-10 04:05:07,JFTXCC,NA/Fwd CFD BDT EUR,BDT EUR,Spot,Contract for Difference (CFD),Cash,BDT,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ90CJS4DTTV,New,,2023-11-10 04:05:07,JFTXCC,NA/Fwd CFD CHF EUR,CHF EUR,Spot,Contract for Difference (CFD),Cash,CHF,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZFLB0SGN2WP,New,,2023-11-10 04:05:07,JFTXCC,NA/Fwd CFD EUR HUF,EUR HUF,Spot,Contract for Difference (CFD),Cash,EUR,HUF,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZTJFL5KHGN5,New,,2023-11-10 04:05:07,JFTXCC,NA/Fwd CFD EGP EUR,EGP EUR,Spot,Contract for Difference (CFD),Cash,EGP,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZDPF0HQXD8N,New,,2023-11-10 04:05:07,JFTXCC,NA/Fwd CFD CHF EUR,CHF EUR,Spot,Contract for Difference (CFD),Cash,CHF,EUR,CHF,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZKW75MJ0S6R,New,,2023-11-10 04:05:07,JFTXCP,NA/Fwd CFD EUR USD,EUR USD,Spot,Contract for Difference (CFD),Physical,EUR,USD,EUR,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZFG09B0QHNH,New,,2023-11-10 04:05:07,JFTXCC,NA/Fwd CFD EUR GBP,EUR GBP,Spot,Contract for Difference (CFD),Cash,EUR,GBP,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ9FM4KJ7GMG,New,,2023-11-10 04:05:07,JFTXCC,NA/Fwd CFD GBP USD,GBP USD,Spot,Contract for Difference (CFD),Cash,GBP,USD,GBP,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ456RR2VZWD,New,,2023-11-10 04:05:07,JFTXCP,NA/Fwd CFD GBP USD,GBP USD,Spot,Contract for Difference (CFD),Physical,GBP,USD,USD,PHYS,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZRZK6354J7M,New,,2023-11-10 04:05:07,JFTXCC,NA/Fwd CFD ANG EUR,ANG EUR,Spot,Contract for Difference (CFD),Cash,ANG,EUR,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZDH97Q063M4,New,,2023-11-10 04:05:07,JFTXCC,NA/Fwd CFD EUR GBP,EUR GBP,Spot,Contract for Difference (CFD),Cash,EUR,GBP,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZX5F1WB6H7C,New,,2023-11-10 04:05:08,JFTXCC,NA/Fwd CFD AUD USD,AUD USD,Spot,Contract for Difference (CFD),Cash,AUD,USD,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZFL10FDJS0C,New,,2023-11-10 04:05:08,JFTXCC,NA/Fwd CFD TRY USD,TRY USD,Spot,Contract for Difference (CFD),Cash,TRY,USD,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ10QQPW5Z80,New,,2023-11-10 04:05:08,JFTXCC,NA/Fwd CFD EUR JPY,EUR JPY,Spot,Contract for Difference (CFD),Cash,EUR,JPY,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZNQD3ZVFWPT,New,,2023-11-10 04:05:08,JFTXCC,NA/Fwd CFD PEN USD,PEN USD,Spot,Contract for Difference (CFD),Cash,PEN,USD,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZ38HGJVB0X2,New,,2023-11-10 04:05:08,JFTXCC,NA/Fwd CFD GBP USD,GBP USD,Spot,Contract for Difference (CFD),Cash,GBP,USD,EUR,CASH,,,,,,,,,
1,Foreign_Exchange,Forward,Contract_For_Difference,UPI,QZC65TCGKW9T,New,,2023-11-10 04:05:08,JFTXCC,NA/Fwd CFD RUB USD,RUB USD,Spot,Contract for Difference (CFD),Cash,RUB,USD,EUR,CASH,,,,,,,,,
