TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_UnderlyingAssetType,Derived_SingleorMultiCurrency,Derived_CFIDeliveryType,Derived_ShortName,Derived_UnderlierName,Attributes_NotionalCurrency,Attributes_ReferenceRate,Attributes_ReferenceRateTermValue,Attributes_ReferenceRateTermUnit,Attributes_OtherNotionalCurrency,Attributes_OtherLegReferenceRate,Attributes_OtherLegReferenceRateTermValue,Attributes_OtherLegReferenceRateTermUnit,Attributes_NotionalSchedule,Attributes_DeliveryType,Attributes_Underlying_UnderlierCharacteristic,Attributes_Underlying_ReferenceRate,Attributes_Underlying_ReferenceRateTermValue,Attributes_Underlying_ReferenceRateTermUnit,Attributes_OtherLegUnderlying_OtherLegUnderlierCharacteristic,Attributes_OtherLegUnderlying_OtherLegReferenceRate,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermValue,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermUnit,Derived_OptionExerciseStyle,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_UnderlyingInstrumentIndex,Attributes_UnderlyingInstrumentIndexTermValue,Attributes_UnderlyingInstrumentIndexTermUnit,Attributes_OptionType,Attributes_UnderlyingInstrumentUPI,Attributes_OptionExerciseStyle,Attributes_ValuationMethodorTrigger,Derived_ReturnorPayoutTrigger,Attributes_UnderlyingAssetType,Attributes_UnderlyingInstrumentISIN,Attributes_UnderlierCharacteristic,Attributes_ReturnorPayoutTrigger
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZDD84SPKQ1P,New,,2023-10-19T04:11:01,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-LIBOR-BBA,GBP,GBP-LIBOR-BBA,227.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZZ80QQL22XX,New,,2023-10-19T04:11:01,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-LIBOR-BBA,GBP,GBP-LIBOR-BBA,200.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZ6FS5VK5R0B,New,,2023-10-19T04:11:01,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-LIBOR-BBA,GBP,GBP-LIBOR-BBA,253.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZPWP0TS8T01,New,,2023-10-19T04:11:01,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-LIBOR-BBA,GBP,GBP-LIBOR-BBA,295.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZ7SSP60TN7Q,New,,2023-10-19T04:11:02,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-LIBOR-BBA,GBP,GBP-LIBOR-BBA,248.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZGK7CCGQZKR,New,,2023-10-19T04:11:02,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-LIBOR-BBA,GBP,GBP-LIBOR-BBA,233.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZL7SVV4B15G,New,,2023-10-19T04:11:02,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-LIBOR-BBA,GBP,GBP-LIBOR-BBA,427.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZM9KFM9RJKV,New,,2023-10-19T04:11:02,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-LIBOR-BBA,GBP,GBP-LIBOR-BBA,303.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZ4W03LWL5KC,New,,2023-10-19T04:11:02,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-LIBOR-BBA,GBP,GBP-LIBOR-BBA,555.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZT0HW93P1KQ,New,,2023-10-19T04:11:02,SRZCSP,Zero Coupon,Single Currency,Physical,NA/Swap Zero Cpn GBP,GBP-LIBOR-BBA,GBP,GBP-LIBOR-BBA,457.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZT3XTP4RVGQ,New,,2023-10-19T04:11:03,SRZCSC,Zero Coupon,Single Currency,Cash,NA/Swap Zero Cpn EUR,EUR-LIBOR-BBA,EUR,EUR-LIBOR-BBA,3.0,MNTH,,,,,Constant,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Fixed_Float_Zero_Coupon,UPI,QZK2H1G4W4CQ,New,,2023-10-19T04:11:04,SRZCSC,Zero Coupon,Single Currency,Cash,NA/Swap Zero Cpn EUR,EUR-LIBOR-BBA,EUR,EUR-LIBOR-BBA,6.0,MNTH,,,,,Constant,CASH,,,,,,,,,,,,,,,,,,,,,,,
