TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_DeliveryType,Derived_DeliveryType,Attributes_SettlementCurrency,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ8HMTPV3LFC,New,,2024-01-28T17:31:05,HFTGVP,NA/O Van O TWD USD,TWD USD,Spot,,Physical,TWD,USD,PHYS,,,Vanilla,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ7XVPNMB05G,New,,2024-01-29T12:54:47,HFTGVE,NA/O Van O EUR SEK,EUR SEK,Spot,,Elect at Exercise,EUR,SEK,OPTL,,,Vanilla,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ13XDGVL3SG,New,,2024-01-31T06:08:38,HFTGVP,NA/O Van O CNY NZD,CNY NZD,Spot,,Physical,CNY,NZD,PHYS,,,Vanilla,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZZNQBSFV7JM,New,,2024-01-31T10:27:22,HFTGVP,NA/O Van O CNY PLN,CNY PLN,Spot,,Physical,CNY,PLN,PHYS,,,Vanilla,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZBH97012748,New,,2024-02-01T13:33:59,HFTBVC,NA/O Van Call USD XAU,USD XAU,Spot,,Cash,USD,XAU,CASH,,,Vanilla,American-Call,CALL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZN5Q5GVN8XB,New,,2024-02-07T10:08:53,HFTGVP,NA/O Van O CAD CNY,CAD CNY,Spot,,Physical,CAD,CNY,PHYS,,,Vanilla,European-Chooser,OPTL,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ2PWM1XKPTX,New,,2024-02-08T14:25:38,HFTDVP,NA/O Van Put ALL USD,ALL USD,Spot,,Physical,ALL,USD,PHYS,,,Vanilla,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZR24DNCB8HS,New,,2024-02-14T14:08:24,HFTDVP,NA/O Van Put HUF ILS,HUF ILS,Spot,,Physical,HUF,ILS,PHYS,,,Vanilla,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZHJD7NXDM85,New,,2024-02-14T22:38:21,HFTCVP,NA/O Van Call CNY MXN,CNY MXN,Spot,,Physical,CNY,MXN,PHYS,,,Vanilla,Bermudan-Call,CALL,BERM,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZWHZZS9MQRH,New,,2024-02-23T10:33:14,HFTDVP,NA/O Van Put CNY SAR,CNY SAR,Spot,,Physical,CNY,SAR,PHYS,,,Vanilla,European-Put,PUTO,EURO,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ44K6T4ZHNT,New,,2024-03-07T16:23:16,HFTEVC,NA/O Van Put USD XAU,USD XAU,Spot,,Cash,USD,XAU,CASH,,,Vanilla,American-Put,PUTO,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZR3ZT1J5Z54,New,,2024-03-09T05:45:18,HFTEVP,NA/O Van Put USD XTS,USD XTS,Spot,,Physical,USD,XTS,PHYS,,,Vanilla,American-Put,PUTO,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ6B2D4548MZ,New,,2024-03-11T12:59:37,HFTAVP,NA/O Van Call EGP PLN,EGP PLN,Spot,,Physical,EGP,PLN,PHYS,,,Vanilla,European-Call,CALL,EURO,,,,
