config,panel,trades,total_bp,avg_bp,hit_rate,sr_per_trade,t_stat,max_dd_bp,span_days,trades_per_year
grid|SR3 r3|ISM mfg|m1|h15|fade,grid,21,-8.000000000005514,-0.3809523809526435,0.19047619047619047,-0.43339908180127223,-1.986084098478688,-9.000000000004604,2528.0,3.0341178797468356
grid|SR3 r3|ISM mfg|m1|h15|momentum,grid,21,8.000000000005514,0.3809523809526435,0.42857142857142855,0.43339908180127223,1.986084098478688,-0.49999999999954525,2528.0,3.0341178797468356
grid|SR3 r3|ISM mfg|m1|h30|fade,grid,21,-3.5000000000053433,-0.16666666666692112,0.3333333333333333,-0.14300313895359035,-0.6553227088711158,-10.000000000000853,2528.0,3.0341178797468356
grid|SR3 r3|ISM mfg|m1|h30|momentum,grid,21,3.5000000000053433,0.16666666666692112,0.42857142857142855,0.14300313895359035,0.6553227088711158,-4.999999999996874,2528.0,3.0341178797468356
grid|SR3 r3|ISM mfg|m1|h60|fade,grid,21,-4.500000000007276,-0.21428571428606075,0.38095238095238093,-0.10865714630330633,-0.4979295977327924,-13.500000000003354,2528.0,3.0341178797468356
grid|SR3 r3|ISM mfg|m1|h60|momentum,grid,21,4.500000000007276,0.21428571428606075,0.5238095238095238,0.10865714630330633,0.4979295977327924,-7.499999999997442,2528.0,3.0341178797468356
grid|SR3 r3|ISM mfg|m1|h120|fade,grid,21,-3.0000000000015348,-0.14285714285721593,0.47619047619047616,-0.06467785762288102,-0.29639117834442885,-10.500000000000398,2528.0,3.0341178797468356
grid|SR3 r3|ISM mfg|m1|h120|momentum,grid,21,3.0000000000015348,0.14285714285721593,0.38095238095238093,0.06467785762288102,0.29639117834442885,-4.999999999998295,2528.0,3.0341178797468356
grid|SR3 r3|ISM mfg|m1|h240|fade,grid,21,-11.50000000000233,-0.5476190476191586,0.38095238095238093,-0.18785809622802815,-0.8608739458752372,-15.00000000000199,2528.0,3.0341178797468356
grid|SR3 r3|ISM mfg|m1|h240|momentum,grid,21,11.50000000000233,0.5476190476191586,0.47619047619047616,0.18785809622802815,0.8608739458752372,-4.999999999999716,2528.0,3.0341178797468356
grid|SR3 r3|ISM mfg|m5|h15|fade,grid,35,-7.00000000000216,-0.2000000000000617,0.3142857142857143,-0.20583391665643286,-1.2177298730073338,-9.499999999999886,2704.9583333333335,4.726043223093393
grid|SR3 r3|ISM mfg|m5|h15|momentum,grid,35,7.00000000000216,0.2000000000000617,0.37142857142857144,0.20583391665643286,1.2177298730073338,-1.999999999999602,2704.9583333333335,4.726043223093393
grid|SR3 r3|ISM mfg|m5|h30|fade,grid,35,-1.500000000002899,-0.04285714285722569,0.42857142857142855,-0.033792920660892956,-0.19992161473379813,-11.50000000000091,2704.9583333333335,4.726043223093393
grid|SR3 r3|ISM mfg|m5|h30|momentum,grid,35,1.500000000002899,0.04285714285722569,0.34285714285714286,0.033792920660892956,0.19992161473379813,-8.499999999997954,2704.9583333333335,4.726043223093393
grid|SR3 r3|ISM mfg|m5|h60|fade,grid,35,4.499999999997328,0.12857142857135223,0.6,0.07961448227218033,0.47100562901238885,-10.000000000002274,2704.9583333333335,4.726043223093393
grid|SR3 r3|ISM mfg|m5|h60|momentum,grid,35,-4.499999999997328,-0.12857142857135223,0.37142857142857144,-0.07961448227218033,-0.47100562901238885,-11.000000000001364,2704.9583333333335,4.726043223093393
grid|SR3 r3|ISM mfg|m5|h120|fade,grid,35,10.999999999997101,0.31428571428563146,0.5714285714285714,0.14053513090397038,0.8314170467562372,-9.000000000000341,2704.9583333333335,4.726043223093393
grid|SR3 r3|ISM mfg|m5|h120|momentum,grid,35,-10.999999999997101,-0.31428571428563146,0.3142857142857143,-0.14053513090397038,-0.8314170467562372,-11.499999999998067,2704.9583333333335,4.726043223093393
grid|SR3 r3|ISM mfg|m5|h240|fade,grid,34,10.499999999997556,0.30882352941169283,0.6176470588235294,0.09369541049481468,0.546333431363048,-17.00000000000017,2704.9583333333335,4.591013416719296
grid|SR3 r3|ISM mfg|m5|h240|momentum,grid,34,-10.499999999997556,-0.30882352941169283,0.35294117647058826,-0.09369541049481468,-0.546333431363048,-17.499999999998295,2704.9583333333335,4.591013416719296
grid|SR3 r3|retail sales|m1|h15|fade,grid,14,4.4999999999987494,0.3214285714284821,0.5,0.31193235267373004,1.1671439915554362,-2.5000000000019895,2708.9583333333335,1.8876259324771205
grid|SR3 r3|retail sales|m1|h15|momentum,grid,14,-4.4999999999987494,-0.3214285714284821,0.2857142857142857,-0.31193235267373004,-1.1671439915554362,-7.000000000000739,2708.9583333333335,1.8876259324771205
grid|SR3 r3|retail sales|m1|h30|fade,grid,14,0.9999999999990905,0.07142857142850646,0.42857142857142855,0.08173353038812901,0.30581886772385536,-3.0000000000015348,2708.9583333333335,1.8876259324771205
grid|SR3 r3|retail sales|m1|h30|momentum,grid,14,-0.9999999999990905,-0.07142857142850646,0.35714285714285715,-0.08173353038812901,-0.30581886772385536,-4.000000000000625,2708.9583333333335,1.8876259324771205
grid|SR3 r3|retail sales|m1|h60|fade,grid,14,-1.500000000001478,-0.1071428571429627,0.5,-0.08513619952375917,-0.31855048982993356,-5.500000000000682,2708.9583333333335,1.8876259324771205
grid|SR3 r3|retail sales|m1|h60|momentum,grid,14,1.500000000001478,0.1071428571429627,0.5,0.08513619952375917,0.31855048982993356,-4.4999999999987494,2708.9583333333335,1.8876259324771205
grid|SR3 r3|retail sales|m1|h120|fade,grid,15,5.999999999998806,0.3999999999999204,0.4,0.17505129207278114,0.6779707389299717,-4.000000000000625,2708.9583333333335,2.0224563562254865
grid|SR3 r3|retail sales|m1|h120|momentum,grid,15,-5.999999999998806,-0.3999999999999204,0.4,-0.17505129207278114,-0.6779707389299717,-10.499999999998977,2708.9583333333335,2.0224563562254865
grid|SR3 r3|retail sales|m1|h240|fade,grid,14,0.9999999999990905,0.07142857142850646,0.2857142857142857,0.023419584150403502,0.08762806003153119,-9.000000000000341,2708.9583333333335,1.8876259324771205
grid|SR3 r3|retail sales|m1|h240|momentum,grid,14,-0.9999999999990905,-0.07142857142850646,0.5,-0.023419584150403502,-0.08762806003153119,-10.499999999998977,2708.9583333333335,1.8876259324771205
grid|SR3 r3|retail sales|m5|h15|fade,grid,16,2.000000000001023,0.12500000000006395,0.3125,0.17979873805708954,0.7191949522283582,-1.5000000000000568,2708.9583333333335,2.157286779973852
grid|SR3 r3|retail sales|m5|h15|momentum,grid,16,-2.000000000001023,-0.12500000000006395,0.25,-0.17979873805708954,-0.7191949522283582,-3.50000000000108,2708.9583333333335,2.157286779973852
grid|SR3 r3|retail sales|m5|h30|fade,grid,15,1.5000000000000568,0.1000000000000038,0.26666666666666666,0.10540925533894002,0.40824829046384,-2.5000000000005684,2708.9583333333335,2.0224563562254865
grid|SR3 r3|retail sales|m5|h30|momentum,grid,15,-1.5000000000000568,-0.1000000000000038,0.26666666666666666,-0.10540925533894002,-0.40824829046384,-4.000000000000625,2708.9583333333335,2.0224563562254865
grid|SR3 r3|retail sales|m5|h60|fade,grid,15,-1.0000000000005116,-0.06666666666670078,0.3333333333333333,-0.05152947569902183,-0.19957280122111132,-3.0000000000001137,2708.9583333333335,2.0224563562254865
grid|SR3 r3|retail sales|m5|h60|momentum,grid,15,1.0000000000005116,0.06666666666670078,0.4666666666666667,0.05152947569902183,0.19957280122111132,-3.50000000000108,2708.9583333333335,2.0224563562254865
grid|SR3 r3|retail sales|m5|h120|fade,grid,16,5.000000000001137,0.31250000000007105,0.5,0.1447240139523777,0.5788960558095108,-3.999999999999204,2708.9583333333335,2.157286779973852
grid|SR3 r3|retail sales|m5|h120|momentum,grid,16,-5.000000000001137,-0.31250000000007105,0.3125,-0.1447240139523777,-0.5788960558095108,-6.499999999999773,2708.9583333333335,2.157286779973852
grid|SR3 r3|retail sales|m5|h240|fade,grid,15,-4.499999999997328,-0.2999999999998219,0.4,-0.10959671284369785,-0.4244662436427183,-8.499999999997954,2708.9583333333335,2.0224563562254865
grid|SR3 r3|retail sales|m5|h240|momentum,grid,15,4.499999999997328,0.2999999999998219,0.5333333333333333,0.10959671284369785,0.4244662436427183,-6.500000000001194,2708.9583333333335,2.0224563562254865
grid|SR3 r3|PCE|m1|h15|fade,grid,17,5.500000000004945,0.3235294117649968,0.5294117647058824,0.32382718395113,1.335173683876829,-2.5000000000005684,2580.0,2.406686046511628
grid|SR3 r3|PCE|m1|h15|momentum,grid,17,-5.500000000004945,-0.3235294117649968,0.17647058823529413,-0.32382718395113,-1.335173683876829,-7.000000000003581,2580.0,2.406686046511628
grid|SR3 r3|PCE|m1|h30|fade,grid,17,1.4210854715202004e-12,8.359326303060003e-14,0.4117647058823529,6.156306893861013e-14,2.538310358710713e-13,-5.500000000000682,2580.0,2.406686046511628
grid|SR3 r3|PCE|m1|h30|momentum,grid,17,-1.4210854715202004e-12,-8.359326303060003e-14,0.23529411764705882,-6.156306893861013e-14,-2.538310358710713e-13,-6.0000000000016485,2580.0,2.406686046511628
grid|SR3 r3|PCE|m1|h60|fade,grid,17,-1.99999999999676,-0.11764705882333881,0.4117647058823529,-0.07924482899852034,-0.3267348002449087,-5.499999999999261,2580.0,2.406686046511628
grid|SR3 r3|PCE|m1|h60|momentum,grid,17,1.99999999999676,0.11764705882333881,0.4117647058823529,0.07924482899852034,0.3267348002449087,-4.5000000000001705,2580.0,2.406686046511628
grid|SR3 r3|PCE|m1|h120|fade,grid,17,23.000000000000398,1.3529411764706116,0.4117647058823529,0.29056801247387676,1.1980426068555838,-6.000000000000227,2580.0,2.406686046511628
grid|SR3 r3|PCE|m1|h120|momentum,grid,17,-23.000000000000398,-1.3529411764706116,0.4117647058823529,-0.29056801247387676,-1.1980426068555838,-30.000000000001137,2580.0,2.406686046511628
grid|SR3 r3|PCE|m1|h240|fade,grid,16,6.499999999999773,0.4062499999999858,0.5,0.1308400733621202,0.5233602934484808,-7.000000000000739,2580.0,2.2651162790697676
