config,instrument,release_set,measure_min,hold_min,min_move_bp,trades,total_bp,avg_bp,hit_rate,sharpe,sr_per_trade,t_stat,max_dd_bp,trades_per_year,span_days
SR3 r1|clustered|m2|h60|mv2,SR3 r1,clustered,2,60,2.0,87,29.99999999999403,0.34482758620682796,0.5172413793103449,0.3333409687052524,0.09567947324069712,0.8924387145158501,-15.500000000001535,12.13779602750191,2618.0
SR3 r1|clustered|m5|h15|mv0,SR3 r1,clustered,5,15,0.0,519,-13.499999999983459,-0.026011560693609746,0.30828516377649323,-0.28364969693658265,-0.03430021810500238,-0.78141287121747,-24.999999999991473,68.38657988485878,2771.9583333333335
SR3 r1|clustered|m5|h60|mv2,SR3 r1,clustered,5,60,2.0,97,14.499999999989654,0.14948453608236756,0.41237113402061853,0.17622241456347454,0.047903251111052654,0.47179230843648884,-16.000000000003922,13.532944996180289,2618.0
SR3 r1|CPI|m1|h15|mv0,SR3 r1,CPI,1,15,0.0,61,4.750000000012733,0.07786885245922513,0.39344262295081966,0.209986240904252,0.07244652672531632,0.5658254618769646,-3.99999999999352,8.401300904977376,2652.0
SR3 r1|CPI|m1|h60|mv2,SR3 r1,CPI,1,60,2.0,26,17.500000000001137,0.6730769230769668,0.6153846153846154,0.4949951840146888,0.25700357817770997,1.310466260191312,-8.499999999999375,3.7095703125000004,2560.0
SR3 r1|CPI|m2|h15|mv0,SR3 r1,CPI,2,15,0.0,63,-2.249999999989427,-0.03571428571411789,0.38095238095238093,-0.09521406619635873,-0.03286146662010975,-0.2608298051809819,-5.999999999993122,8.395147682531961,2740.9583333333335
SR3 r1|CPI|m2|h60|mv2,SR3 r1,CPI,2,60,2.0,28,13.749999999997442,0.49107142857133723,0.5714285714285714,0.36412248530291164,0.18217691902267155,0.9639896446998821,-8.99999999999892,3.994921875,2560.0
SR3 r1|CPI|m5|h15|mv0,SR3 r1,CPI,5,15,0.0,67,-13.749999999998863,-0.20522388059699795,0.2835820895522388,-0.6892500148156334,-0.2306723219675929,-1.888134330011691,-16.24999999999801,8.92817293221653,2740.9583333333335
SR3 r1|CPI|m5|h60|mv2,SR3 r1,CPI,5,60,2.0,27,1.9999999999953388,0.07407407407390144,0.37037037037037035,0.07163271750858612,0.03649676872037279,0.1896427732073287,-7.750000000001478,3.8522460937500003,2560.0
SR3 r1|payrolls|m1|h15|mv0,SR3 r1,payrolls,1,15,0.0,76,13.000000000000966,0.17105263157896008,0.47368421052631576,0.5875776370116282,0.18567639643803283,1.6186892965483612,-5.750000000000455,10.014219790461015,2771.9583333333335
SR3 r1|payrolls|m1|h60|mv2,SR3 r1,payrolls,1,60,2.0,34,26.249999999997442,0.7720588235293365,0.6176470588235294,0.9538890018715758,0.43797376006351535,2.553803926134876,-3.500000000002501,4.7435064935064934,2618.0
SR3 r1|payrolls|m2|h15|mv0,SR3 r1,payrolls,2,15,0.0,71,7.749999999997215,0.10915492957742556,0.4788732394366197,0.29782731998471673,0.09737188909879636,0.8204701212435767,-6.499999999999773,9.355389541088579,2771.9583333333335
SR3 r1|payrolls|m2|h60|mv2,SR3 r1,payrolls,2,60,2.0,31,12.249999999998806,0.39516129032254216,0.4838709677419355,0.37112873893476805,0.1784569424415666,0.9936062044257629,-12.000000000003297,4.324961802902979,2618.0
SR3 r1|payrolls|m5|h15|mv0,SR3 r1,payrolls,5,15,0.0,71,-5.999999999998806,-0.08450704225350432,0.323943661971831,-0.287089212819924,-0.09386116422629359,-0.7908882276554527,-11.499999999996646,9.355389541088579,2771.9583333333335
SR3 r1|payrolls|m5|h60|mv2,SR3 r1,payrolls,5,60,2.0,35,0.7499999999964757,0.021428571428470735,0.45714285714285713,0.02678043668713441,0.012119182935063156,0.071698053149813,-10.249999999999204,4.883021390374331,2618.0
SR3 r2|tier1|m1|h15|mv0,SR3 r2,tier1,1,15,0.0,768,51.99999999999392,0.06770833333332542,0.3984375,0.44753789707827984,0.04449598981515031,1.233109041486522,-32.50000000000881,101.16211241256508,2772.8958333333335
SR3 r2|tier1|m1|h60|mv2,SR3 r2,tier1,1,60,2.0,214,152.49999999998494,0.7126168224298361,0.5046728971962616,1.036400893311688,0.1951727262748434,2.855130841039121,-15.500000000000114,28.197934673140225,2771.9583333333335
SR3 r2|tier1|m2|h15|mv0,SR3 r2,tier1,2,15,0.0,772,10.999999999989996,0.014248704663199475,0.3795336787564767,0.0973865910145972,0.009657443563473317,0.2683309875736511,-58.000000000006935,101.68899841471386,2772.8958333333335
SR3 r2|tier1|m2|h60|mv2,SR3 r2,tier1,2,60,2.0,221,112.99999999999528,0.5113122171945488,0.497737556561086,0.786272589938869,0.14570526190979338,2.1660644403970366,-31.00000000000591,29.120297022261635,2771.9583333333335
SR3 r2|tier1|m5|h15|mv0,SR3 r2,tier1,5,15,0.0,801,-20.50000000001546,-0.02559300873909546,0.33707865168539325,-0.2289503124079587,-0.022289311194568298,-0.630830823768286,-37.500000000007105,105.50892193029249,2772.8958333333335
SR3 r2|tier1|m5|h60|mv2,SR3 r2,tier1,5,60,2.0,237,74.49999999999335,0.3143459915611534,0.47257383966244726,0.5430079978201137,0.09716957201640916,1.4959065468895287,-15.00000000000199,31.228553820253428,2771.9583333333335
SR3 r2|tier1+2|m1|h15|mv0,SR3 r2,tier1+2,1,15,0.0,1111,62.99999999997539,0.05670567056703455,0.3708370837083708,0.49878936928916934,0.04123229749185698,1.3743411941813144,-21.500000000004604,146.338738941793,2772.96875
SR3 r2|tier1+2|m1|h60|mv2,SR3 r2,tier1+2,1,60,2.0,214,136.99999999998766,0.6401869158877929,0.5,0.8819267090186044,0.1660824892033315,2.4295773601749318,-26.500000000001478,28.197934673140225,2771.9583333333335
SR3 r2|tier1+2|m2|h15|mv0,SR3 r2,tier1+2,2,15,0.0,1164,-4.000000000010573,-0.0034364261168475714,0.35309278350515466,-0.03236677579542625,-0.0026139683490566984,-0.08918191933777224,-69.0000000000083,153.3197948949118,2772.96875
SR3 r2|tier1+2|m2|h60|mv2,SR3 r2,tier1+2,2,60,2.0,225,106.49999999999977,0.47333333333333233,0.5066666666666667,0.7048509813023872,0.12945066515220965,1.941759977283145,-30.00000000000398,29.647361221759585,2771.9583333333335
SR3 r2|tier1+2|m5|h15|mv0,SR3 r2,tier1+2,5,15,0.0,1244,-55.50000000001063,-0.04461414790997639,0.31270096463022506,-0.5530802582615646,-0.04320712229459856,-1.5239318025172952,-66.50000000000205,163.85723784301572,2772.96875
SR3 r2|tier1+2|m5|h60|mv2,SR3 r2,tier1+2,5,60,2.0,247,64.9999999999892,0.2631578947367984,0.4574898785425101,0.4509205313321145,0.07904051659934523,1.2422192263364662,-18.000000000002103,32.546214318998295,2771.9583333333335
SR3 r2|0830|m1|h15|mv0,SR3 r2,0830,1,15,0.0,537,14.499999999985391,0.02700186219736572,0.37988826815642457,0.14937108907522434,0.01775732900366424,0.41149520994287353,-31.500000000016826,70.75836878259953,2771.9583333333335
SR3 r2|0830|m1|h60|mv2,SR3 r2,0830,1,60,2.0,151,71.49999999998897,0.4735099337747614,0.47019867549668876,0.5442130749272995,0.12200531053524463,1.499226355697839,-23.499999999999943,19.896673531047544,2771.9583333333335
SR3 r2|0830|m2|h15|mv0,SR3 r2,0830,2,15,0.0,544,-4.500000000011539,-0.008272058823550624,0.37316176470588236,-0.0462201698510947,-0.00545921657703127,-0.12732971697684545,-53.50000000000534,71.68073113172095,2771.9583333333335
SR3 r2|0830|m2|h60|mv2,SR3 r2,0830,2,60,2.0,165,61.99999999999619,0.3757575757575527,0.47878787878787876,0.4760257008084768,0.10209081377164082,1.3113802470419154,-30.500000000006366,21.74139822929036,2771.9583333333335
SR3 r2|0830|m5|h15|mv0,SR3 r2,0830,5,15,0.0,573,-29.50000000001438,-0.051483420593393336,0.33856893542757416,-0.3756402748414633,-0.043230780382535736,-1.034833278085306,-39.50000000001381,75.50194657808107,2771.9583333333335
SR3 r2|0830|m5|h60|mv2,SR3 r2,0830,5,60,2.0,168,23.49999999999568,0.13988095238092665,0.42857142857142855,0.19827533819047158,0.04214172367521699,0.5462191674460737,-19.50000000000074,22.136696378913822,2771.9583333333335
SR3 r2|clustered|m1|h15|mv0,SR3 r2,clustered,1,15,0.0,562,45.9999999999809,0.0818505338077952,0.39679715302491103,0.4395985044819186,0.05108416337178987,1.2110287205662769,-20.999999999999375,74.05252002946172,2771.9583333333335
SR3 r2|clustered|m1|h60|mv2,SR3 r2,clustered,1,60,2.0,170,73.99999999998244,0.4352941176469555,0.4823529411764706,0.5414447946977602,0.11440050954715879,1.4916001539924924,-21.50000000000034,22.400228478662797,2771.9583333333335
SR3 r2|clustered|m2|h15|mv0,SR3 r2,clustered,2,15,0.0,564,16.99999999998738,0.03014184397160883,0.39361702127659576,0.16241839332941024,0.018840563795153323,0.4474385992326238,-38.500000000003354,74.31605212921069,2771.9583333333335
SR3 r2|clustered|m2|h60|mv2,SR3 r2,clustered,2,60,2.0,177,54.49999999999733,0.3079096045197589,0.4915254237288136,0.40184840130183597,0.08320967933062046,1.107032781796424,-34.00000000000318,23.322590827784207,2771.9583333333335
SR3 r2|clustered|m5|h15|mv0,SR3 r2,clustered,5,15,0.0,578,-17.000000000015802,-0.029411764705909692,0.3460207612456747,-0.2039954102665248,-0.023375166536649436,-0.5619771181606091,-28.500000000008185,76.1607768274535,2771.9583333333335
SR3 r2|clustered|m5|h60|mv2,SR3 r2,clustered,5,60,2.0,182,29.99999999999261,0.16483516483512423,0.45054945054945056,0.24040996480094595,0.04909248402976605,0.6622938183727339,-17.500000000002558,23.98142107715664,2771.9583333333335
SR3 r2|CPI|m1|h15|mv0,SR3 r2,CPI,1,15,0.0,68,16.999999999993065,0.24999999999989803,0.4411764705882353,0.3860171970092975,0.12746122059119236,1.0510721513352776,-10.500000000000398,9.171854564478158,2707.9583333333335
SR3 r2|CPI|m1|h60|mv2,SR3 r2,CPI,1,60,2.0,42,43.499999999998806,1.0357142857142574,0.5714285714285714,0.6068302819476605,0.24789483029726037,1.6065421156323652,-15.00000000000199,5.992382812500001,2560.0
SR3 r2|CPI|m2|h15|mv0,SR3 r2,CPI,2,15,0.0,67,8.999999999993236,0.13432835820885428,0.43283582089552236,0.19571514672242402,0.06477990862351767,0.5302464046131544,-12.499999999998579,9.127844088026855,2681.0
SR3 r2|CPI|m2|h60|mv2,SR3 r2,CPI,2,60,2.0,42,30.500000000000682,0.7261904761904925,0.5,0.45381829376267907,0.1853882580760772,1.2014532291205733,-15.00000000000199,5.992382812500001,2560.0
SR3 r2|CPI|m5|h15|mv0,SR3 r2,CPI,5,15,0.0,69,-18.50000000000591,-0.2681159420290712,0.3333333333333333,-0.4083773581618978,-0.13386374984880772,-1.1119558188738021,-22.500000000003695,9.30673477866166,2707.9583333333335
SR3 r2|CPI|m5|h60|mv2,SR3 r2,CPI,5,60,2.0,42,10.000000000002274,0.23809523809529223,0.4523809523809524,0.16309276461351924,0.06662464680704,0.43177706007943345,-24.500000000001876,5.992382812500001,2560.0
SR3 r2|payrolls|m1|h15|mv0,SR3 r2,payrolls,1,15,0.0,80,20.499999999989882,0.2562499999998735,0.4625,0.5008400411486376,0.15425963012625712,1.3797400765851418,-7.500000000003126,10.541283989958963,2771.9583333333335
SR3 r2|payrolls|m1|h60|mv2,SR3 r2,payrolls,1,60,2.0,52,27.99999999999301,0.538461538461404,0.46153846153846156,0.4648281359335716,0.17757792328172423,1.2805326155653343,-10.000000000000853,6.851834593473326,2771.9583333333335
SR3 r2|payrolls|m2|h15|mv0,SR3 r2,payrolls,2,15,0.0,75,15.999999999996817,0.21333333333329088,0.48,0.35071454527116014,0.11156330790085475,0.966166587723654,-15.000000000004832,9.882453740586527,2771.9583333333335
SR3 r2|payrolls|m2|h60|mv2,SR3 r2,payrolls,2,60,2.0,51,15.00000000000199,0.29411764705886256,0.5098039215686274,0.22965841683200983,0.08859220584397062,0.6326748973614519,-24.00000000000091,6.720068543598839,2771.9583333333335
SR3 r2|payrolls|m5|h15|mv0,SR3 r2,payrolls,5,15,0.0,76,-2.0000000000052864,-0.026315789473753768,0.3815789473684211,-0.05632528132567661,-0.017798967500022616,-0.15516780126392674,-14.500000000002444,10.014219790461015,2771.9583333333335
SR3 r2|payrolls|m5|h60|mv2,SR3 r2,payrolls,5,60,2.0,50,-5.500000000000682,-0.11000000000001364,0.44,-0.10314749412474115,-0.04018573500993353,-0.28415605732489657,-23.000000000000398,6.588302493724352,2771.9583333333335
