config,trades,hit_rate,gross_bp,net_bp,total_net_bp,avg_win,avg_loss,payoff,sr_per_trade,t_stat,avg_hold_min,pct_target,pct_stop,pct_time,direction,entry_offset,z_threshold,target_bp,stop_bp,time_stop,base_events,legs,shift
fade_then_flip|e2|z1|tp3|sl2|t30,101,0.4158415841584158,0.03816822431281635,-0.2007317756871837,-20.273909344405553,1.3720523402463225,-1.3203408073686627,1.0391652917103402,-0.11550247780762311,-1.1607855358978882,25.821782178217823,0.0891089108910891,0.1782178217821782,0.7326732673267327,fade_then_flip,2,1.0,3.0,2.0,30,88,2,1
fade_then_flip|e2|z1|tp3|sl2|t60,108,0.4537037037037037,0.04009516164733924,-0.1988048383526608,-21.470922542087365,1.5553453285899563,-1.6556414176778853,0.9394216114570274,-0.10123025936406102,-1.0520157148915728,46.21296296296296,0.12962962962962962,0.2777777777777778,0.5925925925925926,fade_then_flip,2,1.0,3.0,2.0,60,88,2,1
fade_then_flip|e2|z1|tp3|sl2|t120,117,0.42735042735042733,0.07010031055244367,-0.1687996894475564,-19.7495636653641,2.1981958348064627,-1.9352142597863768,1.135892743498653,-0.07286189933673279,-0.7881219422588572,75.87179487179488,0.24786324786324787,0.3504273504273504,0.4017094017094017,fade_then_flip,2,1.0,3.0,2.0,120,88,2,1
fade_then_flip|e2|z1|tp3|sl2|t240,128,0.4140625,0.030310634913322948,-0.20858936508667716,-26.699438731094677,2.497311266987964,-2.12075914508609,1.1775553451104361,-0.08491022898564907,-0.9606495793256801,116.921875,0.2890625,0.4453125,0.265625,fade_then_flip,2,1.0,3.0,2.0,240,88,2,1
fade_then_flip|e2|z1|tp3|sl3|t30,95,0.42105263157894735,0.10001139631001853,-0.13888860368998152,-13.194417350548244,1.501645827417779,-1.3320045535865344,1.1273578783003941,-0.07443934471158087,-0.7255449840661213,27.042105263157893,0.10526315789473684,0.08421052631578947,0.8105263157894737,fade_then_flip,2,1.0,3.0,3.0,30,88,2,1
fade_then_flip|e2|z1|tp3|sl3|t60,99,0.4444444444444444,-0.0013467184468774311,-0.24024671844687748,-23.78442512624087,1.6339740042499025,-1.7396232966043013,0.939268867828671,-0.11164249821624535,-1.1108288317236235,49.313131313131315,0.13131313131313133,0.16161616161616163,0.7070707070707071,fade_then_flip,2,1.0,3.0,3.0,60,88,2,1
fade_then_flip|e2|z1|tp3|sl3|t120,109,0.44036697247706424,-0.12032488649726894,-0.35922488649726897,-39.15551262820232,2.0332023391304603,-2.241790572237122,0.906954630066756,-0.141675206883907,-1.4791325845813033,86.66055045871559,0.22018348623853212,0.27522935779816515,0.5045871559633027,fade_then_flip,2,1.0,3.0,3.0,120,88,2,1
fade_then_flip|e2|z1|tp3|sl3|t240,114,0.4649122807017544,-0.04928126454899228,-0.2881812645489923,-32.85266415858512,2.337799451904682,-2.569771067369398,0.9097306299342149,-0.10518374407562338,-1.1230550663370658,141.2280701754386,0.2894736842105263,0.30701754385964913,0.40350877192982454,fade_then_flip,2,1.0,3.0,3.0,240,88,2,1
fade_then_flip|e2|z1|tp3|sl5|t30,89,0.4157303370786517,0.04563324185628474,-0.19326675814371538,-17.200741474790668,1.3829525926788904,-1.3148074500751847,1.0518289903208329,-0.10384782314643554,-0.9796984041686239,28.325842696629213,0.0898876404494382,0.02247191011235955,0.8876404494382022,fade_then_flip,2,1.0,3.0,5.0,30,88,2,1
fade_then_flip|e2|z1|tp3|sl5|t60,93,0.4731182795698925,0.10984576992646375,-0.12905423007353622,-12.00204339683887,1.6396615845818792,-1.7172888391518684,0.954796623142134,-0.056473161598353805,-0.5446074478236428,52.44086021505376,0.13978494623655913,0.06451612903225806,0.7956989247311828,fade_then_flip,2,1.0,3.0,5.0,60,88,2,1
