config,direction,threshold,bracket_family,bracket,trail,time_stop,base_trades,trades,gross_bp,net_bp,total_net_bp,hit_rate,sr_per_trade,t_stat,avg_hold_min,pct_target,pct_stop,pct_time
momentum|mv1|tp5b|sl4b|tr-|t118,momentum,1.0,abs,tp5b|sl4b,,118,60,60,-0.2668727603206926,-0.5057727603206927,-30.346365619241563,0.48333333333333334,-0.1281185324036043,-0.9924018846793895,76.65,0.2,0.36666666666666664,0.43333333333333335
momentum|mv1|tp5b|sl4b|tr-|t238,momentum,1.0,abs,tp5b|sl4b,,238,60,60,0.07607486556786273,-0.16282513443213725,-9.769508065928235,0.5166666666666667,-0.03878411410234506,-0.30042045603158124,121.2,0.2833333333333333,0.38333333333333336,0.3333333333333333
momentum|mv1|tp5b|sl4b|tr2|t30,momentum,1.0,abs,tp5b|sl4b,2.0,30,60,60,-0.6188615546126555,-0.8577615546126557,-51.46569327675934,0.35,-0.38659038109460814,-2.994516215566792,14.35,0.03333333333333333,0.75,0.21666666666666667
momentum|mv1|tp5b|sl4b|tr2|t58,momentum,1.0,abs,tp5b|sl4b,2.0,58,60,60,-0.5436429588019114,-0.7825429588019115,-46.95257752811469,0.36666666666666664,-0.32796419515226555,-2.5403997319540874,19.066666666666666,0.05,0.8,0.15
momentum|mv1|tp5b|sl4b|tr2|t118,momentum,1.0,abs,tp5b|sl4b,2.0,118,60,60,-0.43588492961466957,-0.6747849296146697,-40.48709577688018,0.38333333333333336,-0.2788071755610792,-2.1596310955023745,26.616666666666667,0.06666666666666667,0.8333333333333334,0.1
momentum|mv1|tp5b|sl4b|tr2|t238,momentum,1.0,abs,tp5b|sl4b,2.0,238,60,60,-0.42349416701121584,-0.662394167011216,-39.74365002067296,0.4,-0.2700524728602954,-2.091817459980109,35.55,0.08333333333333333,0.85,0.06666666666666667
momentum|mv1|tp5b|sl4b|tr4|t30,momentum,1.0,abs,tp5b|sl4b,4.0,30,60,60,-0.2703437902250789,-0.5092437902250789,-30.554627413504736,0.4166666666666667,-0.17315569959507243,-1.3412582816652199,24.45,0.06666666666666667,0.25,0.6833333333333333
momentum|mv1|tp5b|sl4b|tr4|t58,momentum,1.0,abs,tp5b|sl4b,4.0,58,60,60,-0.18660114112676063,-0.4255011411267608,-25.53006846760565,0.4,-0.1282752574956059,-0.9936158720218995,42.1,0.15,0.3,0.55
momentum|mv1|tp5b|sl4b|tr4|t118,momentum,1.0,abs,tp5b|sl4b,4.0,118,60,60,-0.2934440120374681,-0.5323440120374683,-31.940640722248094,0.4166666666666667,-0.15003480678066147,-1.1621646160258992,65.61666666666666,0.16666666666666666,0.5,0.3333333333333333
momentum|mv1|tp5b|sl4b|tr4|t238,momentum,1.0,abs,tp5b|sl4b,4.0,238,60,60,-0.15108250612774576,-0.3899825061277458,-23.39895036766475,0.43333333333333335,-0.10363414619375194,-0.8027466446136521,98.9,0.23333333333333334,0.5166666666666667,0.25
momentum|mv1|tp5b|sl8b|tr-|t30,momentum,1.0,abs,tp5b|sl8b,,30,60,60,-0.036207675379662824,-0.27510767537966285,-16.506460522779772,0.5,-0.0841958063317992,-0.6521779114871264,28.05,0.06666666666666667,0.05,0.8833333333333333
momentum|mv1|tp5b|sl8b|tr-|t58,momentum,1.0,abs,tp5b|sl8b,,58,60,60,0.009704908574776957,-0.22919509142522312,-13.751705485513387,0.43333333333333335,-0.06333723045733906,-0.4906080775123507,51.5,0.16666666666666666,0.05,0.7833333333333333
momentum|mv1|tp5b|sl8b|tr-|t118,momentum,1.0,abs,tp5b|sl8b,,118,60,60,-0.27390577297623353,-0.5128057729762338,-30.768346378574023,0.5166666666666667,-0.1158598648326029,-0.8974466539810269,96.33333333333333,0.21666666666666667,0.06666666666666667,0.7166666666666667
momentum|mv1|tp5b|sl8b|tr-|t238,momentum,1.0,abs,tp5b|sl8b,,238,60,60,-0.12062281029773206,-0.3595228102977321,-21.571368617863925,0.5333333333333333,-0.07297010254655326,-0.5652239838676963,171.3,0.3,0.15,0.55
momentum|mv1|tp5b|sl8b|tr2|t30,momentum,1.0,abs,tp5b|sl8b,2.0,30,60,60,-0.6188615546126555,-0.8577615546126557,-51.46569327675934,0.35,-0.38659038109460814,-2.994516215566792,14.35,0.03333333333333333,0.75,0.21666666666666667
momentum|mv1|tp5b|sl8b|tr2|t58,momentum,1.0,abs,tp5b|sl8b,2.0,58,60,60,-0.5436429588019114,-0.7825429588019115,-46.95257752811469,0.36666666666666664,-0.32796419515226555,-2.5403997319540874,19.066666666666666,0.05,0.8,0.15
momentum|mv1|tp5b|sl8b|tr2|t118,momentum,1.0,abs,tp5b|sl8b,2.0,118,60,60,-0.43588492961466957,-0.6747849296146697,-40.48709577688018,0.38333333333333336,-0.2788071755610792,-2.1596310955023745,26.616666666666667,0.06666666666666667,0.8333333333333334,0.1
momentum|mv1|tp5b|sl8b|tr2|t238,momentum,1.0,abs,tp5b|sl8b,2.0,238,60,60,-0.42349416701121584,-0.662394167011216,-39.74365002067296,0.4,-0.2700524728602954,-2.091817459980109,35.55,0.08333333333333333,0.85,0.06666666666666667
momentum|mv1|tp5b|sl8b|tr4|t30,momentum,1.0,abs,tp5b|sl8b,4.0,30,60,60,-0.28729567831443686,-0.5261956783144369,-31.57174069886622,0.43333333333333335,-0.16611343077120388,-1.2867091019165027,24.966666666666665,0.06666666666666667,0.23333333333333334,0.7
momentum|mv1|tp5b|sl8b|tr4|t58,momentum,1.0,abs,tp5b|sl8b,4.0,58,60,60,-0.27336579812706785,-0.512265798127068,-30.735947887624075,0.4,-0.1461660376763445,-1.1321972594032161,43.03333333333333,0.15,0.3,0.55
momentum|mv1|tp5b|sl8b|tr4|t118,momentum,1.0,abs,tp5b|sl8b,4.0,118,60,60,-0.38020866903777534,-0.6191086690377754,-37.146520142266525,0.4166666666666667,-0.16635665817123896,-1.2885931332558571,66.55,0.16666666666666666,0.5,0.3333333333333333
momentum|mv1|tp5b|sl8b|tr4|t238,momentum,1.0,abs,tp5b|sl8b,4.0,238,60,60,-0.24223845623731954,-0.4811384562373195,-28.86830737423917,0.43333333333333335,-0.1222750165914115,-0.9471382058315447,100.86666666666666,0.23333333333333334,0.5166666666666667,0.25
momentum|mv1|tp5b|slinfb|tr-|t30,momentum,1.0,abs,tp5b|slinfb,,30,60,60,0.026970500564364987,-0.21192949943563502,-12.715769966138101,0.5,-0.06628384799797941,-0.5134324788374363,28.866666666666667,0.06666666666666667,0.0,0.9333333333333333
momentum|mv1|tp5b|slinfb|tr-|t58,momentum,1.0,abs,tp5b|slinfb,,58,60,60,0.2563384137309933,0.017438413730993314,1.0463048238595989,0.45,0.005093508527948289,0.039454147405018354,53.71666666666667,0.16666666666666666,0.0,0.8333333333333334
momentum|mv1|tp5b|slinfb|tr-|t118,momentum,1.0,abs,tp5b|slinfb,,118,60,60,0.09389847772815545,-0.14500152227184468,-8.700091336310681,0.5333333333333333,-0.03507135468236987,-0.2716615452275041,101.08333333333333,0.23333333333333334,0.0,0.7666666666666667
