,role,variant,mean,se,t,n,n_blocks,lo,hi,n_boot,stars,hit_rate,share_long,share_agreeing,p_sign
0,best-config,FUTURES->FUTURES|hl1440|expected|h1440,-0.6101973684210599,0.5535148535306543,-1.102404686213658,304,74,-1.6386250599592243,0.5388081395349076,200,,0.45723684210526316,0.0625,0.527027027027027,0.72754708348947
1,median-config,FUTURES->FUTURES|hl30|expected|h15,-0.48217400784998077,0.018429538201405683,-26.163108515285735,4586,99,-0.52324944511872,-0.4471786029064914,200,***,0.15896205843872657,0.34430876580898384,0.9494949494949495,2.3807607549403916e-22
