,day,bucket,lls,peak_lag_min,peak_rho,n_x,n_y
30,5,FFF26,1.984857978856219,5.0,-0.2280740015518837,96,96
31,5,FFG26,116.17212524651278,240.0,0.5287551028976775,96,87
32,5,FFH26,0.36914573500674186,15.0,-0.13488672862701595,96,89
33,5,FFJ26,1.0922525316650056,1.0,0.1387843989824782,96,90
34,5,FFK26,-9.091811178064006,-1.0,-0.3203882046160786,96,94
35,5,FFM26,-2.816480313510149,-60.0,0.46418467754319914,96,80
36,6,FFF26,0.4904679423307195,15.0,-0.19102902638047756,96,80
37,6,FFG26,0.2059565499756468,5.0,0.1613262792061022,96,84
38,6,FFH26,-0.0442504145049811,-5.0,0.05011784830360918,96,70
39,6,FFJ26,-80.51414569981527,-30.0,0.4328857928160807,96,90
40,6,FFK26,118.90218139191776,120.0,-0.5337411280218581,96,69
41,6,FFM26,-120.19349827496147,-240.0,-0.6972919235430477,96,93
42,7,FFF26,24.209085502317706,120.0,0.3060453892074142,96,69
43,7,FFG26,5.057214496846528,30.0,0.3741696328687882,96,96
44,7,FFH26,-4.333603274175666,-120.0,-0.48661333334233003,96,93
45,7,FFJ26,-21.97695676298233,-60.0,0.3205779495006758,96,96
46,7,FFK26,-0.3246925543101072,-1.0,0.104364192744872,96,88
47,7,FFM26,-10.00106706470532,-120.0,0.24139203942154455,96,84
48,8,FFF26,0.0,-1440.0,0.0,96,26
49,8,FFG26,-3.390501654028396,-15.0,0.2019827824411569,96,96
50,8,FFH26,0.06383808181494278,30.0,-0.09258130208861799,96,83
51,8,FFJ26,3.221765693872424,1.0,0.5712042427545457,96,83
52,8,FFK26,-1.3451742089457086,-15.0,-0.1281231054139626,96,93
53,8,FFM26,0.17518130673617516,1.0,0.2563413284272937,96,80
54,9,FFF26,0.0025330657741716818,-1.0,0.02691760791299309,96,39
55,9,FFG26,-0.9392251453613285,-240.0,0.1458833717639858,96,89
56,9,FFH26,-5.8310641305225355,-15.0,-0.3158121204745153,96,81
57,9,FFJ26,-0.07897719514120226,-15.0,-0.0811637491625321,96,96
58,9,FFK26,-0.02409529275241334,-120.0,0.05373119614606148,96,81
59,9,FFM26,-8.116359924157512,-15.0,-0.5573900693881665,96,67
60,10,FFF26,0.04319898485625326,1.0,-0.035516323125039356,96,60
61,10,FFG26,349.1207495719224,5.0,-0.8931475503564389,96,94
62,10,FFH26,0.01080549017885398,1.0,0.029713483006271336,96,96
63,10,FFJ26,-1.2819187556651082,-30.0,0.19803557977714714,96,89
64,10,FFK26,-11.93536708516146,-30.0,0.6310051611339056,96,93
65,10,FFM26,-10.324910905548935,-1.0,-0.13875323644899995,96,91
66,11,FFF26,0.11038505816292014,1.0,-0.08565188533848339,96,76
67,11,FFG26,-0.6551268988012612,-120.0,0.3054384675695547,96,96
68,11,FFH26,-3.166435691656338,-15.0,-0.2578924852646553,96,88
69,11,FFJ26,-1.8311632628004781,-15.0,-0.08473089120120982,96,96
70,11,FFK26,-1.382572263874212,-1.0,-0.09964215395770226,96,92
71,11,FFM26,0.6114697138656601,120.0,0.2026975623170597,96,89
72,12,FFF26,-22.066990463945054,-240.0,0.02761883025448583,96,40
73,12,FFG26,-0.5644224162104379,-60.0,0.09192936903716846,96,91
74,12,FFH26,-0.0050789938754677395,0.0,0.040355196871135667,96,77
75,12,FFJ26,-51.17318294731729,-60.0,-0.31351934279663796,96,80
76,12,FFK26,-0.31623366495435334,-1.0,-0.1300348938120177,96,93
77,12,FFM26,17.346669985882368,1.0,-0.3532859984725888,96,77
78,13,FFF26,0.0,-1440.0,0.0,96,26
79,13,FFG26,0.03886466746180092,240.0,-0.04749667978462586,96,89
80,13,FFH26,34.11350768322407,60.0,-0.6140904339028291,96,86
81,13,FFJ26,-0.1147977414463721,-1.0,0.06632316366383806,96,91
82,13,FFK26,24.760337582028814,30.0,-0.3804078009092136,96,94
83,13,FFM26,-0.29923724697115484,-120.0,0.056211087804681065,96,71
84,14,FFG26,2450.5761429222825,120.0,0.9136673945455204,96,70
85,14,FFH26,-3.278821435383349,-60.0,0.3079816861695882,96,74
86,14,FFJ26,-0.7590149708505524,-60.0,0.10208891810495764,96,79
87,14,FFK26,-0.9907257184999279,-60.0,0.35088848796552297,96,65
88,14,FFM26,-4.383369254704542,-15.0,0.26082007130395746,96,75
89,14,FFN26,-25.42393437935902,-30.0,0.3189169775581796,96,90
90,15,FFG26,0.4445166721176509,1.0,-0.09614224393678923,96,85
91,15,FFH26,2.298951731889989,1.0,0.22105680902556035,96,75
92,15,FFJ26,0.23379615204315732,-60.0,-0.2053545460078423,96,92
93,15,FFK26,-10.70787832855471,-60.0,-0.39302805454736134,96,86
94,15,FFM26,0.09322693899562236,15.0,0.14271063395663108,96,78
95,15,FFN26,-0.7853502461262374,-60.0,-0.2778443635592459,96,87
96,16,FFG26,0.9936117047621355,30.0,-0.11067395176334376,96,77
97,16,FFH26,0.01982101815006624,-60.0,0.1349793979092537,96,75
98,16,FFJ26,-0.210024384710811,-1.0,-0.13218263107853562,96,87
99,16,FFK26,-0.9276111394129118,-5.0,0.15910342206843353,96,94
100,16,FFM26,-0.033098128762817626,-240.0,-0.05124194697808719,96,89
101,16,FFN26,-0.6160600608303829,60.0,-0.12696753473667013,96,82
102,17,FFG26,-73.83181723100373,-30.0,0.3480612519240291,96,91
103,17,FFH26,0.2635570455404636,15.0,-0.1441438078417645,96,90
104,17,FFJ26,-6.868145335441797,-1.0,-0.40740463176400266,96,96
105,17,FFK26,-26.94394363136726,-30.0,0.34136742444354634,96,96
106,17,FFM26,-13.161781712611523,-30.0,0.2383252774190904,96,96
