,variant,mean,se,t,n,n_blocks,lo,hi,n_boot,stars,hit_rate,share_long,share_agreeing,p_sign
73,FED_FUNDS->FED_FUNDS|hl240|expected|h15,-0.5049351654731925,0.0045689637387424376,-110.51415470681125,5167,98,-0.5134535379885287,-0.4955220662791919,200,***,0.04102961099283917,0.3710083220437391,1.0,6.310887241768095e-30
74,FED_FUNDS->FED_FUNDS|hl240|expected|h30,-0.5125093353248664,0.008067425309025487,-63.528240509582794,2678,98,-0.5281106571911812,-0.49754151646986733,200,***,0.05825242718446602,0.3696788648244959,1.0,6.310887241768095e-30
75,FED_FUNDS->FED_FUNDS|hl240|expected|h60,-0.5260747004932984,0.0180249675420299,-29.185888921387427,1419,98,-0.5608683659193525,-0.4953555138881272,200,***,0.0711768851303735,0.3608174770965469,1.0,6.310887241768095e-30
76,FED_FUNDS->FED_FUNDS|hl240|expected|h240,-0.6409090909090747,0.0647294937591885,-9.901345641500496,330,94,-0.7751047802951047,-0.5221095012163602,200,***,0.12121212121212122,0.38484848484848483,0.9361702127659575,8.807936656038951e-20
77,FED_FUNDS->FED_FUNDS|hl240|expected|h1440,-0.5376175548589267,0.09547652882174155,-5.6308871038104025,319,75,-0.7016521206553201,-0.35324963343109245,200,***,0.21003134796238246,0.3448275862068966,0.8133333333333334,3.807704084089984e-08
78,FED_FUNDS->FED_FUNDS|hl240|unweighted|h5,-0.5005035880649614,0.0015395438580268642,-325.09862285211227,15886,99,-0.5035432489819152,-0.4973431937831955,200,***,0.02127659574468085,0.38253808384741284,1.0,3.1554436208840472e-30
79,FED_FUNDS->FED_FUNDS|hl240|unweighted|h15,-0.5027752081406075,0.004500810500402379,-111.70770422253028,5405,99,-0.5119775518826147,-0.4935504380217646,200,***,0.04366327474560592,0.3814986123959297,1.0,3.1554436208840472e-30
80,FED_FUNDS->FED_FUNDS|hl240|unweighted|h30,-0.511266855926182,0.008478988369192949,-60.29809614833163,2818,99,-0.5289039838912716,-0.4940887065453072,200,***,0.06068133427963095,0.379347054648687,1.0,3.1554436208840472e-30
81,FED_FUNDS->FED_FUNDS|hl240|unweighted|h60,-0.5305574210879631,0.017315108708737117,-30.641298880222827,1489,99,-0.567598462156737,-0.49794765970200827,200,***,0.08260577568838147,0.3760913364674278,1.0,3.1554436208840472e-30
82,FED_FUNDS->FED_FUNDS|hl240|unweighted|h240,-0.6224340175952674,0.06282309874295658,-9.907725503034849,341,96,-0.7736111111110489,-0.48278753416511533,200,***,0.1466275659824047,0.40175953079178883,0.9270833333333334,3.2591527899376733e-19
83,FED_FUNDS->FED_FUNDS|hl240|unweighted|h1440,-0.46328124999999787,0.11167975936793322,-4.148300933150296,320,78,-0.6666859567901476,-0.1917975326559949,200,***,0.228125,0.359375,0.7948717948717948,1.5129781377543385e-07
84,FED_FUNDS->FED_FUNDS|hl1440|expected|h5,-0.4999164119220478,0.0012336291196675011,-405.2404437865327,20936,98,-0.502619146345891,-0.4975193428711932,200,***,0.024168895682078716,0.26628773404661826,1.0,6.310887241768095e-30
85,FED_FUNDS->FED_FUNDS|hl1440|expected|h15,-0.5004646175839893,0.0038089819806056266,-131.39064981988065,6995,98,-0.5089610616311329,-0.49267612215667483,200,***,0.04846318799142244,0.2646175839885633,1.0,6.310887241768095e-30
86,FED_FUNDS->FED_FUNDS|hl1440|expected|h30,-0.5031887755102036,0.007369775461589402,-68.2773550066454,3528,98,-0.5205698776731551,-0.48896695996770534,200,***,0.06972789115646258,0.2604875283446712,1.0,6.310887241768095e-30
87,FED_FUNDS->FED_FUNDS|hl1440|expected|h60,-0.5055147058823519,0.014958487496280428,-33.794506697823095,1768,98,-0.5363706458206497,-0.47680947137907714,200,***,0.09671945701357466,0.2579185520361991,0.9795918367346939,3.0620424897058794e-26
88,FED_FUNDS->FED_FUNDS|hl1440|expected|h240,-0.5737082066869408,0.07551487532577633,-7.597287345200854,329,96,-0.723048048048084,-0.41960614152210446,200,***,0.14285714285714285,0.24012158054711247,0.9270833333333334,3.2591527899376733e-19
89,FED_FUNDS->FED_FUNDS|hl1440|expected|h1440,-0.4255663430420607,0.10285420684006565,-4.137568662639148,309,77,-0.6074961059190015,-0.21523895652724062,200,***,0.22330097087378642,0.24271844660194175,0.7532467532467533,9.77507078797376e-06
90,FED_FUNDS->FED_FUNDS|hl1440|unweighted|h5,-0.4999159098553641,0.0011874284923535851,-421.00717059979576,20811,98,-0.5021163268758686,-0.497646199303287,200,***,0.023785498053913796,0.2796597953005622,1.0,6.310887241768095e-30
91,FED_FUNDS->FED_FUNDS|hl1440|unweighted|h15,-0.5000360542255545,0.0037797227710620147,-132.29437303018284,6934,98,-0.5069161251377856,-0.4923572181629997,200,***,0.04788001153735218,0.27848283818863573,1.0,6.310887241768095e-30
92,FED_FUNDS->FED_FUNDS|hl1440|unweighted|h30,-0.5026489117983939,0.00742998047522532,-67.65144450573413,3492,98,-0.5161170567496195,-0.4889188065483092,200,***,0.07073310423825888,0.2757731958762887,1.0,6.310887241768095e-30
93,FED_FUNDS->FED_FUNDS|hl1440|unweighted|h60,-0.5134943181818123,0.0142105820408565,-36.134643655374376,1760,97,-0.5428935660356101,-0.4871547120453185,200,***,0.09318181818181819,0.27329545454545456,0.979381443298969,6.000391589473104e-26
94,FED_FUNDS->FED_FUNDS|hl1440|unweighted|h240,-0.5727272727272582,0.07529691746426563,-7.606251251906332,330,94,-0.7188692484548226,-0.40492140718561603,200,***,0.15454545454545454,0.2636363636363636,0.9042553191489362,1.1976554450525877e-16
95,FED_FUNDS->FED_FUNDS|hl1440|unweighted|h1440,-0.4477848101265758,0.1042806534632503,-4.294035329231805,316,78,-0.6314543905540554,-0.2403890506046151,200,***,0.21835443037974683,0.2468354430379747,0.7692307692307693,1.9730209111390334e-06
