date,pnl_bp,open_positions,mtm_bp
2021-04-14,0.08931762090197441,10,-10.051306823228995
2021-04-15,0.16641515618480973,10,-9.884891667044185
2021-04-16,0.14881489944417073,10,-9.736076767600014
2021-04-19,-0.5877550109479818,10,-10.323831778547996
2021-04-20,-2.1993164458676735,10,-12.523148224415669
2021-04-21,0.14523864937911507,4,-12.377909575036554
2021-04-22,-0.009906521502420426,4,-12.387816096538975
2021-04-23,-0.03859845674217029,4,-12.426414553281145
2021-04-26,0.006407778629132249,7,-12.420006774652013
2021-04-27,0.013302587778975111,7,-12.406704186873037
2021-04-28,-0.2933500696839652,7,-12.700054256557003
2021-04-29,0.02251907968851591,7,-12.677535176868487
2021-04-30,-0.04713942628679906,7,-12.724674603155286
2021-05-03,-0.10879813362168028,7,-12.833472736776967
2021-05-04,-0.7384575321390163,7,-13.571930268915983
2021-05-05,0.05774344998512058,5,-13.514186818930863
2021-05-06,-0.03236584309979716,5,-13.54655266203066
2021-05-07,0.025719452601945067,5,-13.520833209428714
2021-05-10,-0.07335768747533852,5,-13.594190896904053
2021-05-11,-0.02272836484655119,5,-13.616919261750605
2021-05-12,-0.2702620221820232,5,-13.887181283932629
2021-05-13,0.13567848370599522,5,-13.751502800226634
2021-05-14,0.2332000248550579,5,-13.518302775371575
2021-05-17,0.3103962715730817,5,-13.207906503798494
2021-05-18,-0.1547656275204694,5,-13.362672131318963
2021-05-19,0.07315075246063196,5,-13.28952137885833
2021-05-20,-0.10500067808359301,5,-13.394522056941923
2021-05-21,0.23384346625695748,5,-13.160678590684967
2021-05-24,-0.16290762357136424,7,-13.32358621425633
2021-05-25,0.19441923848829307,7,-13.129166975768037
2021-05-26,-0.05444824569027107,7,-13.183615221458307
2021-05-27,-0.20619240782656034,7,-13.389807629284867
2021-05-28,-0.17715938669807044,7,-13.566967015982938
2021-06-01,-0.07190311253329362,7,-13.638870128516231
2021-06-02,-0.6481925975174908,7,-14.287062726033723
2021-06-03,-0.03773083111558331,5,-14.324793557149306
2021-06-04,0.32648595235659716,5,-13.998307604792709
2021-06-07,-0.351037469069951,5,-14.34934507386266
2021-06-08,-0.027309374754871982,8,-14.376654448617531
2021-06-09,0.04238324446451637,8,-14.334271204153014
2021-06-10,-0.008613851723291897,8,-14.342885055876305
2021-06-11,-0.01925085766463038,8,-14.362135913540936
2021-06-14,-0.02242603159180566,8,-14.384561945132742
2021-06-15,0.02151789795168512,8,-14.363044047181056
2021-06-16,0.09218011640431062,8,-14.270863930776745
2021-06-17,0.08717393118351217,8,-14.183689999593232
2021-06-18,-0.08658072946018833,8,-14.27027072905342
2021-06-21,-0.2786386018657766,8,-14.548909330919196
2021-06-22,-0.08682409170338728,8,-14.635733422622584
2021-06-23,-0.8500355492162073,8,-15.485768971838791
2021-06-24,-0.053588771354871986,5,-15.539357743193664
2021-06-25,0.2172484903758123,5,-15.322109252817851
2021-06-28,0.1938787031123277,5,-15.128230549705524
2021-06-29,-0.18997073249427954,5,-15.318201282199803
2021-06-30,-0.1066140989512609,5,-15.424815381151063
2021-07-01,0.08187755783256992,5,-15.342937823318493
2021-07-02,0.05149147284903867,5,-15.291446350469455
2021-07-06,0.15507172988821893,5,-15.136374620581236
2021-07-07,-0.0665300303763015,8,-15.202904650957537
2021-07-08,-0.05070891493542513,8,-15.253613565892962
2021-07-09,0.10783782486813678,8,-15.145775741024826
2021-07-12,-0.002910315719917997,8,-15.148686056744744
2021-07-13,0.059321444343386626,8,-15.089364612401358
2021-07-14,-0.12576343181309863,8,-15.215128044214456
2021-07-15,0.04802706161531975,8,-15.167100982599136
2021-07-16,0.12431863091030314,8,-15.042782351688833
2021-07-19,-0.08367331065296028,8,-15.126455662341794
2021-07-20,0.12023027368914999,8,-15.006225388652643
2021-07-21,-0.019239396994921096,8,-15.025464785647564
2021-07-22,-1.4790223185694036,8,-16.504487104216967
2021-07-23,0.0881228196148808,6,-16.416364284602086
2021-07-26,0.04480424690086879,6,-16.371560037701215
2021-07-27,0.12032279149880966,6,-16.251237246202404
2021-07-28,0.032061554237518414,8,-16.219175691964885
2021-07-29,-0.1087218554505859,8,-16.32789754741547
2021-07-30,-0.010561027142327175,8,-16.338458574557798
2021-08-02,-0.03163019896159762,8,-16.370088773519395
2021-08-03,0.05912602703338986,8,-16.310962746486005
2021-08-04,-0.04970630062292687,8,-16.36066904710893
2021-08-05,-1.6343501196582897,8,-17.99501916676722
2021-08-06,-0.11452240249187971,5,-18.1095415692591
2021-08-09,0.03787354300016042,5,-18.07166802625894
2021-08-10,0.029897226141834668,5,-18.041770800117106
2021-08-11,-0.1536041315044811,6,-18.195374931621586
2021-08-12,0.19421862568805878,6,-18.001156305933527
2021-08-13,-0.016901365621643995,6,-18.018057671555173
2021-08-16,-0.12943840274399654,6,-18.14749607429917
2021-08-17,0.12425748405343329,6,-18.023238590245736
2021-08-18,-0.12879073868108756,11,-18.152029328926822
2021-08-19,-0.004067413422451715,11,-18.156096742349273
2021-08-20,0.055616382382431356,11,-18.10048035996684
2021-08-23,0.05802649495812556,11,-18.042453865008717
2021-08-24,0.11412162562856334,11,-17.928332239380154
2021-08-25,-0.10156925045374882,11,-18.029901489833904
2021-08-26,-0.343286798340005,11,-18.37318828817391
2021-08-27,0.2160454168542096,11,-18.1571428713197
2021-08-30,-0.2027659221557721,11,-18.359908793475473
2021-08-31,0.15076408190476737,11,-18.209144711570705
2021-09-01,-0.09480497093800641,11,-18.303949682508712
2021-09-02,-2.8481206822382132,11,-21.152070364746926
2021-09-03,-0.2792263480097562,8,-21.431296712756684
2021-09-07,-0.05161007805803189,8,-21.482906790814717
2021-09-08,0.15346195016476585,8,-21.329444840649952
2021-09-09,-0.11966747572443737,11,-21.44911231637439
2021-09-10,-0.021695723120581167,11,-21.47080803949497
2021-09-13,-0.06775443636143653,11,-21.538562475856406
2021-09-14,0.22923123636997092,11,-21.309331239486436
2021-09-15,-0.05446977157581042,11,-21.363801011062247
2021-09-16,0.13332514751584898,11,-21.2304758635464
2021-09-17,0.2567607455101761,11,-20.973715118036225
2021-09-20,-0.2982428911644699,11,-21.271958009200695
2021-09-21,0.13404154424538223,11,-21.137916464955314
2021-09-22,-0.16587909458277802,11,-21.30379555953809
2021-09-23,0.23970678652929323,11,-21.0640887730088
2021-09-24,-1.762360063740118,11,-22.826448836748916
2021-09-27,0.20332032822,9,-22.623128508528918
2021-09-28,-0.05040735822209974,9,-22.673535866751017
2021-09-29,-0.18753900916975572,9,-22.86107487592077
2021-09-30,0.2600909491424045,9,-22.600983926778365
2021-10-01,0.03483460998512457,9,-22.56614931679324
2021-10-04,0.022854292017835683,9,-22.543295024775404
2021-10-05,0.1182925589605039,9,-22.4250024658149
2021-10-06,-0.2137725187545533,9,-22.63877498456945
2021-10-07,-0.08023056628631806,12,-22.71900555085577
2021-10-08,-0.8208398245865056,12,-23.539845375442276
2021-10-12,-0.0024434130078879873,11,-23.542288788450165
2021-10-13,-0.03248070908536627,11,-23.57476949753553
2021-10-14,0.11217326752640754,11,-23.462596230009122
2021-10-15,-0.1514451888940019,14,-23.614041418903124
2021-10-18,-1.5570791736295804,14,-25.171120592532706
2021-10-19,-0.09778246234754422,9,-25.26890305488025
2021-10-20,-0.09548375618205451,9,-25.364386811062307
2021-10-21,0.2487003193284154,9,-25.115686491733893
2021-10-22,-0.29529278055085795,10,-25.410979272284752
2021-10-25,0.2547217924638643,10,-25.156257479820887
2021-10-26,-0.16417499668740873,10,-25.320432476508294
2021-10-27,-0.004894240750885431,10,-25.32532671725918
2021-10-28,0.32853701982850125,10,-24.99678969743068
2021-10-29,0.9158205064790121,10,-24.080969190951667
2021-11-01,-0.09716692301208006,10,-24.178136113963745
2021-11-02,-0.4785270518150799,10,-24.656663165778824
2021-11-03,0.078563626277976,10,-24.578099539500847
2021-11-04,-0.333619733158883,10,-24.91171927265973
2021-11-05,0.10092009316873093,10,-24.810799179491
2021-11-08,-1.1350320756015149,10,-25.945831255092514
2021-11-09,-0.1606607565829722,7,-26.106492011675485
2021-11-10,-0.3184586435459649,7,-26.42495065522145
2021-11-12,-0.13943412217720333,7,-26.564384777398654
2021-11-15,0.052211882996019796,9,-26.512172894402635
2021-11-16,0.42567098026049577,9,-26.08650191414214
2021-11-17,-0.2136631154220201,9,-26.30016502956416
2021-11-18,0.04603161692451654,9,-26.254133412639643
2021-11-19,0.18018627779845986,9,-26.073947134841184
2021-11-22,-0.18639068045137394,11,-26.26033781529256
2021-11-23,-0.07253237585657318,11,-26.33287019114913
2021-11-24,0.15239683454121272,11,-26.180473356607916
2021-11-26,-0.08344880947828082,11,-26.263922166086196
2021-11-29,-0.06825241022573,11,-26.332174576311925
2021-11-30,0.11037042128916104,11,-26.221804155022763
2021-12-01,0.2709770276730988,11,-25.950827127349665
2021-12-02,-0.09343013213959954,11,-26.044257259489264
2021-12-03,-0.2669828417443874,11,-26.31124010123365
2021-12-06,0.3414899122946195,11,-25.96975018893903
2021-12-07,-0.26595713751258937,14,-26.23570732645162
2021-12-08,-1.6180719563102406,14,-27.853779282761863
2021-12-09,0.029793418941396803,11,-27.823985863820468
2021-12-10,-0.28759530418670454,11,-28.111581168007174
2021-12-13,0.2632273073521026,11,-27.84835386065507
2021-12-14,0.04251966031605005,12,-27.80583420033902
2021-12-15,-1.946002113222733,12,-29.751836313561753
2021-12-16,-0.16739892246842572,9,-29.91923523603018
2021-12-17,0.010503723899326523,9,-29.908731512130853
2021-12-20,0.1397852436917441,9,-29.76894626843911
2021-12-21,-0.00933853874276977,10,-29.77828480718188
2021-12-22,-0.1822393048044862,10,-29.960524111986366
2021-12-23,-0.012479098845331618,9,-29.9730032108317
2021-12-27,0.06746330002307135,9,-29.905539910808628
2021-12-28,-0.024862904182203757,9,-29.93040281499083
2021-12-29,0.21367711958494687,9,-29.716725695405884
2021-12-30,0.18200727201695233,9,-29.53471842338893
2021-12-31,0.10770228423419974,9,-29.42701613915473
2022-01-03,-0.35768581695230733,9,-29.78470195610704
2022-01-04,0.4142189479377129,9,-29.370483008169327
2022-01-05,-0.2676889798476028,11,-29.63817198801693
2022-01-06,0.012093151830777374,11,-29.626078836186153
2022-01-07,0.2777882664825292,11,-29.348290569703625
2022-01-10,-0.06581984539251778,11,-29.414110415096143
2022-01-11,0.2772698633228179,11,-29.136840551773325
2022-01-12,-0.14054606308341622,11,-29.27738661485674
2022-01-13,-1.0487376057673257,11,-30.326124220624067
2022-01-14,0.0852794277484112,9,-30.240844792875656
2022-01-18,-0.1526545969694684,9,-30.393499389845125
2022-01-19,0.0675458842795784,9,-30.325953505565547
2022-01-20,-0.029783331717147858,9,-30.355736837282695
2022-01-21,-1.2590910368614012,9,-31.614827874144098
2022-01-24,0.11977254048487052,7,-31.495055333659227
2022-01-25,0.048925976271899305,7,-31.446129357387328
2022-01-26,-0.22829721414595108,7,-31.674426571533278
2022-01-27,-0.09027755054566568,9,-31.764704122078943
2022-01-28,0.06144878374051882,9,-31.703255338338423
2022-01-31,-0.0030940803723881055,9,-31.70634941871081
2022-02-01,0.04525265169788919,9,-31.66109676701292
2022-02-02,-0.13881896398957827,9,-31.7999157310025
2022-02-03,-0.09663726974711968,9,-31.89655300074962
2022-02-04,-1.9521862330589632,9,-33.84873923380858
2022-02-07,0.3262455150331939,6,-33.52249371877539
2022-02-08,-0.2372824457868004,6,-33.75977616456219
2022-02-09,-0.016665977328810637,6,-33.776442141891
2022-02-10,0.07299870995914397,6,-33.70344343193186
2022-02-11,-0.35859441164638967,6,-34.062037843578246
2022-02-14,-0.09012432465107226,5,-34.15216216822932
2022-02-15,-0.4457708106826084,5,-34.59793297891193
2022-02-16,0.19571424409424157,5,-34.40221873481769
2022-02-17,-0.049874837802604474,7,-34.45209357262029
2022-02-18,-0.7343272663526699,7,-35.186420838972964
2022-02-22,-0.04922203650158612,6,-35.235642875474554
2022-02-23,-0.20149925004089714,6,-35.43714212551545
2022-02-24,0.10735065864266108,6,-35.32979146687279
2022-02-25,-0.32456088036238245,10,-35.654352347235175
2022-02-28,-0.09755814249195288,10,-35.75191048972713
2022-03-01,-0.43877244493231143,10,-36.19068293465944
2022-03-02,-0.020285486989995535,10,-36.21096842164944
2022-03-03,0.14775314525348354,10,-36.06321527639596
2022-03-04,-0.20164261691894628,11,-36.264857893314904
2022-03-07,-0.5016372315224285,11,-36.766495124837334
2022-03-08,0.09968048775930591,9,-36.666814637078026
2022-03-09,0.15662956996556765,9,-36.51018506711246
2022-03-10,-0.11994152661940274,9,-36.63012659373186
2022-03-11,0.007153646673319983,10,-36.622972947058535
2022-03-14,-0.1598447183725767,10,-36.78281766543111
2022-03-15,0.23974483322761586,10,-36.54307283220349
2022-03-16,-0.057573313830779516,10,-36.60064614603427
2022-03-17,-0.0726653094315864,10,-36.67331145546586
2022-03-18,-0.2008050085301008,10,-36.87411646399596
2022-03-21,0.15046188183070577,10,-36.72365458216525
2022-03-22,0.29534408157098546,10,-36.428310500594264
2022-03-23,-0.10431467025661877,10,-36.532625170850885
2022-03-24,0.24346292139162123,10,-36.28916224945927
2022-03-25,0.24040122077317183,10,-36.048761028686094
2022-03-28,-1.3678485701159526,10,-37.41660959880205
2022-03-29,0.06846613759972131,8,-37.348143461202326
2022-03-30,-0.03280052724707231,8,-37.380943988449395
2022-03-31,-0.3310321647161238,8,-37.711976153165516
2022-04-01,0.13723831536799477,9,-37.57473783779752
2022-04-04,-0.16109024879795536,9,-37.735828086595475
2022-04-05,-0.10256020970012392,9,-37.8383882962956
2022-04-06,-0.06967954385356229,9,-37.90806784014916
2022-04-07,0.05611613314352033,9,-37.85195170700564
2022-04-08,0.011601679992748304,11,-37.84035002701289
2022-04-11,-0.06093723287758521,11,-37.90128725989047
2022-04-12,0.07437748754746823,11,-37.82690977234301
