date,pnl_bp,open_positions,mtm_bp
2021-04-14,-0.07474353280597794,7,-11.195799554522214
2021-04-15,0.23245747032196684,7,-10.963342084200248
2021-04-16,0.005064333587368006,7,-10.95827775061288
2021-04-19,-0.09311963287625356,7,-11.051397383489133
2021-04-20,-1.7022425952738958,7,-12.75363997876303
2021-04-21,0.13638151127491932,3,-12.61725846748811
2021-04-22,0.055058179240752014,3,-12.562200288247357
2021-04-23,-0.14868495984008157,3,-12.71088524808744
2021-04-26,0.060053537326158424,6,-12.650831710761281
2021-04-27,0.0004262080090058351,6,-12.650405502752275
2021-04-28,-0.07972255809349181,6,-12.730128060845766
2021-04-29,-0.1614500597225756,6,-12.891578120568342
2021-04-30,0.08024192890649619,6,-12.811336191661846
2021-05-03,0.048845321035849196,6,-12.762490870625998
2021-05-04,0.18919760089128168,6,-12.573293269734716
2021-05-05,0.05252629254115529,6,-12.52076697719356
2021-05-06,0.06430239699046962,6,-12.45646458020309
2021-05-07,0.0762076994679213,6,-12.380256880735168
2021-05-10,0.07463471471233464,8,-12.305622166022832
2021-05-11,-0.9333447406512513,8,-13.238966906674083
2021-05-12,-0.21046667299061733,7,-13.449433579664701
2021-05-13,0.020186048555231026,7,-13.42924753110947
2021-05-14,0.24116718077719945,7,-13.18808035033227
2021-05-17,0.44789902956259553,7,-12.740181320769674
2021-05-18,-0.12843532193549995,7,-12.868616642705174
2021-05-19,-0.006328874944981841,7,-12.874945517650156
2021-05-20,0.08812401498321779,7,-12.786821502666939
2021-05-21,-0.06528503641934846,7,-12.852106539086288
2021-05-24,0.10096210756735703,11,-12.75114443151893
2021-05-25,0.08514223700346338,11,-12.666002194515467
2021-05-26,-0.1405647512714794,11,-12.806566945786948
2021-05-27,-0.07473722426391638,11,-12.881304170050864
2021-05-28,-0.17385544539892614,11,-13.05515961544979
2021-06-01,0.1257078367512158,11,-12.929451778698574
2021-06-02,-0.6024814572080449,11,-13.53193323590662
2021-06-03,0.06376589017961021,9,-13.468167345727009
2021-06-04,0.22348529351912097,9,-13.244682052207889
2021-06-07,-0.13914351995776253,9,-13.383825572165652
2021-06-08,0.08227243616568844,11,-13.301553135999963
2021-06-09,-0.04766955105335098,11,-13.349222687053315
2021-06-10,0.037110748920090274,11,-13.312111938133224
2021-06-11,-0.20474778692118228,11,-13.516859725054406
2021-06-14,-0.06443503912401276,11,-13.581294764178418
2021-06-15,0.0062412709657605064,11,-13.575053493212657
2021-06-16,0.007252255505430176,11,-13.567801237707227
2021-06-17,-0.09575200319167364,11,-13.663553240898901
2021-06-18,0.07028156758772991,11,-13.593271673311172
2021-06-21,-0.13838407403928474,11,-13.731655747350457
2021-06-22,-0.14530908253360458,11,-13.876964829884061
2021-06-23,-1.119418015584891,11,-14.996382845468952
2021-06-24,0.1677337466696835,8,-14.82864909879927
2021-06-25,0.2116634243866256,8,-14.616985674412645
2021-06-28,0.023645974615904827,8,-14.59333969979674
2021-06-29,-0.08660726620699113,9,-14.679946966003731
2021-06-30,-0.1447412810742816,9,-14.824688247078013
2021-07-01,0.10885998441374806,9,-14.715828262664266
2021-07-02,-0.013083327975989892,9,-14.728911590640255
2021-07-06,0.1375472657618574,9,-14.591364324878398
2021-07-07,-0.02232858768268814,10,-14.613692912561087
2021-07-08,-1.8765365570968275,10,-16.490229469657915
2021-07-09,0.04822551820719712,8,-16.44200395145072
2021-07-12,-0.130993469367984,8,-16.5729974208187
2021-07-13,0.05339635350102771,8,-16.519601067317673
2021-07-14,-0.07744162937190843,8,-16.59704269668958
2021-07-15,-0.08407754450447133,8,-16.68112024119405
2021-07-16,0.041617359021261985,8,-16.63950288217279
2021-07-19,-0.006269113078269162,8,-16.645771995251057
2021-07-20,-0.222220540611926,8,-16.86799253586298
2021-07-21,0.16639646197748298,8,-16.701596073885497
2021-07-22,-2.2784350971211205,8,-18.98003117100662
2021-07-23,-0.11909258798087755,4,-19.099123758987496
2021-07-26,0.06039627891848075,4,-19.038727480069014
2021-07-27,-0.07545224244343264,4,-19.114179722512446
2021-07-28,0.057720898883045685,8,-19.056458823629402
2021-07-29,0.017234805458571992,8,-19.03922401817083
2021-07-30,0.03311969531877511,8,-19.006104322852057
2021-08-02,-0.013469936188601546,8,-19.01957425904066
2021-08-03,-0.0069749230282577165,8,-19.026549182068916
2021-08-04,0.1823041599329558,9,-18.84424502213596
2021-08-05,-0.7902112528075993,9,-19.63445627494356
2021-08-06,0.11506302065038064,7,-19.519393254293178
2021-08-09,0.20360657842564206,7,-19.315786675867535
2021-08-10,-0.17904553933578823,7,-19.494832215203324
2021-08-11,0.05613202640305354,8,-19.438700188800272
2021-08-12,-0.007255019198224896,8,-19.445955207998498
2021-08-13,-0.04236348730351443,8,-19.488318695302013
2021-08-16,0.12172712848379649,8,-19.366591566818215
2021-08-17,-0.179196102354476,8,-19.54578766917269
2021-08-18,-0.19227953678322324,10,-19.73806720595591
2021-08-19,0.13067564759439634,10,-19.607391558361513
2021-08-20,-0.17615284489697047,10,-19.783544403258485
2021-08-23,-0.19716140427350876,10,-19.980705807531994
2021-08-24,0.18823089480089,10,-19.792474912731105
2021-08-25,-0.07803009474247297,10,-19.87050500747358
2021-08-26,-0.3649607485270052,10,-20.235465756000583
2021-08-27,-0.20858064601311466,9,-20.444046402013697
2021-08-30,-0.08943445875021794,9,-20.533480860763916
2021-08-31,0.1056746249544849,9,-20.42780623580943
2021-09-01,-0.15871186504856588,9,-20.586518100857997
2021-09-02,-0.24397349818846004,9,-20.830491599046457
2021-09-03,0.08105528093024592,8,-20.74943631811621
2021-09-07,-0.14672298633770492,8,-20.896159304453914
2021-09-08,0.0689968908575507,8,-20.827162413596362
2021-09-09,-0.04683645309875234,10,-20.873998866695114
2021-09-10,-0.04367050201347407,10,-20.917669368708587
2021-09-13,0.0686666136213893,10,-20.8490027550872
2021-09-14,0.15362477870175184,10,-20.695377976385448
2021-09-15,0.17413400076334112,10,-20.521243975622106
2021-09-16,0.065265099682598,10,-20.455978875939508
2021-09-17,-0.09224390375888765,10,-20.548222779698396
2021-09-20,0.1379433476476238,10,-20.41027943205077
2021-09-21,-0.21901761782934212,10,-20.629297049880112
2021-09-22,-0.04627591386207065,10,-20.675572963742184
2021-09-23,0.009624643936438734,10,-20.665948319805747
2021-09-24,-2.7510698454788476,10,-23.417018165284595
2021-09-27,0.15230239675095336,6,-23.26471576853364
2021-09-28,0.06441154894033878,6,-23.200304219593303
2021-09-29,-0.15837186168440437,6,-23.358676081277707
2021-09-30,0.04508312763034799,7,-23.31359295364736
2021-10-01,-0.3131779187325018,7,-23.62677087237986
2021-10-04,0.10558205438243215,6,-23.52118881799743
2021-10-05,0.16277530063690743,6,-23.35841351736052
2021-10-06,-0.06259667055906792,6,-23.421010187919588
2021-10-07,-0.1699062334160446,6,-23.59091642133563
2021-10-08,-0.31162679525894954,6,-23.90254321659458
2021-10-12,0.03726638399626433,5,-23.865276832598315
2021-10-13,-0.021514200791730116,5,-23.886791033390047
2021-10-14,0.0010051295947855754,5,-23.885785903795263
2021-10-15,0.10772731909799381,6,-23.77805858469727
2021-10-18,-0.6369820198963709,6,-24.415040604593642
2021-10-19,0.16135682301331164,4,-24.25368378158033
2021-10-20,-0.2019643406467982,4,-24.45564812222713
2021-10-21,0.1742512546935242,4,-24.28139686753361
2021-10-22,-0.20342187349785212,5,-24.48481874103146
2021-10-25,0.05096677897435964,5,-24.4338519620571
2021-10-26,0.12003385281539075,5,-24.313818109241712
2021-10-27,0.08539018934694835,5,-24.228427919894763
2021-10-28,0.13950330858138837,5,-24.088924611313374
2021-10-29,0.6233707254985071,5,-23.465553885814867
2021-11-01,-0.16499557910414914,5,-23.630549464919017
2021-11-02,-0.25999978850256705,5,-23.890549253421586
2021-11-03,0.27832187903604816,5,-23.612227374385537
2021-11-04,-0.26685503788128595,5,-23.879082412266822
2021-11-05,0.039604787045302015,5,-23.83947762522152
2021-11-08,-1.3431077712843402,5,-25.18258539650586
2021-11-09,-0.05053621393919702,3,-25.233121610445057
2021-11-10,0.07230784650828147,3,-25.160813763936776
2021-11-12,-0.08415268647203665,3,-25.244966450408814
2021-11-15,-0.07180842705080531,5,-25.31677487745962
2021-11-16,0.2743716986063378,5,-25.04240317885328
2021-11-17,-0.25614381468817543,5,-25.298546993541457
2021-11-18,-0.04382115111157231,5,-25.34236814465303
2021-11-19,0.12017037260101182,5,-25.222197772052017
2021-11-22,-0.14015613318981662,7,-25.362353905241832
2021-11-23,0.07355388857149853,7,-25.288800016670333
2021-11-24,-0.18127802417716626,7,-25.4700780408475
2021-11-26,0.06544041326789703,7,-25.404637627579604
2021-11-29,0.18151480765954175,7,-25.22312281992006
2021-11-30,-0.2697837246803819,7,-25.492906544600444
2021-12-01,-0.5390675369358636,7,-26.03197408153631
2021-12-02,-0.2868653509684725,6,-26.31883943250478
2021-12-03,-0.05982664553986125,6,-26.378666078044642
2021-12-06,-0.13603014180169998,6,-26.514696219846343
2021-12-07,-0.06999474621636292,6,-26.584690966062706
2021-12-08,0.050715830334784495,6,-26.53397513572792
2021-12-09,0.1300976357516082,6,-26.403877499976314
2021-12-10,0.12614162872906914,6,-26.277735871247245
2021-12-13,0.023200584057163028,6,-26.25453528719008
2021-12-14,0.06828924245948972,6,-26.18624604473059
2021-12-15,-0.7519805493329943,6,-26.938226594063586
2021-12-16,0.16909560886705116,5,-26.769130985196536
2021-12-17,0.22147941101326166,5,-26.547651574183273
2021-12-20,-0.12053412133043713,5,-26.66818569551371
2021-12-21,-0.07645756150714043,5,-26.74464325702085
2021-12-22,-0.4063165154137932,5,-27.150959772434643
2021-12-23,-0.3815421818062665,4,-27.53250195424091
2021-12-27,0.13647349875288545,4,-27.396028455488025
2021-12-28,0.08980604065949621,4,-27.30622241482853
2021-12-29,0.16293322252023956,5,-27.143289192308288
2021-12-30,0.0954281051864486,5,-27.047861087121838
2021-12-31,-0.14852243627008854,5,-27.196383523391926
2022-01-03,-0.12762894611266734,5,-27.324012469504595
2022-01-04,0.47026501667655957,5,-26.853747452828035
2022-01-05,-0.40048164624379223,6,-27.25422909907183
2022-01-06,-0.08491079893389578,6,-27.339139898005726
2022-01-07,0.015574137940178458,6,-27.32356576006555
2022-01-10,-0.0768144630125269,6,-27.400380223078077
2022-01-11,-0.04690795393422588,6,-27.447288177012304
2022-01-12,0.19522424749086625,6,-27.252063929521437
2022-01-13,-2.2697038478112392,6,-29.521767777332677
2022-01-14,-0.05133329310802618,4,-29.573101070440703
2022-01-18,0.10853036060012439,4,-29.46457070984058
2022-01-19,-0.3718202070074108,4,-29.83639091684799
2022-01-20,-0.16871587465591747,6,-30.005106791503906
2022-01-21,-2.074423084137706,6,-32.07952987564161
2022-01-24,0.09519922774751195,4,-31.9843306478941
2022-01-25,0.08311643371522609,4,-31.901214214178875
2022-01-26,0.044011697601706756,4,-31.857202516577168
2022-01-27,0.01020729422327353,7,-31.846995222353893
2022-01-28,0.18717445773548116,7,-31.659820764618413
2022-01-31,0.050949961309636416,7,-31.608870803308776
2022-02-01,0.025768976310183343,7,-31.583101826998593
2022-02-02,-0.15901153665956153,7,-31.742113363658156
2022-02-03,0.3121667926499011,7,-31.429946571008255
2022-02-04,-0.12607894835854117,7,-31.556025519366795
2022-02-07,-0.12828484133450102,7,-31.684310360701296
2022-02-08,-0.3665814636048209,7,-32.05089182430612
2022-02-09,-0.0597122389959967,7,-32.11060406330212
2022-02-10,-0.024046080552600407,9,-32.13465014385472
2022-02-11,-0.10373531221639282,9,-32.238385456071114
2022-02-14,0.13491114824169637,9,-32.103474307829416
2022-02-15,0.07979690633392354,9,-32.02367740149549
2022-02-16,0.28386108198744603,9,-31.739816319508044
2022-02-17,0.27725480268207486,13,-31.462561516825968
2022-02-18,-0.031078972522370504,13,-31.493640489348337
2022-02-22,0.48162069560113896,13,-31.012019793747196
2022-02-23,-0.1953470003487478,13,-31.207366794095943
2022-02-24,-0.28122968251259683,13,-31.48859647660854
2022-02-25,-0.26176690723222923,15,-31.750363383840767
2022-02-28,-0.4353926861954275,15,-32.18575607003619
2022-03-01,-0.4676209781331748,14,-32.65337704816937
2022-03-02,-0.09914456008900113,14,-32.75252160825837
2022-03-03,-0.4349193635437747,14,-33.18744097180215
2022-03-04,0.1944010681084433,15,-32.993039903693706
2022-03-07,0.026708755845810894,15,-32.966331147847896
2022-03-08,0.011162037565458416,14,-32.95516911028244
2022-03-09,0.08166660545029114,14,-32.873502504832146
2022-03-10,-0.15741747341213985,14,-33.030919978244285
2022-03-11,0.050938955877826944,14,-32.97998102236646
2022-03-14,-0.08844801155030059,14,-33.06842903391676
2022-03-15,0.062123143141219556,14,-33.006305890775536
2022-03-16,0.20459610261296363,14,-32.801709788162576
2022-03-17,0.3093478216666534,14,-32.49236196649592
2022-03-18,-0.28623747138607747,14,-32.778599437882
2022-03-21,-1.7319807898363546,14,-34.51058022771836
2022-03-22,0.14958156251585958,12,-34.360998665202494
2022-03-23,-0.34574568845816195,12,-34.70674435366065
2022-03-24,-0.046502431986288784,12,-34.753246785646944
2022-03-25,0.18590204923234793,12,-34.5673447364146
2022-03-28,-2.0040332903567473,12,-36.57137802677134
2022-03-29,0.005977625822999766,9,-36.56540040094834
2022-03-30,-0.13996645578072078,9,-36.705366856729064
2022-03-31,-0.3150713147200048,9,-37.02043817144907
2022-04-01,0.43843767764677627,10,-36.5820004938023
2022-04-04,0.03183329394094049,10,-36.550167199861356
2022-04-05,0.055480882517190445,10,-36.49468631734417
2022-04-06,-0.017742313284525912,10,-36.5124286306287
2022-04-07,0.03315351194912038,10,-36.479275118679574
2022-04-08,-0.07307593963387636,10,-36.55235105831345
2022-04-11,-2.0339884470294236,10,-38.58633950534287
2022-04-12,0.17622721890399146,8,-38.41011228643888
