name,trades,total_bp,avg_bp,med_bp,hit,gross_avg_bp,price_avg_bp,carry_avg_bp,cost_avg_bp,t_stat,sharpe_daily,sr_per_trade,max_dd_bp,breakeven_cost_mult,active_days,first,last,config,cost_mult,base_name
agg_act__tlt_only__w025__equal|s-1|h42|t1.0|l1|c2.0,244,-358.17123970842096,-1.4679149168377907,-1.339146503681109,0.00819672131147541,0.04409581318631771,0.020476937342320596,0.0236188758439971,1.5120107300241084,-28.32726426384867,-3.924779858946177,-1.8134672666889033,-358.5038075648845,0.029163690647628287,1487,2020-09-01,2026-08-19,"{""name"": ""agg_act__tlt_only__w025__equal|s-1|h42|t1.0|l1|c2.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_act__tlt_only__w025__equal"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.0, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 2.0}}",2.0,agg_act__tlt_only__w025__equal|s-1|h42|t1.0|l1
agg_act__tlt_only__w025__equal|s-1|h42|t1.0|l1|c3.0,244,-542.6365487713622,-2.223920281849845,-2.0640401395460284,0.0,0.04409581318631771,0.020476937342320596,0.0236188758439971,2.2680160950361627,-29.61477084191378,-4.089694686793046,-1.895891429263172,-542.9691166278252,0.01944246043175219,1487,2020-09-01,2026-08-19,"{""name"": ""agg_act__tlt_only__w025__equal|s-1|h42|t1.0|l1|c3.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_act__tlt_only__w025__equal"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.0, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 3.0}}",3.0,agg_act__tlt_only__w025__equal|s-1|h42|t1.0|l1
agg_own__daily_only__w025|s-1|h42|t1.5|l1|c0.0,228,9.317518602086635,0.040866309658274716,0.042670576330371524,0.5789473684210527,0.040866309658274716,0.02389513305738657,0.016971176600888142,0.0,2.112189039238423,0.30692458924505245,0.13988313633547092,-2.9138466680785915,inf,1477,2020-08-25,2026-07-29,"{""name"": ""agg_own__daily_only__w025|s-1|h42|t1.5|l1|c0.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__daily_only__w025"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 0.0}}",0.0,agg_own__daily_only__w025|s-1|h42|t1.5|l1
agg_own__daily_only__w025|s-1|h42|t1.5|l1|c0.25,228,-34.91104515309637,-0.1531186190925279,-0.1389737334331429,0.31140350877192985,0.040866309658274716,0.02389513305738657,0.016971176600888142,0.19398492875080262,-7.647301054438291,-1.0979306126353376,-0.5064548845410572,-35.44382095547202,0.2106674468034189,1477,2020-08-25,2026-07-29,"{""name"": ""agg_own__daily_only__w025|s-1|h42|t1.5|l1|c0.25"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__daily_only__w025"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 0.25}}",0.25,agg_own__daily_only__w025|s-1|h42|t1.5|l1
agg_own__daily_only__w025|s-1|h42|t1.5|l1|c0.5,228,-79.13960890827936,-0.34710354784333053,-0.3113850998730851,0.13596491228070176,0.040866309658274716,0.02389513305738657,0.016971176600888142,0.38796985750160523,-15.361048284352947,-2.1547121260294686,-1.017310274553198,-79.41326460317576,0.10533372340170945,1477,2020-08-25,2026-07-29,"{""name"": ""agg_own__daily_only__w025|s-1|h42|t1.5|l1|c0.5"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__daily_only__w025"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 0.5}}",0.5,agg_own__daily_only__w025|s-1|h42|t1.5|l1
agg_own__daily_only__w025|s-1|h42|t1.5|l1|c1.0,228,-167.59673641864538,-0.7350734053449358,-0.6846642497224762,0.039473684210526314,0.040866309658274716,0.02389513305738657,0.016971176600888142,0.7759397150032105,-23.488730026557423,-3.1842388467195755,-1.5555791473270286,-167.78403608455088,0.052666861700854724,1477,2020-08-25,2026-07-29,"{""name"": ""agg_own__daily_only__w025|s-1|h42|t1.5|l1|c1.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__daily_only__w025"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 1.0}}",1.0,agg_own__daily_only__w025|s-1|h42|t1.5|l1
agg_own__daily_only__w025|s-1|h42|t1.5|l1|c1.5,228,-256.0538639290114,-1.1230432628465412,-1.033526797279678,0.017543859649122806,0.040866309658274716,0.02389513305738657,0.016971176600888142,1.1639095725048159,-26.613934118153864,-3.5558302791238665,-1.7625508444146063,-256.24116359491677,0.03511124113390315,1477,2020-08-25,2026-07-29,"{""name"": ""agg_own__daily_only__w025|s-1|h42|t1.5|l1|c1.5"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__daily_only__w025"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 1.5}}",1.5,agg_own__daily_only__w025|s-1|h42|t1.5|l1
agg_own__daily_only__w025|s-1|h42|t1.5|l1|c2.0,228,-344.51099143937734,-1.5110131203481463,-1.3974851905107237,0.0043859649122807015,0.040866309658274716,0.02389513305738657,0.016971176600888142,1.551879430006421,-27.989313901551395,-3.716175010804356,-1.8536375957327633,-344.6982911052828,0.026333430850427362,1477,2020-08-25,2026-07-29,"{""name"": ""agg_own__daily_only__w025|s-1|h42|t1.5|l1|c2.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__daily_only__w025"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 2.0}}",2.0,agg_own__daily_only__w025|s-1|h42|t1.5|l1
agg_own__daily_only__w025|s-1|h42|t1.5|l1|c3.0,228,-521.4252464601093,-2.2869528353513564,-2.1453705619449686,0.0,0.040866309658274716,0.02389513305738657,0.016971176600888142,2.3278191450096317,-29.092429160999234,-3.8446331563679266,-1.9266931884683067,-521.6125461260149,0.017555620566951573,1477,2020-08-25,2026-07-29,"{""name"": ""agg_own__daily_only__w025|s-1|h42|t1.5|l1|c3.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__daily_only__w025"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 3.0}}",3.0,agg_own__daily_only__w025|s-1|h42|t1.5|l1
agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c0.0,259,10.486860119771096,0.04048980741224362,0.027664558779191627,0.5598455598455598,0.04048980741224362,0.033938826888087456,0.0065509805241561634,0.0,2.2619728946251882,0.42497039318079644,0.14055215682343106,-3.744092851568839,inf,1479,2020-09-01,2026-08-12,"{""name"": ""agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c0.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__tlt_only__w05"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 0.0}}",0.0,agg_own__tlt_only__w05|s-1|h42|t1.5|l1
agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c0.25,259,-40.04738565174884,-0.1546231106245129,-0.15279669893139008,0.3088803088803089,0.04048980741224362,0.033938826888087456,0.0065509805241561634,0.1951129180367565,-8.464266867338262,-1.4362095324479505,-0.5259439522729688,-40.52874629735418,0.2075198701329243,1479,2020-09-01,2026-08-12,"{""name"": ""agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c0.25"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__tlt_only__w05"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 0.25}}",0.25,agg_own__tlt_only__w05|s-1|h42|t1.5|l1
agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c0.5,259,-90.58163142326876,-0.34973602866126935,-0.33660002334411304,0.1274131274131274,0.04048980741224362,0.033938826888087456,0.0065509805241561634,0.390225836073513,-17.008505328644322,-2.468609759964137,-1.0568570976089886,-90.97961634133752,0.10375993506646215,1479,2020-09-01,2026-08-12,"{""name"": ""agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c0.5"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__tlt_only__w05"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 0.5}}",0.5,agg_own__tlt_only__w05|s-1|h42|t1.5|l1
agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c1.0,259,-191.65012296630863,-0.7399618647347823,-0.7345517141455614,0.02702702702702703,0.04048980741224362,0.033938826888087456,0.0065509805241561634,0.780451672147026,-25.708520771110695,-3.157087435222423,-1.5974497535782042,-191.8813564293037,0.051879967533231076,1479,2020-09-01,2026-08-12,"{""name"": ""agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c1.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__tlt_only__w05"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 1.0}}",1.0,agg_own__tlt_only__w05|s-1|h42|t1.5|l1
agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c1.5,259,-292.7186145093485,-1.1301877008082954,-1.1055476953653331,0.003861003861003861,0.04048980741224362,0.033938826888087456,0.0065509805241561634,1.1706775082205392,-28.824959197072854,-3.3522219647384475,-1.7910958151279297,-292.94483640487914,0.03458664502215405,1479,2020-09-01,2026-08-12,"{""name"": ""agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c1.5"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__tlt_only__w05"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 1.5}}",1.5,agg_own__tlt_only__w05|s-1|h42|t1.5|l1
agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c2.0,259,-393.78710605238837,-1.5204135368818084,-1.4645470355037788,0.003861003861003861,0.04048980741224362,0.033938826888087456,0.0065509805241561634,1.560903344294052,-30.11205292413816,-3.4319040139252377,-1.871071927928748,-394.0133279479187,0.025939983766615538,1479,2020-09-01,2026-08-12,"{""name"": ""agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c2.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__tlt_only__w05"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 2.0}}",2.0,agg_own__tlt_only__w05|s-1|h42|t1.5|l1
agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c3.0,259,-595.9240891384682,-2.3008652090288346,-2.19120724467895,0.0,0.04048980741224362,0.033938826888087456,0.0065509805241561634,2.3413550164410784,-31.07189436848199,-3.4962749376416165,-1.9307135732957659,-596.1503110339985,0.017293322511077024,1479,2020-09-01,2026-08-12,"{""name"": ""agg_own__tlt_only__w05|s-1|h42|t1.5|l1|c3.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_own__tlt_only__w05"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 1.5, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 3.0}}",3.0,agg_own__tlt_only__w05|s-1|h42|t1.5|l1
agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c0.0,247,9.759897259959608,0.0395137540889053,0.026966081941097925,0.5465587044534413,0.0395137540889053,0.01625793138768344,0.02325582270122185,0.0,1.9765621403013183,0.3089067758570941,0.12576563729485202,-5.194642339356188,inf,1492,2020-08-25,2026-08-19,"{""name"": ""agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c0.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_act__tlt_only__w025__book"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 0.0, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 0.0}}",0.0,agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1
agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c0.25,247,-36.45144019851169,-0.14757668096563437,-0.1479721638989865,0.3157894736842105,0.0395137540889053,0.01625793138768344,0.02325582270122185,0.18709043505453965,-7.218018926250448,-1.1002829287897777,-0.4592715461643944,-36.803357543130474,0.2112013587299984,1492,2020-08-25,2026-08-19,"{""name"": ""agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c0.25"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_act__tlt_only__w025__book"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 0.0, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 0.25}}",0.25,agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1
agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c0.5,247,-82.66277765698297,-0.33466711602017396,-0.3144615467949419,0.14979757085020243,0.0395137540889053,0.01625793138768344,0.02325582270122185,0.3741808701090793,-14.792148906198307,-2.184860579261837,-0.94120189606828,-82.78171022010764,0.1056006793649992,1492,2020-08-25,2026-08-19,"{""name"": ""agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c0.5"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_act__tlt_only__w025__book"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 0.0, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 0.5}}",0.5,agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1
agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c1.0,247,-175.08545257392558,-0.7088479861292534,-0.6605603516763763,0.044534412955465584,0.0395137540889053,0.01625793138768344,0.02325582270122185,0.7483617402181586,-23.294096448647206,-3.3070171458675843,-1.4821678637562394,-175.20438513705017,0.0528003396824996,1492,2020-08-25,2026-08-19,"{""name"": ""agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c1.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_act__tlt_only__w025__book"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 0.0, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 1.0}}",1.0,agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1
agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c1.5,247,-267.5081274908681,-1.0830288562383323,-0.9990342257057239,0.020242914979757085,0.0395137540889053,0.01625793138768344,0.02325582270122185,1.1225426103272376,-26.726834344014534,-3.7410951906195167,-1.7005877455674165,-267.62706005399326,0.03520022645499975,1492,2020-08-25,2026-08-19,"{""name"": ""agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c1.5"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_act__tlt_only__w025__book"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 0.0, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 1.5}}",1.5,agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1
agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c2.0,247,-359.9308024078107,-1.4572097263474117,-1.333334452674011,0.008097165991902834,0.0395137540889053,0.01625793138768344,0.02325582270122185,1.4967234804363172,-28.25415521750677,-3.9362258538020436,-1.797768845565213,-360.0497349709352,0.0264001698412498,1492,2020-08-25,2026-08-19,"{""name"": ""agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c2.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_act__tlt_only__w025__book"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 0.0, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 2.0}}",2.0,agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1
agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c3.0,247,-544.7761522416959,-2.20557146656557,-2.050456418773529,0.0,0.0395137540889053,0.01625793138768344,0.02325582270122185,2.245085220654475,-29.4690210477531,-4.097879756947141,-1.8750689072497788,-544.8950848048197,0.017600113227499874,1492,2020-08-25,2026-08-19,"{""name"": ""agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1|c3.0"", ""signal"": {""components"": {""precomputed"": 1.0}, ""z_mode"": ""raw"", ""kwargs"": {""precomputed"": {""column"": ""agg_act__tlt_only__w025__book"", ""sign"": -1.0}}}, ""timing"": {""hold_days"": 42, ""exec_lag"": 1, ""entry_every"": 5}, ""structure"": {""min_abs_score"": 0.0, ""n_positions"": 3, ""both_sides"": true}, ""costs"": {""basis"": ""measured"", ""multiplier"": 3.0}}",3.0,agg_act__tlt_only__w025__book|s-1|h42|t0.0|l1
