Date,2Y,5Y,10Y,30Y
2022-02-10,-4.28162554760414,-15.626034390105993,-15.302218520355426,-44.20158263336784
2022-02-11,1.2512746971305555,-13.871404443553015,-14.444364641333385,-48.08934455154596
2022-02-14,0.4074527500632641,-14.675426710706517,-15.698476242485505,-47.35161317457322
2022-02-15,-2.018086955235754,-16.163017583991035,-16.1198999659401,-47.197024940897506
2022-02-16,0.2057095920959151,-14.208958079667733,-15.026230760116842,-44.37985410855316
2022-02-17,-1.0473884055028693,-16.297476420611634,-16.269961759954967,-45.29570664246651
2022-02-18,-2.21455985682526,-16.221703751708905,-15.60881231608846,-44.290362739955704
2022-02-22,-0.9330746903203124,-15.190837146880632,-14.697528014943394,-44.25416354705614
2022-02-23,-2.013235075184494,-15.816950592337943,-16.65021479376392,-46.11403946817219
2022-02-24,-0.9200226881394657,-13.740901909436198,-15.238526621020787,-45.84143029283479
2022-02-25,-0.8323372863884515,-13.816025716475666,-14.397485841336998,-46.343535826073314
2022-02-28,-7.205539602741928,-13.805687420611456,-15.981731731691863,-46.24382051724785
2022-03-01,-12.419415386118015,-18.984825648825975,-19.240363394796578,-50.05759760697561
2022-03-02,-6.84755411471496,-14.878534165239966,-16.27360764576875,-49.86715530261252
2022-03-03,-7.016857774743546,-16.09403440120385,-17.98422365232417,-53.02497568550501
2022-03-04,-9.929881686769182,-17.607011366983926,-17.596672226891585,-53.1742423151075
2022-03-07,-10.023452515098285,-19.47261413021286,-19.8528891051591,-61.546322977368995
2022-03-08,-9.420528021242136,-18.01757880268111,-17.017088827960002,-56.68927290209804
2022-03-09,-7.603862434996311,-16.378341138261952,-15.817557844621689,-53.1187303884028
2022-03-10,-6.988888256255277,-16.033777184241682,-15.603189547244778,-53.90253923607702
2022-03-11,-7.057917133854463,-16.714694196268077,-17.275391239253924,-54.65180399850556
2022-03-14,-7.969029367336389,-16.495932068878737,-17.305366518802412,-52.725025960907956
2022-03-15,-6.216587102160509,-15.452035889541715,-15.887468983708054,-50.44825707430083
2022-03-16,-3.292550625734658,-14.477834504330955,-14.497552175259809,-46.26989985595931
2022-03-17,-3.035842825093882,-16.567574851497113,-16.296168049084827,-46.29599334084462
2022-03-18,-3.4360582553526253,-14.748437219821465,-14.274572471191416,-44.085080474539495
2022-03-21,-2.180068299354776,-15.61320867672018,-14.468847383128258,-43.5882439127413
2022-03-22,-4.112928705613905,-18.395875962833497,-15.969207867229063,-42.634233029965515
2022-03-23,-2.6312823588384937,-18.37053034372986,-17.09911503118242,-44.05480167639215
2022-03-24,1.2817205547325905,-17.979662304911194,-17.343551170544913,-43.25605081545327
2022-03-25,-1.0027245938206697,-15.477373981369436,-15.77965377500461,-40.7788840310956
2022-03-28,0.9062952119523349,-14.148127806454758,-15.635709103073436,-42.07825279304682
2022-03-29,-2.448949789779542,-16.753896549322533,-17.669361637990868,-44.96805402345703
2022-03-30,-1.45138754741021,-16.184093279047083,-17.182553133775613,-43.386200148363365
2022-03-31,-3.6734148160898705,-18.35408705978101,-19.930317720794122,-45.161554915773515
2022-04-01,-6.115770741857762,-18.856152043311525,-20.32603093047891,-49.11654441458375
2022-04-04,-4.311691125075789,-20.03242130103846,-22.206365538127315,-48.802359577926715
2022-04-05,-4.873383138377729,-19.132105671926112,-19.029863089053745,-47.034478600047166
2022-04-06,-3.421477567562725,-18.741577423066413,-21.30255404970822,-47.048264226753076
2022-04-07,-2.926125862199447,-20.536095980148872,-21.80443937115588,-44.95123263161807
2022-04-08,-2.0950237667636706,-18.065684248346827,-20.388143236819147,-43.650570397725595
2022-04-11,-0.7044181995057297,-18.125527865914968,-19.468940066272467,-42.76345344150787
2022-04-12,-2.3687268651418236,-18.244705618055555,-19.89839152084385,-43.51300241845735
2022-04-13,-3.5687747747518817,-22.023091690206176,-21.872233174402254,-44.70581094107424
2022-04-14,-3.4083346054520014,-21.79622717499461,-22.880681409390657,-46.404906294139494
2022-04-18,0.444366085217629,-18.561809278777332,-20.0072192661779,-49.720651974500065
2022-04-19,-3.616239003979782,-20.236212292299527,-20.724068837054865,-47.74794029101304
2022-04-20,-0.8979349821329752,-19.941577998103188,-20.507968813376955,-47.686734596750924
2022-04-21,3.6413694075498437,-16.93358623771335,-18.20248358251737,-51.598679334538964
2022-04-22,3.0827159457567976,-18.42762232545141,-18.969836128351503,-49.764617848209625
2022-04-25,2.4832382114848617,-17.3584128357942,-18.70635082732992,-49.64428099076778
2022-04-26,3.2620198195730143,-17.737504950035408,-18.648085919915225,-48.06670222732849
2022-04-27,1.854694652261779,-17.67243646305685,-18.38735656299093,-49.51601568203117
2022-04-28,4.929073486625013,-14.58340894904846,-15.73471511265705,-48.9678669508562
2022-04-29,2.7289560220405296,-17.514560417197522,-17.079498749898914,-49.5411726878241
2022-05-02,3.590603901778211,-15.931802214852064,-18.362420907231147,-53.91353355771136
2022-05-03,2.2092018887440723,-17.322891081560776,-20.045632162643436,-55.56420457641909
2022-05-04,0.07832082944441154,-19.35833834966396,-20.208954703418904,-52.71939861360693
2022-05-05,6.381400887158373,-15.14315665881174,-17.640467541874607,-54.02153915953613
2022-05-06,3.1209174580229426,-19.617269866138052,-19.653668628986587,-53.312821221284864
2022-05-09,4.361776546645846,-17.8773353115012,-18.380893993670355,-53.419027036461486
2022-05-10,1.7329769800653594,-19.382176280348062,-19.49875333033515,-52.33802832347494
2022-05-11,-1.038033270358607,-20.986433751538858,-20.80634086694193,-54.48437511649517
2022-05-12,-1.7611955744674113,-22.801154221568567,-21.680608158415637,-54.72921840461553
2022-05-13,1.013971403921099,-20.848478217093636,-19.617794727902414,-53.437544424169346
2022-05-16,1.0194153218868074,-22.970038149345395,-20.26414207188214,-53.72067443933122
2022-05-17,1.560922058599079,-22.948473344959687,-20.267979443160478,-53.55707521119734
2022-05-18,1.6770181132350626,-22.95590743239422,-20.87657137594956,-53.91408010302605
2022-05-19,2.242185978059874,-21.480897822425238,-18.551947000990765,-51.810055959702424
2022-05-20,1.5689414924786593,-23.33636606374978,-20.369640304638814,-54.9730313548376
2022-05-23,1.251689587850091,-24.836893200086287,-21.331196230673967,-55.267860275334435
2022-05-24,4.3177872754566415,-24.616565339686368,-21.678472650517833,-54.3369075422643
2022-05-25,5.47198894845633,-22.182501941455346,-19.352050934940657,-50.79450420815989
2022-05-26,8.793621500876636,-21.126733762840956,-18.164477348778796,-48.32000785182853
2022-05-27,10.471173727273486,-21.57715228070325,-18.59621946031238,-48.865758222815984
2022-05-31,7.727329545470019,-23.02584830319825,-20.042826768915354,-52.22952621324075
2022-06-01,7.696718505017897,-22.33133472524731,-20.65060344387719,-52.12994131813025
2022-06-02,8.72834162746372,-23.535479706279006,-20.909903127443343,-50.897222336834204
2022-06-03,10.875009222627297,-21.649179717726952,-19.596041005957954,-50.562010035039016
2022-06-06,10.543888189976691,-20.6167269799014,-18.32570480313813,-50.73868354957569
2022-06-07,6.6577903949646355,-21.967219597179046,-20.348505961655803,-51.40971041503546
2022-06-08,7.052651914050356,-21.51702298214815,-19.452045656669668,-52.505878379285285
2022-06-09,8.36514190357489,-21.367868168236683,-19.778785000108854,-53.016129365297935
2022-06-10,9.233837840368952,-21.449446441483786,-20.53141056823953,-54.854188948845376
2022-06-13,-1.868238097524566,-30.869667996307903,-26.81153531576883,-57.795259182345134
2022-06-14,5.25652864524937,-22.617444852784985,-20.986339028112866,-57.48540371930871
2022-06-15,15.988310036928732,-12.750409727736267,-16.301987862060273,-53.40879876546967
2022-06-16,19.15919110005202,-20.594976782732033,-19.591605118098343,-58.82180131058976
2022-06-17,14.396942163486237,-22.22319568523026,-21.414216839551912,-59.03009937102506
2022-06-21,11.740651069124475,-23.186759337549255,-20.567920547680664,-57.38579125781884
2022-06-22,11.164919122402894,-23.73290713550027,-20.019777743376245,-54.95587406372975
2022-06-23,10.071893413712063,-24.31268375263396,-22.772704643066,-57.053310359619005
2022-06-24,7.162287930397948,-22.773762347589344,-19.06329155181412,-52.838731262655884
2022-06-27,4.198918226935211,-22.840425758073522,-19.619041624596,-54.63608416618704
2022-06-28,3.29310357356678,-22.402825263030792,-18.468757178893824,-52.787610128957226
2022-06-29,4.601213740932231,-23.674115997715184,-19.586232414223346,-54.08176764432531
2022-06-30,4.5914595446926665,-24.439016605082298,-20.377484844066185,-54.468401490777296
2022-07-01,4.091382405404254,-21.527265143104614,-17.451688152351387,-51.58666855875862
2022-07-05,-0.5143843118002422,-23.903572466785896,-20.837158509928067,-53.828593849220056
2022-07-06,-1.5745204310529726,-23.726860472639764,-20.516223004912824,-57.8156132507476
2022-07-07,-0.37171597081191443,-22.949102210326487,-18.131177362423003,-55.385860065984495
2022-07-08,1.354752230167433,-22.064266587817947,-17.33030079735185,-55.0673655784502
2022-07-11,-1.238442203724599,-24.327865677475067,-19.30697213971562,-54.83811731437371
2022-07-12,-2.0390291716430475,-25.12660759373402,-19.00992597650375,-53.758889453891534
2022-07-13,-1.0296758360708758,-25.897152110325507,-20.173071388014783,-54.77022159256588
2022-07-14,-1.8476391859678198,-27.160578338840846,-20.002431915071604,-55.49143778097654
2022-07-15,-3.1478985047170394,-28.101247301491618,-21.284921403916577,-56.2088918907655
2022-07-18,-4.068314930531214,-27.370468526445578,-21.292357076512225,-57.372889937905214
2022-07-19,-4.676492727030546,-28.041715559262713,-21.03782251108619,-55.716168768812935
2022-07-20,-5.616049669265699,-29.463816359055308,-21.838697632025372,-55.79466034112035
2022-07-21,-6.483416666564024,-28.61938533971511,-21.027315151591218,-54.47403796188488
2022-07-22,-6.185002213260793,-27.780072306442214,-20.390092591704835,-54.20508770559089
2022-07-25,-5.563429522606489,-26.611265759965796,-19.941110652319203,-54.08779455613999
2022-07-26,-8.326370434582309,-27.970811250409923,-22.178299658477528,-56.993687775187226
2022-07-27,-6.1440121161675965,-29.649630388052195,-23.2257925972283,-55.754043613105786
2022-07-28,-3.4951250945651324,-23.974732982660374,-18.952476540819283,-51.62526872068498
2022-07-29,-6.305428115630951,-26.066714086410904,-22.557249795031975,-58.72666260505572
2022-08-01,-2.1693844598174916,-22.05244735627523,-21.068061998669442,-59.3582462625359
2022-08-02,-1.4686831311036652,-22.492342586814562,-21.84455079422016,-60.58470203686013
2022-08-03,-0.5011821414869555,-21.527488207782586,-19.083372470991122,-54.924952704477505
2022-08-04,-1.7530296871811402,-21.952814746612546,-22.078256928081387,-58.820368129823834
2022-08-05,-2.357254134940945,-22.698758807258514,-21.03302655414381,-57.84259610890512
2022-08-08,-2.708298827913014,-24.597228753220346,-23.638151307030732,-58.62725383152054
2022-08-09,-2.1575165304158705,-23.916363473264603,-22.81927426703274,-58.48697550956117
2022-08-10,-3.2162596417425693,-24.35852703049339,-23.941499684575263,-59.63847783124141
2022-08-11,0.8932085005633805,-22.418503559896852,-22.8434884254189,-60.4729584466563
2022-08-12,2.5508423227868615,-21.512777428752106,-23.596211618479444,-62.7351604813998
2022-08-15,2.2319351697017265,-23.253065418908125,-24.50604788072992,-63.13381129133653
2022-08-16,1.559384658016727,-23.71259006249069,-23.99425789789116,-61.52598784495527
2022-08-17,4.650662655919158,-23.31089655365286,-23.45628828542847,-61.17185853909773
2022-08-18,8.213668795379814,-22.97807471614428,-23.54165242529076,-61.56352347393259
2022-08-19,8.252108506810929,-23.114112125659148,-22.412936580057206,-60.97100106202924
2022-08-22,11.818762771559177,-21.606559284409155,-21.88541601346077,-60.477479166110015
2022-08-23,9.682549932254902,-22.327907838185148,-20.9516506460401,-58.99957454734568
2022-08-24,7.227081205965469,-23.850742356360044,-21.86455835083363,-58.92052283874354
2022-08-25,9.789304207871696,-22.109750894403568,-21.333120444157583,-59.892046001095345
2022-08-26,6.650843940120765,-23.044705440541023,-21.182276114647713,-58.97283348579667
2022-08-29,8.16431716078494,-21.900174915903705,-20.265667587082525,-59.21496842489824
2022-08-30,9.087831892132847,-20.750902116249172,-19.842696865920217,-58.78130632329048
2022-08-31,9.450540512734174,-19.81242998117341,-21.215967102517432,-58.796310935619104
2022-09-01,9.696165569600579,-17.913463621863322,-19.07107973500839,-58.52785178435851
2022-09-02,8.353686906777602,-20.359170873266173,-20.08846492158969,-59.024004294128304
2022-09-06,10.703277310506554,-18.20776289020598,-19.42700698663944,-62.53639643953215
2022-09-07,10.09034169350902,-20.78929158019247,-21.370035412815056,-62.54378948261889
2022-09-08,9.835404096576772,-20.215340915793067,-21.20879327064955,-63.7054517270637
2022-09-09,8.587336960864356,-20.72067633527781,-21.521290906509805,-62.44626435559844
2022-09-12,6.94445208517358,-21.35431307909115,-22.490682765676205,-62.96305025933626
2022-09-13,11.709372408586338,-18.96769219068153,-20.586181531035574,-59.953107736278355
2022-09-14,13.642132673790508,-19.285893473153017,-20.476639224789395,-60.98497332692254
2022-09-15,15.056825827215237,-17.030685004595014,-20.21425881266028,-57.455997545963776
2022-09-16,12.958066412306701,-18.152473578872552,-19.336448220196402,-57.23144615835256
2022-09-19,9.230287897779377,-16.724717580562665,-20.87437139849877,-58.87004799077613
2022-09-20,10.90522437585455,-17.289823474214792,-20.778964939643707,-58.343331106109986
2022-09-21,8.829366690883766,-18.997971207130693,-20.709764943180975,-56.69305534879201
2022-09-22,14.258494623086904,-17.69198549404747,-22.337925971800885,-60.4386517602328
2022-09-23,12.69795152839377,-18.294710457922836,-22.412354307640392,-63.19142596917402
2022-09-26,6.524604093160136,-22.1134561094821,-26.70896862151766,-68.67465917145306
2022-09-27,-0.6279063766610804,-27.383444234547305,-29.97092134145052,-78.70333119191181
2022-09-28,0.4538883792083226,-21.424595823683966,-23.050755508145883,-71.93465127186491
2022-09-29,-1.53702355238714,-23.38955943858516,-24.136638360567588,-73.94216014547234
2022-09-30,-2.1180019213159262,-24.62906243426208,-24.665475284054494,-72.91698860654216
2022-10-03,-0.03406817011999408,-22.88534092968475,-25.667233549208255,-73.43451742465712
2022-10-04,0.544932636950346,-23.631318857642114,-27.80869915872679,-74.80813771655895
2022-10-05,1.9408028830334878,-23.05409499909281,-25.387737147008103,-70.83477973295795
2022-10-06,3.2564071005992012,-23.222624125612334,-25.67155001002215,-72.59444391806649
2022-10-07,5.02742090432946,-24.37703099986166,-27.043850456596317,-73.66946499081433
2022-10-11,6.022577188070866,-22.261526225551577,-25.558893238810132,-74.74883698652252
2022-10-12,4.10105529979079,-24.300055985719204,-25.967488609333998,-72.38874516071382
2022-10-13,3.4987472765935834,-26.601809256715867,-30.06213059681393,-79.22908689220493
2022-10-14,8.553671010963892,-24.27605423128334,-27.996054172967753,-75.52107191167696
2022-10-17,8.048434686868422,-26.469190582269952,-30.526633398266377,-77.80964723924151
2022-10-18,7.3074610717943855,-25.873335278722777,-29.537477037782487,-75.0305733492787
2022-10-19,5.98697835637978,-25.49086556666138,-29.06682057126062,-75.01333619030812
2022-10-20,7.8578859474287555,-24.013593490144203,-27.218701344027487,-73.51007514773981
2022-10-21,7.530241396985282,-23.224850681404785,-27.993888155140212,-77.39494813663121
2022-10-24,6.477188160260194,-24.369579967301913,-29.002191249622335,-79.42182070339653
2022-10-25,6.812009521001627,-22.110140409717438,-23.854360536040264,-74.74105864517044
2022-10-26,1.763213658519991,-25.653429635877202,-29.747617577260854,-78.08588263944962
2022-10-27,2.668143764615838,-24.256266128165294,-28.766072557961266,-77.41908383144671
2022-10-28,2.024835609530573,-22.324009601568218,-25.22511709075035,-75.77834057278467
2022-10-31,5.669754693013029,-23.14207615039683,-25.15467746982063,-75.80753869438155
2022-11-01,7.02697829987553,-20.67861586491322,-23.34982802661103,-71.41484217335368
2022-11-02,5.354513351321977,-22.450616671173407,-25.624430234241167,-72.43843954109322
2022-11-03,6.795259461407266,-19.327680875449893,-23.80195133237253,-72.26318881519043
2022-11-04,6.189614747870831,-18.927019840166004,-25.415978589982522,-77.35110392771429
2022-11-07,5.199665138845511,-20.814074475894806,-26.797801416762333,-78.1868247881746
2022-11-08,4.1378027405281514,-21.08179016111187,-27.567194031484288,-78.22570228496267
2022-11-09,6.161753147589266,-21.604712423866523,-27.79506493876429,-75.54808972362767
2022-11-10,4.1527988057938,-22.008985467552744,-29.504992503537064,-76.74736244161413
2022-11-14,3.3238638980839674,-24.46327321922319,-31.865797732536592,-77.88175704979356
2022-11-15,-0.30747664225998506,-25.573568634128875,-30.67609189075222,-74.38494476765634
2022-11-16,1.4059610496561348,-23.25865590651297,-30.701500450028128,-72.28244528030707
2022-11-17,2.801013495852711,-24.027197528134536,-31.37003783363688,-73.14762696531179
2022-11-18,1.26922589102616,-22.076702909143098,-30.625866961873747,-71.75080809032926
2022-11-21,0.15824588169319753,-22.314289869900694,-30.949961666454897,-73.01338110903669
2022-11-22,-1.595184898479829,-25.58171088308501,-33.193970087389246,-75.18052586856227
2022-11-23,-2.5719482685789608,-25.665640321574834,-32.76089564807045,-74.0995386985753
2022-11-25,1.0727390250236724,-22.47713763955965,-31.12836165427204,-73.29865192307206
2022-11-28,-1.0071431179124346,-25.986981259140542,-32.39605150048259,-73.14872027210964
2022-11-29,-2.9281854726593615,-29.164960887568057,-34.445539145764094,-75.03098470044395
2022-11-30,0.8154411357894631,-23.97146434021846,-33.11979173387471,-72.06388210279214
2022-12-01,3.8954845921993275,-24.30679146809083,-34.903933629357994,-73.10240174333696
2022-12-02,2.405483852425938,-25.737274018579768,-34.84377449984066,-70.89756149365422
2022-12-05,0.7724538552806415,-27.161503107725604,-33.79769846738188,-69.34079146043698
2022-12-06,3.8807736654475455,-25.287577029248396,-35.69920081170994,-71.45162127769366
2022-12-07,3.413615028334327,-25.140286272570968,-35.52823695683114,-67.81967455284881
2022-12-08,3.813344892328896,-25.01597999533822,-32.323530763261886,-65.77498149613623
2022-12-09,4.068832528369359,-23.664236142506788,-32.413923895261206,-65.90591060830708
2022-12-12,2.086413882730742,-22.68530802983202,-32.39567928583651,-64.92929974949395
2022-12-13,2.173911149737151,-22.63859618980333,-33.860827542575976,-67.20062096880599
2022-12-14,0.7407543600915112,-21.463996832811993,-31.5402842850653,-67.22082942692703
2022-12-15,2.0202004427780196,-21.79868461102572,-30.84656907034247,-67.51544094990693
2022-12-16,3.6354976592542165,-21.80601418209367,-31.363827911609697,-69.03084590461344
2022-12-19,1.2811444635357105,-22.6430674224801,-31.50339864915468,-69.59553460864143
2022-12-20,3.371621662388957,-24.405065750955934,-34.83176752334063,-75.0931953328656
2022-12-21,3.8995544867071352,-23.283897423631306,-33.25662115808727,-72.36513917300024
2022-12-22,4.374933000549852,-22.236640362061966,-32.50608276972642,-72.32979079735019
2022-12-23,2.225703818733127,-23.259615356175622,-32.40155526875408,-71.80095257388271
2022-12-27,3.584229123645599,-23.226528499166132,-32.458311705164974,-73.20158446542315
2022-12-28,2.5097515416764082,-23.555909274142817,-32.44099853739853,-73.53902003033409
2022-12-29,0.5072341609715814,-22.364774993336624,-32.03769493110742,-76.05451670221038
2022-12-30,-6.492267790607631,-28.80662305833117,-39.08124565571427,-82.36563409732271
2023-01-03,1.9613933233826764,-26.446139756864497,-34.875551005233696,-77.62591578050748
2023-01-04,4.139797091455399,-24.383533362387855,-33.04461266935292,-76.85729948666973
2023-01-05,2.097889849391077,-25.644079953113508,-33.48889195894795,-74.6812186823099
2023-01-06,3.652808849914191,-24.905779719632193,-32.793399312001135,-73.55885388549721
2023-01-09,2.479023160100091,-27.481743477649225,-36.167610016156225,-76.40876008064868
2023-01-10,1.7599175758375551,-25.546915042753284,-34.261837619821776,-73.41347424178548
2023-01-11,1.5973259931037376,-24.311321632758045,-32.18798664102831,-71.53497281943575
2023-01-12,2.4290546435681293,-22.651311334832734,-31.363197740420468,-67.56932060567804
2023-01-13,-0.4702847937065435,-23.165682128721787,-30.988883232776885,-66.59556986679193
2023-01-17,-1.9106896246273486,-24.564713165965337,-33.3074305752346,-67.88049586506189
2023-01-18,-0.1448898893786854,-21.757674595677745,-30.892356207289275,-65.1602017813758
2023-01-19,0.04654054224850768,-23.30132232447322,-32.30409674689714,-68.29284430598489
2023-01-20,0.04770938546458936,-22.753203745275165,-32.422603699212615,-68.46325117981134
2023-01-23,-1.4078523856891678,-22.633588727646803,-32.61714382400878,-68.68519958099739
2023-01-24,-2.0279133176892117,-23.84590165646201,-33.27357044923303,-68.99003910103278
2023-01-25,-3.184269036687404,-22.961122852465454,-32.836829583069886,-67.64780511511286
2023-01-26,-5.047004837542257,-24.588353325948642,-32.043598409666394,-65.45764407645666
2023-01-27,-5.860470430267117,-23.25575359206504,-31.67901386720464,-66.28706922405634
2023-01-30,-3.8891974191511025,-22.88972664444109,-31.357545129345876,-66.18049030878454
2023-01-31,2.0068139037528354,-21.728759073512414,-31.29173554110727,-67.29318289734975
2023-02-01,4.734126722291521,-19.04523163345413,-30.441569371578716,-67.92002539285082
2023-02-02,2.0252733341621365,-20.603690292975063,-29.94098472598519,-63.85625049331636
2023-02-03,0.15868240033158898,-21.027255161328952,-30.53706603585149,-66.2991411243384
2023-02-06,1.242383023168614,-20.84938929871911,-30.92348750865486,-65.2948096578052
2023-02-07,0.6781009600630661,-22.692505640537597,-31.399592773684716,-67.5582311111
2023-02-08,1.1201748532735145,-22.061174572850774,-30.075665536529694,-65.8976418489626
2023-02-09,3.677814279364,-20.997892413274457,-30.903831406107596,-67.07201045391943
2023-02-10,3.9827599990235996,-22.891265887687197,-32.216127145132624,-67.17534569379539
2023-02-13,3.9050079671723914,-21.886787815698796,-31.6162906509458,-66.17474067092508
2023-02-14,8.517830201605392,-20.214089158684835,-31.394085458067835,-67.5619744286808
2023-02-15,8.13301334707699,-19.961543834811167,-29.492648357494478,-69.40864514990892
2023-02-16,4.465125618907972,-22.023742123931946,-30.824426834976883,-71.27444849327387
2023-02-17,6.090732267026233,-21.080666163249305,-28.19905290985414,-70.42768071435397
2023-02-21,6.598982009676746,-20.54469599315101,-28.148393878578393,-69.74972299408088
2023-02-22,5.167310327504193,-21.00745629548575,-28.017654013098216,-69.97480669409045
2023-02-23,3.484953235314947,-21.379180802640274,-27.66459955882139,-69.4780447896346
2023-02-24,5.383640513694488,-21.050893806016457,-27.002610885862623,-70.0896211387361
2023-02-27,6.20474431867466,-21.21893402347461,-27.136520048490187,-67.79613657531307
2023-02-28,8.958781218768497,-19.385231114658154,-26.769291796076857,-66.4530860055486
2023-03-01,9.200536364395706,-18.923495075258412,-26.99056058174847,-67.28672823645469
2023-03-02,10.507036339181752,-18.133704115259075,-26.799424300110797,-67.10553829270202
2023-03-03,9.201133966719244,-19.361031059785905,-25.949159337434757,-66.27820135363277
2023-03-06,7.40814686755753,-19.69160976232338,-26.447419153794716,-65.96147979040761
2023-03-07,9.116104805189806,-19.490390288080928,-26.16358711320057,-65.59278327964235
2023-03-08,7.210498148391853,-21.041651839577913,-27.257880782414958,-67.83161727479774
2023-03-09,5.800459612681497,-21.1181092088232,-26.816262275472134,-69.24238140191483
2023-03-10,-2.757241216265882,-24.08604932398766,-27.964760327392256,-70.67559046892775
2023-03-13,-10.538515556546901,-25.23673292719608,-31.969649894807482,-74.78498365876578
2023-03-14,-5.06301855698279,-20.150227808738652,-24.713295271213997,-69.8760158939741
2023-03-15,-0.7916460925141422,-16.41995143673278,-24.203686577667185,-68.91861131031555
2023-03-16,-4.454584734883049,-16.447486620862286,-22.513709387951984,-70.26789763401754
2023-03-17,-0.5452330979053066,-15.288128823254654,-23.97874423212314,-71.24745230991824
2023-03-20,-3.531870985148755,-17.946891686292197,-25.55869910743973,-72.5046286105794
2023-03-21,-0.004250646784065282,-17.55584195901827,-24.376628989605553,-72.48863836301788
2023-03-22,2.3800539514146735,-15.824401325584825,-24.098416432593297,-69.73873619252511
2023-03-23,2.0824040711252323,-16.40280257217137,-25.396599545670952,-71.67027817247464
2023-03-24,0.29447604686496653,-20.62917292512383,-29.098257592755104,-74.59643419640977
2023-03-27,-2.113690792259071,-22.201698534895307,-29.858587552642035,-75.52802401706104
2023-03-28,-2.6588626172412866,-21.28378681778411,-27.98750048914882,-74.32355471266554
2023-03-29,-4.142238747412641,-23.339294228591534,-29.54833820680216,-74.58665212244892
2023-03-30,-3.782925520795466,-24.280885395579865,-29.010408380207807,-73.37693832654763
2023-03-31,3.257096849616392,-22.691532526763638,-27.937138103408408,-70.78224226968484
2023-04-03,4.8061824492311445,-21.987570481491623,-28.907675729839475,-70.58724671035854
2023-04-04,1.836230569069608,-22.673960780419165,-30.439466137514604,-70.51120780441357
2023-04-05,-0.11933256113692003,-24.05475287578551,-29.73678149612855,-69.93203479164664
2023-04-06,2.94981967594099,-22.698091377161546,-29.01706517311844,-68.53884593803592
2023-04-07,1.834134014714417,-22.77801111038462,-29.781948011974848,-70.02104345534099
2023-04-10,2.951472119411136,-21.549452019415803,-27.72600969907817,-69.3400088507794
2023-04-11,3.3362587969897994,-20.59830202863866,-27.554647885681895,-70.20884690320455
2023-04-12,3.4094751804860213,-20.05935722168943,-27.14630261531079,-69.72894767140944
2023-04-13,1.075499091080534,-21.841936874378565,-29.535519478357088,-71.61654448908786
2023-04-14,1.7501572570327362,-21.027826497334566,-29.09174555259746,-72.03512434836186
2023-04-17,0.5661801588044746,-21.6244427287684,-30.229045040847822,-71.64978681282479
2023-04-18,-0.11448759270251685,-21.976048138417916,-29.057874204276857,-70.30548256714475
2023-04-19,1.454164099098243,-20.146931057642405,-28.954760121116685,-70.29013278011558
2023-04-20,0.9661131529323796,-20.64669084714046,-28.45149215154357,-69.07755505583152
2023-04-21,-1.5511602385474887,-21.502787743849574,-28.59997097290954,-68.75280591099542
