date,pnl,cost,in_pos,richness,nb32,equity,pnl_32nds,pnl_volbp
2019-04-11,0.0,0.0,0,3.599407190355092e-18,2.634791912394121,0.0,0.0,0.0
2019-04-12,0.0,0.0,0,8.744132422028532e-18,1.4980938733083349,0.0,0.0,0.0
2019-04-15,0.0,0.0,0,5.645726296276829e-19,3.1708317608645302,0.0,0.0,0.0
2019-04-16,0.0,0.0,0,8.434189457641686e-19,0.5457141348770165,0.0,0.0,0.0
2019-04-17,0.0,0.0,0,1.4603186618002244e-19,1.622328546092831,0.0,0.0,0.0
2019-04-18,0.0,0.0,0,8.430556196954131e-20,3.582435410367907,0.0,0.0,0.0
2019-04-22,0.0,0.0,0,4.153838575114481e-21,1.8457345579372486,0.0,0.0,0.0
2019-04-23,0.0,0.0,0,7.505165336831193e-21,0.37126080591360733,0.0,0.0,0.0
2019-04-24,0.0,0.0,0,2.9004067630775667e-22,1.5436475999254071,0.0,0.0,0.0
2019-04-25,0.0,0.0,0,4.702946266807864e-23,4.2134390316537065,0.0,0.0,0.0
2019-04-26,0.0,0.0,0,1.8142207381097913e-23,2.833512800171775,0.0,0.0,0.0
2019-04-29,0.0,0.0,0,5.1083996095813765e-24,1.4821136221798952,0.0,0.0,0.0
2019-04-30,0.0,0.0,0,1.7382015673975512e-24,3.9625480068775687,0.0,0.0,0.0
2019-05-01,0.0,0.0,0,3.346743536493647e-24,0.4206701272114515,0.0,0.0,0.0
2019-05-02,0.0,0.0,0,2.828420523752467e-26,4.444041835090502,0.0,0.0,0.0
2019-05-03,0.0,0.0,0,1.0364699449475101e-26,2.561516128791027,0.0,0.0,0.0
2019-05-06,0.0,0.0,0,2.71868236730957e-27,1.0085557453808178,0.0,0.0,0.0
2019-05-07,0.0,0.0,0,3.597099778127576e-29,4.641803413449452,0.0,0.0,0.0
2019-05-08,0.0,0.0,0,1.8804325695948871e-29,0.6480451787419952,0.0,0.0,0.0
2019-05-09,0.0,0.0,0,2.89000315669176e-30,4.025479094778348,0.0,0.0,0.0
2019-05-10,0.0,0.0,0,-7.880143541561686e-31,-4.139138075410756,0.0,0.0,0.0
2019-05-13,0.0,0.0,0,8.309212154602718e-35,3.5326614218674877,0.0,0.0,0.0
2019-05-14,0.0,0.0,0,-3.0316089592320886e-32,-0.027563121184357442,0.0,0.0,0.0
2019-05-15,0.0,0.0,0,7.664941696641842e-36,3.514730453536231,0.0,0.0,0.0
2019-05-16,0.0,0.0,0,1.3757814662398703e-36,3.9200232249518194,0.0,0.0,0.0
2019-05-17,0.0,0.0,0,1.1088437375418188e-11,4.641790153472357,0.0,0.0,0.0
2019-05-20,0.0,0.0,0,3.1608123957620886e-13,4.602357519213911,0.0,0.0,0.0
2019-05-21,0.0,0.0,0,1.154637351830329e-11,0.06284118065150324,0.0,0.0,0.0
2019-05-22,0.0,0.0,0,1.2368877442277394e-13,5.793235614800778,0.0,0.0,0.0
2019-05-23,0.0,0.0,0,-1.9900276228255966e-14,-5.01319307052654,0.0,0.0,0.0
2019-05-24,0.0,0.0,0,2.961171560631414e-14,1.2324681164100184,0.0,0.0,0.0
2019-05-28,0.0,0.0,0,6.015880559462727e-05,0.9042414554655807,0.0,0.0,0.0
2019-05-29,0.0,0.0,0,-4.987587978283415e-06,-5.9727073071017,0.0,0.0,0.0
2019-05-30,0.0,0.0,0,6.329198350932119e-06,4.538547783261947,0.0,0.0,0.0
2019-05-31,0.0,0.0,0,1.458970728893236e-06,8.45138120210413,0.0,0.0,0.0
2019-06-03,0.0,0.0,0,1.7290704391109354e-06,10.17311794338002,0.0,0.0,0.0
2019-06-04,0.0,0.0,0,1.6126083020273034e-05,1.4162839510750018,0.0,0.0,0.0
2019-06-05,0.0,0.0,0,9.137244641962835e-06,2.184687105377634,0.0,0.0,0.0
2019-06-06,0.0,0.0,0,-0.00011188809522602232,-0.14721313475274656,0.0,0.0,0.0
2019-06-07,0.0,0.0,0,1.941769391366023e-05,0.773690361732406,0.0,0.0,0.0
2019-06-10,0.0,0.0,0,2.936850700789084e-05,0.3140202474783109,0.0,0.0,0.0
2019-06-11,0.0,0.0,0,-5.7212434361919825e-06,-1.395012682271954,0.0,0.0,0.0
2019-06-12,0.0,0.0,0,1.1853121875867973e-06,6.29145910290481,0.0,0.0,0.0
2019-06-13,0.0,0.0,0,-3.931310191672625e-06,-2.0728344250514965,0.0,0.0,0.0
2019-06-14,0.0,0.0,0,-4.4774732127832265e-05,-0.08812790173215035,0.0,0.0,0.0
2019-06-17,0.0,0.0,0,-5.5135864934772955e-06,-0.9194440002434021,0.0,0.0,0.0
2019-06-18,0.0,0.0,0,8.581588053866864e-07,2.876773885564944,0.0,0.0,0.0
2019-06-19,0.0,0.0,0,1.280420442105931e-06,1.6213284618679609,0.0,0.0,0.0
2019-06-20,0.0,0.0,0,-6.402979940660028e-06,-0.28085303898524216,0.0,0.0,0.0
2019-06-21,0.0,0.0,0,1.724239774339607e-06,1.5319249315766683,0.0,0.0,0.0
2019-06-24,0.0,0.0,0,4.674327564936286e-07,2.039462794853989,0.0,0.0,0.0
2019-06-25,0.0,0.0,0,-7.60987689310256e-07,-1.1408275537751251,0.0,0.0,0.0
2019-06-26,0.0,0.0,0,-1.166561986463413e-05,-0.10697947954622578,0.0,0.0,0.0
2019-06-27,0.0,0.0,0,5.894805621436223e-07,0.9841151943578552,0.0,0.0,0.0
2019-06-28,0.0,0.0,0,1.0628295957494821e-07,4.488486731693229,0.0,0.0,0.0
2019-07-01,0.0,0.0,0,5.398253348296881e-08,4.119501959768968,0.0,0.0,0.0
2019-07-02,0.0,0.0,0,5.7663314866807056e-08,1.79776156503749,0.0,0.0,0.0
2019-07-03,0.0,0.0,0,4.5323842828678655e-08,4.448570444177676,0.0,0.0,0.0
2019-07-05,0.0,0.0,0,3.809626956419577e-08,2.4140518358181,0.0,0.0,0.0
2019-07-08,0.0,0.0,0,-3.2121246004328146e-08,-1.5178875519213761,0.0,0.0,0.0
2019-07-09,0.0,0.0,0,-2.2779341721678796e-08,-1.5708921352479592,0.0,0.0,0.0
2019-07-10,0.0,0.0,0,2.28258912452593e-08,2.526994541802651,0.0,0.0,0.0
2019-07-11,0.0,0.0,0,2.242179007134631e-08,1.6379678784696807,0.0,0.0,0.0
2019-07-12,0.0,0.0,0,-2.154467137357947e-08,-1.3216631369755305,0.0,0.0,0.0
2019-07-15,0.0,0.0,0,5.854902176821099e-09,2.415749001979293,0.0,0.0,0.0
2019-07-16,0.0,0.0,0,5.055032423679033e-09,1.882842437223644,0.0,0.0,0.0
2019-07-17,0.0,0.0,0,3.01874183507872e-09,3.0419965978617256,0.0,0.0,0.0
2019-07-18,0.0,0.0,0,8.219336982692633e-10,8.832939939784865,0.0,0.0,0.0
2019-07-19,0.0,0.0,0,2.8923827156825924e-10,6.248450645894536,0.0,0.0,0.0
2019-07-22,0.0,0.0,0,-6.691343263531402e-08,-0.025155164728857926,0.0,0.0,0.0
2019-07-23,0.0,0.0,0,1.550821752741708e-10,2.2129480997473365,0.0,0.0,0.0
2019-07-24,0.0,0.0,0,9.024656501324347e-11,2.9270837922954343,0.0,0.0,0.0
2019-07-25,0.0,0.0,0,1.2838278556902388e-10,1.2039117357348914,0.0,0.0,0.0
2019-07-26,0.0,0.0,0,2.2276010266272654e-11,4.344527146422934,0.0,0.0,0.0
2019-07-29,0.0,0.0,0,3.4832920362512925e-10,0.24905525690792274,0.0,0.0,0.0
2019-07-30,0.0,0.0,0,8.143235270116766e-12,6.673673298497306,0.0,0.0,0.0
2019-07-31,0.0,0.0,0,2.2277943779480536e-11,0.5295326784107601,0.0,0.0,0.0
2019-08-01,0.0,0.0,0,3.590083408617026e-12,4.063028311693415,0.0,0.0,0.0
2019-08-02,0.0,0.0,0,5.61528727751991e-13,5.7328063879572255,0.0,0.0,0.0
2019-08-05,0.0,0.0,0,2.8295945076938705e-13,4.397597871924063,0.0,0.0,0.0
2019-08-06,0.0,0.0,0,1.9087095841899337e-14,10.84861631562353,0.0,0.0,0.0
2019-08-07,0.0,0.0,0,-8.506103483633848e-15,-17.98883250280096,0.0,0.0,0.0
2019-08-08,0.0,0.0,0,6.130577500486294e-15,2.8126289791712225,0.0,0.0,0.0
2019-08-09,0.0,0.0,0,-9.665314203229173e-15,-2.8399878043769604,0.0,0.0,0.0
2019-08-12,0.0,0.0,0,-3.352400979745126e-16,-3.7774483004068315,0.0,0.0,0.0
2019-08-13,0.0,0.0,0,-2.0220341746521064e-17,-4.792908540607641,0.0,0.0,0.0
2019-08-14,0.0,0.0,0,5.412295567798896e-17,0.42778540555946165,0.0,0.0,0.0
2019-08-15,0.0,0.0,0,5.1911514141984456e-142,8.966006358486084,0.0,0.0,0.0
2019-08-16,0.0,0.0,0,-4.943662400818939e-143,-1.9707762995967641,0.0,0.0,0.0
2019-08-19,0.0,0.0,0,2.573882154567884e-21,9.177109500966708,0.0,0.0,0.0
2019-08-20,0.0,0.0,0,1.391405673657403e-22,9.437381235482007,0.0,0.0,0.0
2019-08-21,0.0,0.0,0,-8.59810320664347e-23,-9.603856297520906,0.0,0.0,0.0
