n_days,days_in_pos,total_volbp,ann_volbp,ann_vol,sharpe,t_naive,t_nw,nw_lags,max_dd_volbp,psr_0,n_trades,mean_volbp,median_volbp,std_volbp,hit_rate,t_trade,mean_hold_days,total,top3_share,n,pnl_ex_top,root,arm,entry_richness,max_hold,take_profit,key
1837,90,-47.45804819449827,-6.510303835064542,10.868745899504551,-0.5989931032761852,-1.6176865308488368,-1.6358346166082147,2,-62.64279399095649,0.05975701089020752,34,-1.395824946897008,-2.2885214844304054,4.8904663495292695,0.35294117647058826,-1.6892838423734367,1.6764705882352942,-47.458048194498275,-0.4452546497424644,34,-68.5889648208006,ZB,B,1.1,21,4.0,ZB/B/e1.1/x1/h21/tp4/cm1
1837,90,-51.24066671648964,-7.02920414401491,11.126549495853636,-0.6317505841891397,-1.7061538860948144,-1.7751914256591377,2,-67.209636488735,0.050361090011370686,32,-1.6012708348903015,-2.65853487326374,5.171989667314947,0.3125,-1.779411022382465,1.84375,-51.24066671648965,-0.4867707632618355,32,-76.18312516412064,ZB,B,1.1,42,-1.0,ZB/B/e1.1/x1/h42/tpna/cm1
1837,87,-44.536482120682706,-6.109522860322288,10.190633848123284,-0.599523341862334,-1.6191185336786833,-1.6732355983898335,2,-59.72122791714092,0.06387350856403232,34,-1.3098965329612562,-2.2885214844304054,4.430742921871378,0.35294117647058826,-1.7497757258294737,1.588235294117647,-44.53648212068271,-0.4512696868533845,34,-64.63444646083455,ZB,B,1.1,42,2.0,ZB/B/e1.1/x1/h42/tp2/cm1
1837,90,-47.45804819449827,-6.510303835064542,10.868745899504551,-0.5989931032761852,-1.6176865308488368,-1.6358346166082147,2,-62.64279399095649,0.05975701089020752,34,-1.395824946897008,-2.2885214844304054,4.8904663495292695,0.35294117647058826,-1.6892838423734367,1.6764705882352942,-47.458048194498275,-0.4452546497424644,34,-68.5889648208006,ZB,B,1.1,42,4.0,ZB/B/e1.1/x1/h42/tp4/cm1
1837,84,-40.02594607683905,-5.490766690998062,10.121774960899685,-0.5424707338593121,-1.4650379023467182,-1.5035269880162907,2,-55.99491584908441,0.08313798314842669,31,-1.2911595508657763,-2.5456317893529845,4.945820236225348,0.3225806451612903,-1.477551582593298,1.7419354838709677,-40.02594607683906,-0.623157249044112,31,-64.96840452447006,ZB,B,1.25,10,-1.0,ZB/B/e1.25/x1/h10/tpna/cm1
1837,84,-46.86447350921073,-6.4288771498753965,9.87518769636141,-0.651013160210025,-1.7581758703347075,-1.7877632029080532,2,-62.049219305668956,0.05000313266843378,33,-1.4201355608851738,-2.5456317893529845,4.451838342026038,0.3333333333333333,-1.8609271310612656,1.5757575757575757,-46.86447350921073,-0.4288528779951362,33,-66.96243784936257,ZB,B,1.25,10,2.0,ZB/B/e1.25/x1/h10/tp2/cm1
1837,83,-38.84375051687957,-5.328592885276892,9.771838792310835,-0.5453009406448459,-1.4726813749867758,-1.462551413343047,2,-54.0284963133378,0.08329808133393307,32,-1.2138672036524867,-2.2885214844304054,4.679130052259812,0.34375,-1.490991587221964,1.625,-38.843750516879574,-0.5439978463747952,32,-59.974667143181904,ZB,B,1.25,10,4.0,ZB/B/e1.25/x1/h10/tp4/cm1
1837,84,-40.02594607683905,-5.490766690998062,10.121774960899685,-0.5424707338593121,-1.4650379023467182,-1.5035269880162907,2,-55.99491584908441,0.08313798314842669,31,-1.2911595508657763,-2.5456317893529845,4.945820236225348,0.3225806451612903,-1.477551582593298,1.7419354838709677,-40.02594607683906,-0.623157249044112,31,-64.96840452447006,ZB,B,1.25,21,-1.0,ZB/B/e1.25/x1/h21/tpna/cm1
1837,84,-46.86447350921073,-6.4288771498753965,9.87518769636141,-0.651013160210025,-1.7581758703347075,-1.7877632029080532,2,-62.049219305668956,0.05000313266843378,33,-1.4201355608851738,-2.5456317893529845,4.451838342026038,0.3333333333333333,-1.8609271310612656,1.5757575757575757,-46.86447350921073,-0.4288528779951362,33,-66.96243784936257,ZB,B,1.25,21,2.0,ZB/B/e1.25/x1/h21/tp2/cm1
1837,83,-38.84375051687957,-5.328592885276892,9.771838792310835,-0.5453009406448459,-1.4726813749867758,-1.462551413343047,2,-54.0284963133378,0.08329808133393307,32,-1.2138672036524867,-2.2885214844304054,4.679130052259812,0.34375,-1.490991587221964,1.625,-38.843750516879574,-0.5439978463747952,32,-59.974667143181904,ZB,B,1.25,21,4.0,ZB/B/e1.25/x1/h21/tp4/cm1
1837,84,-40.02594607683905,-5.490766690998062,10.121774960899685,-0.5424707338593121,-1.4650379023467182,-1.5035269880162907,2,-55.99491584908441,0.08313798314842669,31,-1.2911595508657763,-2.5456317893529845,4.945820236225348,0.3225806451612903,-1.477551582593298,1.7419354838709677,-40.02594607683906,-0.623157249044112,31,-64.96840452447006,ZB,B,1.25,42,-1.0,ZB/B/e1.25/x1/h42/tpna/cm1
