n_days,days_in_pos,total_volbp,ann_volbp,ann_vol,sharpe,t_naive,t_nw,nw_lags,max_dd_volbp,psr_0,n_trades,mean_volbp,median_volbp,std_volbp,hit_rate,t_trade,mean_hold_days,total,top3_share,n,pnl_ex_top,gross_volbp_raw,cost_raw,cost_over_gross,model
2026,207,209.02981812454755,25.999760201078963,81.25886891788355,0.3199621228712046,0.9074552685254039,1.3309441557248736,4,-100.7778684473792,0.8240813385018029,52,4.019804194702838,0.2791843336824513,19.21646127747998,0.5192307692307693,1.5231747774020201,4.5,209.02981812454755,1.1040454385097702,52,-21.748599088386072,7344681.816392111,812500.0,0.11062426124255442,switch+wildcard
2026,196,206.9538329289394,25.741542891457417,79.96373012985202,0.3219152339398884,0.9129945520924336,1.324634559741232,4,-100.7778684473792,0.8258712792110563,57,3.6307689987533225,0.32112664383976164,18.386970455940247,0.5263157894736842,1.5040742720412537,3.736842105263158,206.9538329289394,1.1151202852675588,57,-23.824584283994227,7357932.279029354,890625.0,0.12104283733873801,switch only
2026,213,187.21617237983764,23.286513050206853,80.83810664203587,0.28806356330589583,0.8169866978203564,1.1668416667665182,5,-100.7778684473792,0.7988929235498229,54,3.4669661551821784,-0.0018286089450611914,18.98483835987778,0.5,1.354560862248765,4.537037037037037,187.21617237983764,1.2326841975206808,54,-43.562244833095974,6694255.386869926,843750.0,0.12604090391515782,wildcard only
2026,204,186.4390223648752,23.18984878378507,81.3149666185227,0.28518549226708606,0.808824104373601,1.1849913707307584,4,-100.7778684473792,0.7962819788436699,59,3.159983429913139,-0.13320453814867506,18.175600527831797,0.4915254237288136,1.3468959628101016,3.7288135593220337,186.4390223648752,1.2378225024227112,59,-44.33939484805842,6748094.448902348,921875.0,0.13661264035063309,no model (raw BNOC)
