n_days,days_in_pos,total_volbp,ann_volbp,ann_vol,sharpe,t_naive,t_nw,nw_lags,max_dd_volbp,psr_0,n_trades,mean_volbp,median_volbp,std_volbp,hit_rate,t_trade,mean_hold_days,total,top3_share,n,pnl_ex_top,gross_volbp_raw,cost_raw,cost_over_gross,cost_mult
2026,207,235.02981812454755,29.233718740072053,81.37598049922788,0.35924259911497397,1.0188599397962708,1.4909238205960866,4,-100.7778684473792,0.8525105093099092,52,4.519804194702838,0.7791843336824513,19.21646127747998,0.5576923076923077,1.7126336047012714,4.5,235.02981812454755,0.9882933964142545,52,2.7514009116139277,7344681.816392111,0.0,0.0,0.0
2026,207,222.02981812454755,27.61673947057551,81.31617054954152,0.3396217417020411,0.9632125704371209,1.411148900775665,4,-100.7778684473792,0.8387143906186443,52,4.269804194702838,0.5291843336824513,19.21646127747998,0.5576923076923077,1.6179041910516456,4.5,222.02981812454755,1.042780736248038,52,-9.498599088386072,7344681.816392111,406250.0,0.05531213062127721,0.5
2026,207,209.02981812454755,25.999760201078963,81.25886891788355,0.3199621228712046,0.9074552685254039,1.3309441557248736,4,-100.7778684473792,0.8240813385018029,52,4.019804194702838,0.2791843336824513,19.21646127747998,0.5192307692307693,1.5231747774020201,4.5,209.02981812454755,1.1040454385097702,52,-21.748599088386072,7344681.816392111,812500.0,0.11062426124255442,1.0
2026,207,196.02981812454755,24.38278093158242,81.20408091423532,0.3002654627337583,0.8515929125262383,1.250329115307522,4,-100.7778684473792,0.8086167148608693,52,3.7698041947028376,0.02918433368245134,19.21646127747998,0.5,1.4284453637523946,4.5,196.02981812454755,1.1734358548799197,52,-33.99859908838607,7344681.816392111,1218750.0,0.16593639186383163,1.5
2026,207,183.02981812454755,22.765801662085874,81.15181162967231,0.2805334989436243,0.7956304306579791,1.1693238723889052,4,-100.7778684473792,0.7923328951501405,52,3.5198041947028376,-0.22081566631754865,19.21646127747998,0.46153846153846156,1.333715950102769,4.5,183.02981812454755,1.252683412802798,52,-46.24859908838607,7344681.816392111,1625000.0,0.22124852248510885,2.0
2026,207,157.02981812454755,19.531843123092784,81.0548484737516,0.24097069442326918,0.683425038727608,1.0062258394412056,4,-100.7778684473792,0.7573936153725579,52,3.0198041947028376,-0.7208156663175487,19.21646127747998,0.4423076923076923,1.1442571228035179,4.5,157.02981812454755,1.4505424506845708,52,-70.74859908838607,7344681.816392111,2437500.0,0.33187278372766327,3.0
