date,pnl_gross,pnl_net,realized_basis,realized_turn,policy,spread_reprice,residual,costs,position,sr3_symbol,signal_bp
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3Z21,-0.5398797126812004
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3Z21,-0.7757190277230244
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3Z21,-0.2616561908338074
2022-02-10,0.0,-25.874475806451613,0.0,0.0,0.0,0.0,0.0,-25.874475806451613,1,SR3Z21,-4.257834070717165
2022-02-11,-5.0607258062942435,-5.0607258062942435,14.947972917697673,0.0,-171.1724363327645,151.1637376256547,-1.6882115251895266e-08,0.0,1,SR3Z21,-2.2033720687914973
2022-02-14,93.74499999985552,93.74499999985552,23.473617478358097,0.0,-15.626250000004351,85.8976325162167,5.285080188452687e-09,0.0,1,SR3Z21,-0.9148863103227218
2022-02-15,10.75104838702778,10.75104838702778,3.398512306738554,0.0,-12.16495161289579,19.517487686418068,6.766947599490258e-09,0.0,1,SR3Z21,-0.699934968773756
2022-02-16,-19.493306451474844,-45.36778225792646,2.438096010795934,0.0,-41.81402073734604,19.882618280209066,-5.133802327694781e-09,-25.874475806451613,0,SR3Z21,-0.48498211122702245
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3Z21,-0.5199961946573978
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3Z21,-0.5444516533783348
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3Z21,-0.7444687152117844
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3Z21,-0.4820144183074454
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3Z21,-0.46952702296972687
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3Z21,-0.6966509578671238
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3Z21,-0.4095151547139528
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3Z21,-0.3978183349953332
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3Z21,-0.3861215209427212
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.5030080231231503
2022-03-04,0.0,-59.6348870967742,0.0,0.0,0.0,0.0,0.0,-59.6348870967742,1,SR3H22,-1.8472323547377232
2022-03-07,142.37000000004423,142.37000000004423,0.0,0.0,25.549927535976508,116.82007244082914,2.3238582391726936e-08,0.0,1,SR3H22,-1.0802217625543613
2022-03-08,81.9509999999531,81.9509999999531,0.0,0.0,7.913775590509051,74.0372244577576,-4.831354929959023e-08,0.0,1,SR3H22,-0.821575710329243
2022-03-09,27.775096774226476,-31.859790322547724,0.0,0.0,-13.703166692523766,41.47826341876704,4.798319852561406e-08,-59.6348870967742,0,SR3H22,-0.301456461865784
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-1.2674040444669021
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-1.0092332872000236
2022-03-14,0.0,-59.6348870967742,0.0,0.0,0.0,0.0,0.0,-59.6348870967742,1,SR3H22,-2.2009810851964104
2022-03-15,74.2989999999048,74.2989999999048,0.0,0.0,3.628472375701847,70.67052760574227,1.8460686201926535e-08,0.0,1,SR3H22,-1.4698652085487272
2022-03-16,-8.831870967677624,-8.831870967677624,0.0,0.0,68.41192783370573,-77.24379878105557,-2.03277823215741e-08,0.0,1,SR3H22,-2.447746697815713
2022-03-17,76.53422580638987,76.53422580638987,2.355502310784352,0.0,15.613151169175751,58.56557236054917,-3.411940818764947e-08,0.0,1,SR3H22,-1.8339311550724002
2022-03-18,63.03277419354636,63.03277419354636,1.2056822946623913,0.0,-2.2565557292138294,64.08364758744361,4.0654189165638536e-08,0.0,1,SR3H22,-1.4205996984404223
2022-03-21,-30.523000000011706,-30.523000000011706,2.8145957410886933,0.0,8.531401182852449,-41.86899696062619,3.6673343104245344e-08,0.0,1,SR3H22,-2.034829414915979
2022-03-22,-10.419999999990523,-10.419999999990523,3.2933143563881884,0.0,11.236884960600673,-24.95019927872625,-3.825313584173276e-08,0.0,1,SR3H22,-2.0426480623201533
2022-03-23,93.058000000093,93.058000000093,4.720618470846483,0.0,-2.1430121606857035,90.48039368720062,2.7316094225281156e-09,0.0,1,SR3H22,-1.2944758202906446
2022-03-24,81.25399999995373,81.25399999995373,5.022690851143318,0.0,17.26677867680607,58.96453049598286,-2.397850547510419e-08,0.0,1,SR3H22,-0.8069773067293918
2022-03-25,12.68522580652693,12.68522580652693,4.316644609890508,0.0,15.408147973417407,-7.03956681375643,3.697544566943149e-08,0.0,1,SR3H22,-0.7340026321302529
2022-03-28,-68.92222580647972,-68.92222580647972,8.89972326823113,0.0,-2.7346371815990906,-75.08731186678739,-2.632437201555149e-08,0.0,1,SR3H22,-1.4974455812665142
2022-03-29,86.79249999992498,86.79249999992498,4.237733823193867,0.0,-3.291944487845889,85.84671065748138,7.095624790241022e-09,0.0,1,SR3H22,-0.5453140740287139
2022-03-30,53.468999999951365,9.459112903177171,2.7467961806172667,0.0,-9.009013091173799,59.7312169967155,-8.620760583166742e-08,-44.00988709677419,0,SR3H22,-0.0656493715907626
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.6276564063047111
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.17674433024868935
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.3623121006883434
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.5906204345674358
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.8278847503905331
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.5568176816148942
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.5185366492435596
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.9638495518409714
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.22068716998381724
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.21963547133581687
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.04902301117682103
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.08762017040285888
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.1713641988280941
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.41935947726908607
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.4246087349333997
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.14727139654067745
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.07801791434046285
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.31059464626971267
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.2845257305002503
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.03768087607352141
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.26582230078489855
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.17073172686594223
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.270867140840045
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.10147924399757265
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.12798501112405253
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.15109398144181319
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.14552410790788045
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.10602237913612662
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.10787923029093202
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.13995402572082458
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.08781038875822798
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.061576766905802036
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.3368114396419368
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.11266908367078471
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.14576594888577232
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.2034231048281574
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.058644720143403654
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.18691944025511786
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.18279359858548128
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.178667762579891
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,0.17300009940226624
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.09195346222156757
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3H22,-0.08510198819845899
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,0.9555671317601798
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,1.1981048516782722
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,0.44823258656460063
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,0.6971832590567983
2022-06-08,0.0,-61.808,0.0,0.0,0.0,0.0,0.0,-61.808,-1,SR3M22,2.8719049541209856
2022-06-09,-78.48100000002731,-78.48100000002731,0.0,0.0,-117.44739720092397,38.96639716111053,3.978613554167509e-08,0.0,-1,SR3M22,0.9431302016316851
2022-06-10,-270.9099999998642,-270.9099999998642,0.0,0.0,90.16593793236609,-361.0759379731848,4.0954477409371745e-08,0.0,-1,SR3M22,6.756634471196371
2022-06-13,-25.046999999996927,-25.046999999996927,0.0,0.0,79.82479653089953,-104.87179648390055,-4.6995908231650676e-08,0.0,-1,SR3M22,9.790388944774692
2022-06-14,-75.92300000003002,-75.92300000003002,0.0,0.0,-103.47111043594305,27.54811037133582,6.457721681840667e-08,0.0,-1,SR3M22,8.327305142641936
2022-06-15,-24.992000000008858,-24.992000000008858,0.0,0.0,20.058573467413026,-45.05057333766832,-1.2975356580291476e-07,0.0,-1,SR3M22,8.437134773413854
2022-06-16,-93.75500000001342,-93.75500000001342,-1.0242153900497097,0.0,-132.56768068890418,39.8368960279812,5.095926578491117e-08,0.0,-1,SR3M22,6.382936304561349
2022-06-17,-27.785000000073424,-27.785000000073424,-4.17036062316245,0.0,139.74470788381217,-163.35934719347554,-6.724759815668335e-08,0.0,-1,SR3M22,9.5560089906823
2022-06-21,69.43500000001579,69.43500000001579,3.309129111545017,0.0,-53.97257142856541,120.09844229225881,2.4777366380845933e-08,0.0,-1,SR3M22,7.552988341274244
2022-06-22,-354.1599999999345,-354.1599999999345,-1.1748317196635938,0.0,42.22560000000226,-395.21076833671077,5.643759672935289e-08,0.0,-1,SR3M22,10.94937927980407
2022-06-23,104.1650000000829,104.1650000000829,3.6201558608006668,0.0,0.6173333333324429,99.92751064050991,1.654398812611646e-07,0.0,-1,SR3M22,9.868356201611705
2022-06-24,151.40599999982282,151.40599999982282,0.9894669920157417,0.0,-6.857629619088129,157.27416268115465,-5.425943614412176e-08,0.0,-1,SR3M22,8.108469314401125
2022-06-27,81.23400000014323,81.23400000014323,3.5905688086035337,0.0,21.454479686982893,56.18895157945747,-7.490067988058513e-08,0.0,-1,SR3M22,7.816581464644195
2022-06-28,76.40249999991079,76.40249999991079,6.273585458271835,0.0,-79.40281639902544,149.5317310551071,-1.1444269754079528e-07,0.0,-1,SR3M22,5.265586729895898
2022-06-29,-79.85999999988789,-79.85999999988789,5.192619571056656,0.0,15.74200000002294,-100.79461961984505,4.8877569991390146e-08,0.0,-1,SR3M22,5.997083412129847
2022-06-30,-11.794000000068209,-11.794000000068209,0.0,5.0884512674875815,-32.55652424034143,15.674072914954106,5.783153467220359e-08,0.0,-1,SR3M22,4.683256355652446
2022-07-01,13.882500000066315,13.882500000066315,0.0,2.4584548386857863,17.668618053879978,-6.24457288968225,-2.817198474502902e-09,0.0,-1,SR3M22,4.950008219705797
2022-07-05,93.75500000001342,93.75500000001342,22.29769485071753,0.0,41.67000000000034,29.787305146218074,3.0774802706190485e-09,0.0,-1,SR3M22,4.659911776786334
2022-07-06,118.04499999997157,118.04499999997157,8.0243891235815,0.0,-69.44999999997755,179.470610900482,-2.411438893012985e-08,0.0,-1,SR3M22,2.6800509578446223
2022-07-07,41.657500000041054,41.657500000041054,4.881984047636068,0.0,3.789484532022449,32.986031446608784,-2.6226247173966044e-08,0.0,-1,SR3M22,2.533826533342737
2022-07-08,6.927499999875238,6.927499999875238,4.687985201054512,0.0,-51.76605371205119,54.0055684891273,2.1744615663621403e-08,0.0,-1,SR3M22,1.8950067105422355
2022-07-11,0.0,0.0,7.11942494039941,0.0,-8.944178730985186e-12,-7.119424915922076,-2.4468389758780518e-08,0.0,-1,SR3M22,1.894423792317812
2022-07-12,-45.139999999958945,-45.139999999958945,2.472228821659428,0.0,-13.889999999981509,-33.72222887871343,5.707656258735483e-08,0.0,-1,SR3M22,2.142948669410162
2022-07-13,-232.75249999998584,-232.75249999998584,4.229381073933558,0.0,-187.90587730192226,-49.07600378612739,1.4130257408595526e-08,0.0,-1,SR3M22,2.489072738871125
2022-07-14,114.63499999995497,114.63499999995497,3.6118949341690243,0.0,68.0463243216513,42.97678075115559,-7.020934500445719e-09,0.0,-1,SR3M22,2.3668403174966315
2022-07-15,128.50250000004104,128.50250000004104,3.4415486195593648,0.0,44.129359803167546,80.93159159092392,-1.3609783078294413e-08,0.0,-1,SR3M22,1.105248903085941
2022-07-18,0.0,0.0,7.267104256117318,0.0,3.084199562408685e-12,-7.267104230631224,-2.5489178323567785e-08,0.0,-1,SR3M22,1.0171169542298206
2022-07-19,-24.31500000007658,-68.06725000007657,2.534382954519354,0.0,-55.55999999999388,28.710617021884964,2.3512980451556587e-08,-43.75225,0,SR3M22,0.2803091826788051
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,0.2895873583180764
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,0.19608245624042925
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.12768481002678764
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-1.4054894437774212
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.07065285204482696
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,0.24045437338875664
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.35071099279666035
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,0.15061621374502004
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.5800985380290532
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.3058682609477731
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.5316357261858783
2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.2701769507968858
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-1.4650459097131896
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-1.2110075415737946
2022-08-09,0.0,-27.778750000000002,0.0,0.0,0.0,0.0,0.0,-27.778750000000002,1,SR3M22,-1.7066518185767732
2022-08-10,-31.26000000010974,-31.26000000010974,4.373355716344451,0.0,-86.05760869565654,50.42425299952836,-2.0326016425542548e-08,0.0,1,SR3M22,-0.9485475944960403
2022-08-11,38.19250000010342,10.41375000010342,3.5273356674303535,0.0,-14.837045454570205,49.502209778863865,8.379411831072048e-09,-27.778750000000002,0,SR3M22,-0.44934763173597264
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.4405793427936087
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.1870626287571419
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.46209640991378675
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.23969852211632378
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.2660164774179965
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.2765414753425874
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.5193549014317186
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.2686732067988483
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.5256292537845643
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.5338690442446051
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.30289167463651967
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.29471480861843136
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.04327251211406567
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.03227679557827422
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.2681257323717733
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.03425941107009318
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,0.023066111472469356
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3M22,-0.21131721247653
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,0.7245598712302873
2022-09-09,0.0,-60.54221774193549,0.0,0.0,0.0,0.0,0.0,-60.54221774193549,-1,SR3U22,1.6248234693471593
2022-09-12,52.97362903217168,52.97362903217168,0.0,0.0,8.802836415274435,44.17079263814082,-2.1243570114484834e-08,0.0,-1,SR3U22,1.5498711568531893
2022-09-13,-27.255403225683608,-27.255403225683608,0.0,0.0,44.55452368356282,-71.8099268457917,-6.345473558786166e-08,0.0,-1,SR3U22,1.8440321634865735
2022-09-14,39.984758064403366,39.984758064403366,0.0,0.0,-31.824226264066475,71.80898430834279,2.0127050692764215e-08,0.0,-1,SR3U22,0.9439042945350865
2022-09-15,-88.04467741937219,-88.04467741937219,0.0,0.0,-15.978054794923203,-72.06662261016915,-1.4279844761852425e-08,0.0,-1,SR3U22,1.6807953486060476
2022-09-16,69.80354838712945,69.80354838712945,0.0,0.0,-6.7661227185432296,76.5696710357218,6.995088163188898e-08,0.0,-1,SR3U22,1.0040607797203691
2022-09-19,-18.16161290316728,-18.16161290316728,0.0,0.0,-8.509021368488675,-9.652591520549072,-1.4129536651807939e-08,0.0,-1,SR3U22,0.7500956210857987
2022-09-20,29.915806451505482,29.915806451505482,0.0,0.0,-2.4146368406264216,32.33044330272528,-1.059337417785855e-08,0.0,-1,SR3U22,0.6589111692608833
2022-09-21,81.22669354839346,81.22669354839346,0.0,0.0,-93.76288845581774,174.98958202192722,-1.771601655340118e-08,0.0,-1,SR3U22,-0.7843121629848839
2022-09-22,-189.63830645159706,-189.63830645159706,-5.3657450548638685,0.0,9.645759257257716,-193.91832065802583,4.034930067484032e-09,0.0,-1,SR3U22,0.8785069488186655
2022-09-23,1.3341935484660965,-43.583024193469384,-5.596364745247273,0.0,-3.6699036333103763,10.600461968951919,-4.192817303385896e-08,-44.91721774193548,0,SR3U22,0.26740233088173676
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-1.1484235301910335
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,0.27614122899658683
2022-09-28,0.0,-44.91721774193548,0.0,0.0,0.0,0.0,0.0,-44.91721774193548,-1,SR3U22,1.5703069375727283
2022-09-29,-55.10693548403669,-55.10693548403669,-4.6754999783849005,0.0,-11.371202507855047,-39.060233040081975,4.228523664551176e-08,0.0,-1,SR3U22,1.858562866925467
2022-09-30,32.58919354849689,32.58919354849689,0.0,-6.98933118195022,-9.193628757367112,48.77215355078607,-6.297184995673888e-08,0.0,-1,SR3U22,1.3666604788927734
2022-10-03,49.0555645160252,49.0555645160252,0.0,-14.50209316589679,8.808648054031579,54.749009621859514,6.030899235206968e-09,0.0,-1,SR3U22,0.973163005255385
2022-10-04,185.8122580646642,185.8122580646642,-2.64246984733596,0.0,-9.767853821536526,198.2225817030283,3.0508381154703557e-08,0.0,-1,SR3U22,-0.6079386467772626
2022-10-05,-47.71887096779596,-89.16358870973144,0.3528371638750194,0.0,-4.68930867322749,-43.382399450755194,-7.688295333707629e-09,-41.44471774193548,0,SR3U22,-0.2523246535675028
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.24124280543778093
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.4282924002911694
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,6.293877534995863e-05
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.9610710905847739
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.7506372153308616
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.562535755652497
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.7158126592424681
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.5611103271056304
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.63114965180606
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-1.1755330822284629
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-1.1262521091530595
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.7080004433000935
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-1.308358709045431
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.8862029248172963
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.694203489339744
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.28044665736970154
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.6215972228048952
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.6291576618273516
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.7356670945460094
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-1.1805657585185594
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-1.2269551383155533
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-1.1833591176604972
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-1.1485456270642733
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.7608897518807595
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.6886396711398841
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.9095469184937143
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.8008696345967476
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-0.7875763932071503
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-1.051996284650137
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-1.0575522504137371
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-1.2398781083741668
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SR3U22,-1.179225089716298
2022-11-21,0.0,-27.554717741935484,0.0,0.0,0.0,0.0,0.0,-27.554717741935484,1,SR3U22,-1.5086728125018842
2022-11-22,13.441935483896946,13.441935483896946,2.704416567606005,0.0,4.821340986859971,5.916177949191329,-1.976035912676366e-08,0.0,1,SR3U22,-1.4131684058283507
2022-11-23,-13.441935483896946,-13.441935483896946,2.5363159012525838,0.0,-7.02060173429955,-8.957649649741846,-1.1081337281473957e-09,0.0,1,SR3U22,-1.4378924792071697
2022-11-25,4.3661290322540935,4.3661290322540935,8.565452584569089,0.0,-14.330598980704027,10.131275424917733,3.4712977725256856e-09,0.0,1,SR3U22,-1.2808514995810127
2022-11-28,20.832499999981053,20.832499999981053,7.822535913531992,0.0,-5.208749999998964,18.21871409175119,-5.303163385131102e-09,0.0,1,SR3U22,-0.9245575089814227
2022-11-29,17.808064516252266,17.808064516252266,1.5893735371808049,0.0,-5.863180855646718,22.081871829970364,4.74781636228272e-09,0.0,1,SR3U22,-0.7006615248954007
2022-11-30,-3.024435483868217,-3.024435483868217,0.0,-0.799996522882207,-5.863217813945142,3.6387788540423758,-1.0832439175047627e-09,0.0,1,SR3U22,-0.6685954108476055
2022-12-01,-17.138467741919897,-17.138467741919897,0.0,-1.8627138633708906,-13.349105714463397,-1.926648172867473,8.78186303605015e-09,0.0,1,SR3U22,-0.6428254118286724
