package,structure,tenor,sigma_pkg_bp,polarity,min_size_sigma,vol_keep,drop_fomc,fomc_window,drop_data_days,n_trades,hit_rate,avg_usd,total_usd,sharpe,max_dd_usd
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,all,False,0,False,457,0.7461706783369803,42321.01503212298,19340703.869680203,5.643434709603803,-987660.2817328423
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,all,False,0,True,428,0.75,43277.69815246641,18522854.809255622,5.519322452291718,-847521.9179095328
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,all,True,2,False,384,0.7473958333333334,42391.68162406168,16278405.743639685,5.270091483797387,-725575.8755392581
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,all,True,2,True,357,0.7507002801120448,43406.992830919575,15496296.440638289,5.147105740333681,-725575.8755392581
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,drop_low,False,0,False,306,0.7189542483660131,36110.568946613326,11049834.097663678,3.5620118056138574,-987660.2817328423
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,drop_low,True,2,False,258,0.7286821705426356,38340.96520886495,9891969.023887157,3.5044534234503004,-725575.8755392581
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,drop_low,False,0,True,286,0.7237762237762237,37219.56352429454,10644795.167948239,3.499825780549416,-847521.9179095328
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,drop_low,True,2,True,240,0.7333333333333333,39677.791048312094,9522669.851594903,3.4551177557743697,-725575.8755392581
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,high_only,False,0,True,141,0.75177304964539,49879.7921757483,7033050.69678051,3.300739060274722,-534697.2397313118
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,high_only,False,0,False,151,0.7483443708609272,47896.315436074176,7232343.630847201,3.275302388182312,-362473.2507356405
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,high_only,True,2,True,124,0.7419354838709677,47711.468314663114,5916222.071018226,2.835802687994299,-534697.2397313118
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,high_only,True,2,False,133,0.7368421052631579,45663.58900249833,6073257.3373322785,2.805785841920268,-362473.2507356405
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.5,all,False,0,True,205,0.6487804878048781,28925.816424283094,5929792.366978034,2.046976820590069,-1058035.5747004747
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.5,all,False,0,False,216,0.6435185185185185,27940.891057388166,6035232.468395844,2.038003260121277,-1316748.8878417015
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.5,all,True,2,True,173,0.6647398843930635,29826.823400513244,5160040.448288791,1.9981318281183105,-806467.1292131841
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.5,all,True,2,False,184,0.657608695652174,28616.742117970654,5265480.549706601,1.983422365183397,-734813.7019613609
SFR12_outright,outright,IMM_12xIMM_13,1.2031389932176624,momentum,0.0,all,False,0,False,457,0.5579868708971554,31852.180532499333,14556446.503352195,1.6382479659388727,-3709551.549886804
SFR12_outright,outright,IMM_12xIMM_13,1.2031389932176624,momentum,0.0,all,False,0,True,428,0.5560747663551402,32525.05460308266,13920723.370119378,1.5953198545146081,-3939199.7152535617
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.5,high_only,False,0,True,68,0.6764705882352942,43162.259278553815,2935033.630941659,1.5623155847269807,-534697.2397313118
SFR3_outright,outright,IMM_3xIMM_4,1.3537563489605162,momentum,0.0,all,False,0,True,428,0.5700934579439252,27117.929886745653,11606473.99152714,1.552577829263933,-3224958.0393316485
SFR5_7_9_fly,fly,IMM_5xIMM_6/IMM_7xIMM_8/IMM_9xIMM_10,0.39732113922673257,momentum,0.0,drop_low,True,2,True,240,0.5458333333333333,90771.1857605591,21785084.582534187,1.5517694749457855,-4147183.984272113
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.5,high_only,False,0,False,71,0.676056338028169,41101.89422265818,2918234.489808731,1.4914410193242427,-361462.5420685634
SFR3_outright,outright,IMM_3xIMM_4,1.3537563489605162,momentum,0.0,all,False,0,False,457,0.5645514223194749,24918.651396832993,11387823.688352678,1.4882221288963553,-2797362.591129001
SFR8_outright,outright,IMM_8xIMM_9,1.3254433469541609,momentum,0.0,all,False,0,False,457,0.5820568927789934,29889.011013041236,13659278.032959845,1.4738375588447161,-5261257.767997388
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.5,high_only,True,2,True,62,0.6935483870967742,43018.61506803118,2667154.134217933,1.4377714301084177,-534697.2397313118
