package,structure,tenor,sigma_pkg_bp,polarity,min_size_sigma,vol_keep,drop_fomc,fomc_window,drop_data_days,n_trades,hit_rate,avg_usd,total_usd,sharpe,max_dd_usd
SFR5_7_9_fly,fly,IMM_5xIMM_6/IMM_7xIMM_8/IMM_9xIMM_10,0.39732113922673257,momentum,0.0,drop_low,False,0,True,283,0.5441696113074205,77396.34057387894,21903164.38240774,1.428679874800116,-4755952.428099357
SFR5_7_9_fly,fly,IMM_5xIMM_6/IMM_7xIMM_8/IMM_9xIMM_10,0.39732113922673257,momentum,0.0,drop_low,True,2,True,240,0.5458333333333333,90771.1857605591,21785084.582534187,1.5517694749457855,-4147183.984272113
SFR5Q9Q_curve,spread,IMM_5xIMM_6/IMM_9xIMM_10,0.5412517432189677,momentum,0.0,all,False,0,False,455,0.5318681318681319,44659.5019092699,20320073.368717805,1.1143318233539996,-5042722.501284078
SFR5_7_9_fly,fly,IMM_5xIMM_6/IMM_7xIMM_8/IMM_9xIMM_10,0.39732113922673257,momentum,0.0,drop_low,False,0,False,304,0.5394736842105263,65944.33330075345,20047077.323429048,1.2801101443522518,-4892113.164445953
SFR5_7_9_fly,fly,IMM_5xIMM_6/IMM_7xIMM_8/IMM_9xIMM_10,0.39732113922673257,momentum,0.0,all,False,0,True,426,0.5469483568075117,45985.79361874017,19589948.081583314,1.0790136515700415,-7351713.160001913
SFR5_7_9_fly,fly,IMM_5xIMM_6/IMM_7xIMM_8/IMM_9xIMM_10,0.39732113922673257,momentum,0.0,drop_low,True,2,False,259,0.5366795366795367,75305.7238676718,19504182.481726997,1.3543656032759042,-4310201.878012765
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,all,False,0,False,457,0.7461706783369803,42321.01503212298,19340703.869680203,5.643434709603803,-987660.2817328423
SFR5Q9Q_curve,spread,IMM_5xIMM_6/IMM_9xIMM_10,0.5412517432189677,momentum,0.0,all,True,2,False,383,0.5404699738903395,49732.19303538006,19047429.932550564,1.1241279634410886,-6013071.511569541
SFR5_7_9_fly,fly,IMM_5xIMM_6/IMM_7xIMM_8/IMM_9xIMM_10,0.39732113922673257,momentum,0.0,all,False,0,False,455,0.545054945054945,41142.368332453276,18719777.59126624,1.0129303844670499,-7130087.030806722
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,all,False,0,True,428,0.75,43277.69815246641,18522854.809255622,5.519322452291718,-847521.9179095328
SFR5_7_9_fly,fly,IMM_5xIMM_6/IMM_7xIMM_8/IMM_9xIMM_10,0.39732113922673257,momentum,0.0,all,True,2,True,356,0.5421348314606742,50221.2298942976,17878757.842369944,1.0620418211913683,-6874970.4813920595
SFR8_10_12_fly,fly,IMM_8xIMM_9/IMM_10xIMM_11/IMM_12xIMM_13,0.28283810334035364,momentum,0.0,all,True,2,False,383,0.5195822454308094,44641.29670498017,17097616.638007402,1.0090140478673417,-6963994.586754546
SFR5_7_9_fly,fly,IMM_5xIMM_6/IMM_7xIMM_8/IMM_9xIMM_10,0.39732113922673257,momentum,0.0,all,True,2,False,383,0.5378590078328982,43299.666606329956,16583772.310224373,0.9652364121089986,-6795699.037045632
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,all,True,2,False,384,0.7473958333333334,42391.68162406168,16278405.743639685,5.270091483797387,-725575.8755392581
SFR5Q9Q_curve,spread,IMM_5xIMM_6/IMM_9xIMM_10,0.5412517432189677,momentum,0.0,all,False,0,True,426,0.5234741784037559,36970.19457871486,15749302.89053253,0.88008200980617,-5921581.039190844
SFR1_outright,outright,IMM_1xIMM_2,0.8246769842756745,momentum,0.0,all,True,2,True,357,0.7507002801120448,43406.992830919575,15496296.440638289,5.147105740333681,-725575.8755392581
SFR8_10_12_fly,fly,IMM_8xIMM_9/IMM_10xIMM_11/IMM_12xIMM_13,0.28283810334035364,momentum,0.0,all,False,0,False,455,0.5032967032967033,33318.503227576104,15159918.968547128,0.8394255734631397,-8796410.59959073
SFR5Q9Q_curve,spread,IMM_5xIMM_6/IMM_9xIMM_10,0.5412517432189677,momentum,0.0,all,True,2,True,356,0.5337078651685393,41948.91047684299,14933812.129756104,0.9004166994862506,-6891930.049476307
SFR8_10_12_fly,fly,IMM_8xIMM_9/IMM_10xIMM_11/IMM_12xIMM_13,0.28283810334035364,momentum,0.0,all,True,2,True,356,0.5140449438202247,40962.014162411644,14582477.041818546,0.8778017055938928,-7435243.173490969
SFR12_outright,outright,IMM_12xIMM_13,1.2031389932176624,momentum,0.0,all,False,0,False,457,0.5579868708971554,31852.180532499333,14556446.503352195,1.6382479659388727,-3709551.549886804
SFR5_7_9_fly,fly,IMM_5xIMM_6/IMM_7xIMM_8/IMM_9xIMM_10,0.39732113922673257,momentum,0.5,drop_low,False,0,True,179,0.5418994413407822,80313.38757997005,14376096.376814637,1.176688726069739,-4339987.975014605
SFR12_outright,outright,IMM_12xIMM_13,1.2031389932176624,momentum,0.0,all,False,0,True,428,0.5560747663551402,32525.05460308266,13920723.370119378,1.5953198545146081,-3939199.7152535617
SFR8_outright,outright,IMM_8xIMM_9,1.3254433469541609,momentum,0.0,all,False,0,False,457,0.5820568927789934,29889.011013041236,13659278.032959845,1.4738375588447161,-5261257.767997388
SFR3_5_7_fly,fly,IMM_3xIMM_4/IMM_5xIMM_6/IMM_7xIMM_8,0.5084575585818534,fade,1.0,all,False,0,False,182,0.5439560439560439,73061.54047602053,13297200.366635736,1.0205132910339374,-7248850.238272147
SFR8_10_12_fly,fly,IMM_8xIMM_9/IMM_10xIMM_11/IMM_12xIMM_13,0.28283810334035364,momentum,0.5,all,False,0,False,290,0.5206896551724138,45296.5614283508,13136002.81422173,0.9067195884896716,-8194564.955480661
