,Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount,Call currency,Put amount,Put currency,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type,Unique Product Identifier,UPI FISN,UPI Underlier Name
10980,2121385044000000201,,NEWT,TRAD,2026-02-20 15:50:08+00:00,,IR,,I,True,2026-02-20 15:50:08+00:00,2026-06-17,2026-07-29,2026-07-29,,BILT,False,False,True,"13,000,000,000","13,000,000,000",USD,USD,,,,,,,,,,,,13000000000,,2026-06-17,,2026-07-29,,,,,,,,0.03468,,,,,,,,,,,,False,,,,3.0,,A004,,,A004,,EXPI,,1.0,373000.00000,EXPI,,,EXPI,1.0,,,1.0,UFRO,USD,,,,,False,,,,,,,,,,,False,,,,,,,,,QZTB0T8JPBG1,NA/Swap Fxd Flt USD,USD-Federal Funds-H.15
11043,2121372096000000701,2121360101000000901,TERM,ETRM,2026-02-20 15:52:17+00:00,,IR,,I,,2026-02-20 15:42:55+00:00,2026-06-17,2026-07-29,,,BILT,False,,False,"6,500,000,000","6,500,000,000",USD,USD,,,,,,,,,,,,,,,,,,,,,,,,0.0349,,,,,,,0.0,,,,,False,,,,3.0,,,,,,,EXPI,,1.0,,,,EXPI,,,,1.0,,,,,,,,False,,,,,,,,,,,,,,,,,,,,QZFF9TXNNM7X,NA/Swap OIS USD,USD-Federal Funds-OIS Compound
11044,2121372095000000601,,NEWT,TRAD,2026-02-20 15:52:17+00:00,,IR,,I,True,2026-02-20 15:42:55+00:00,2026-06-17,2026-07-29,,,BILT,False,False,False,"6,500,000,000","6,500,000,000",USD,USD,,,,,,,,,,,,,,,,,,,,,,,,0.0349,,,,,,,0.0,,,,,False,,,,3.0,,A004,,,A004,,EXPI,,1.0,,EXPI,,,EXPI,1.0,,,1.0,,,,,,,False,,,,,,,,,,,True,9.9999999999,,3.0,,,,,,QZFF9TXNNM7X,NA/Swap OIS USD,USD-Federal Funds-OIS Compound
11159,2121378809000003101,2121372095000000601,TERM,ETRM,2026-02-20 15:55:41+00:00,,IR,,I,,2026-02-20 15:42:55+00:00,2026-06-17,2026-07-29,,,BILT,False,,False,"6,500,000,000","6,500,000,000",USD,USD,,,,,,,,,,,,,,,,,,,,,,,,0.0349,,,,,,,0.0,,,,,False,,,,3.0,,,,,,,EXPI,,1.0,,,,EXPI,,,,1.0,,,,,,,,False,,,,,,,,,,,,,,,,,,,,QZFF9TXNNM7X,NA/Swap OIS USD,USD-Federal Funds-OIS Compound
11160,2121379212000000101,,NEWT,TRAD,2026-02-20 15:55:41+00:00,,IR,,I,True,2026-02-20 15:42:55+00:00,2026-06-17,2026-07-29,,,BILT,False,False,False,"6,500,000,000","6,500,000,000",USD,USD,,,,,,,,,,,,,,,,,,,,,,,,0.0349,,,,,,,0.0,,,,,False,,,,3.0,,A004,,,A004,,EXPI,,1.0,,EXPI,,,EXPI,1.0,,,1.0,,,,,,,False,,,,,,,,,,,True,9.9999999999,,3.0,,,,,,QZFF9TXNNM7X,NA/Swap OIS USD,USD-Federal Funds-OIS Compound
11632,2121400278000000501,,NEWT,TRAD,2026-02-20 16:07:24+00:00,,IR,,I,False,2026-02-20 16:07:24+00:00,2026-06-17,2026-07-29,,False,TSEF,False,False,,"4,000,000,000","4,000,000,000",USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004125,0.0,,,,,False,,,3.0,3.0,,,,A004,A004,MNTH,MNTH,3.0,3.0,,,MNTH,,MNTH,,3.0,,3.0,,,USD,,,,False,,,,,,,,,,,False,,,,,,,,,QZ60851XWG43,NA/Swap Flt Flt OIS USD,USD-Federal Funds-OIS Compound vs USD-SOFR-OIS Compound
11668,2121446629000000201,,NEWT,TRAD,2026-02-20 16:09:01+00:00,,IR,,I,True,2026-02-20 16:09:01+00:00,2026-06-17,2026-07-29,,,BILT,False,False,True,"6,114,960,233+","6,114,960,233+",EUR,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.01898,,,,,,,0.0,,,,,False,,,,3.0,,A004,,,A004,,EXPI,,1.0,63643.86000,EXPI,,,EXPI,1.0,,,1.0,UFRO,EUR,,,,,False,,,,,,,,,,,False,,,,,,,,,QZVBC83XWXG9,NA/Swap OIS EUR,EUR-EuroSTR-OIS Compound
13402,2122373135000000301,,NEWT,TRAD,2026-02-20 17:17:36+00:00,,IR,,I,True,2026-02-20 17:17:36+00:00,2026-06-17,2026-07-29,2026-07-29,,BILT,False,False,False,"6,500,000,000","6,500,000,000",USD,USD,,,,,,,,,,,,6499986108,,2026-06-17,,2026-07-29,,,,,,,,0.03495,,,,,,,,,,,,False,,,,3.0,,A004,,,A004,,EXPI,,1.0,,EXPI,,,EXPI,1.0,,,1.0,,,,,,,False,,,,,,,,,,,False,,,,,,,,,QZTB0T8JPBG1,NA/Swap Fxd Flt USD,USD-Federal Funds-H.15
14830,2123000129000000501,,NEWT,TRAD,2026-02-20 19:17:53+00:00,,IR,,I,True,2026-02-20 19:17:53+00:00,2026-06-17,2026-07-29,2026-07-29,,BILT,False,False,False,"6,500,000,000","6,500,000,000",USD,USD,,,,,,,,,,,,6499986108,,2026-06-17,,2026-07-29,,,,,,,,0.034955,,,,,,,,,,,,False,,,,3.0,,A004,,,A004,,EXPI,,1.0,,EXPI,,,EXPI,1.0,,,1.0,,,,,,,False,,,,,,,,,,,False,,,,,,,,,QZTB0T8JPBG1,NA/Swap Fxd Flt USD,USD-Federal Funds-H.15
15295,2123039614000000601,,NEWT,TRAD,2026-02-20 19:58:14+00:00,,IR,,I,True,2026-02-20 19:58:14+00:00,2026-06-17,2026-07-29,,False,BILT,False,False,False,"2,200,000,000","2,200,000,000",USD,USD,,,,,,,,,,,,,,,,,,,,,,,,0.03495,,,,,,,0.0,,,,,False,,,,3.0,,A004,,,A004,,EXPI,,1.0,,EXPI,,,EXPI,1.0,,,1.0,,,,,,,False,,,,,,,,,,,True,9.9999999999,,3.0,,,,,,QZFF9TXNNM7X,NA/Swap OIS USD,USD-Federal Funds-OIS Compound
15804,2123326180000000101,,NEWT,TRAD,2026-02-20 20:44:46+00:00,,IR,,I,True,2026-02-20 20:44:46+00:00,2026-06-17,2026-07-29,2026-07-29,,BILT,False,False,False,"2,600,000,000","2,600,000,000",USD,USD,,,,,,,,,,,,2599994596,,2026-06-17,,2026-07-29,,,,,,,,0.03277,,,,,,,,,,,,False,,,,3.0,,A004,,,A004,,EXPI,,1.0,659716.36000,EXPI,,,EXPI,1.0,,,1.0,UFRO,USD,,,,,False,,,,,,,,,,,False,,,,,,,,,QZTB0T8JPBG1,NA/Swap Fxd Flt USD,USD-Federal Funds-H.15
