,spec,term,coef,se,t,n,n_blocks,design_rank,design_cols,design_cond,rank_deficient
0,signal only,const,-0.007009635921127946,0.04495084819692923,-0.1559400145336257,40266,94,2,2,1.2520111532747678,False
1,signal only,signal,0.011612109663836311,0.028078551075689108,0.41355800847894447,40266,94,2,2,1.2520111532747678,False
2,signal + controls,const,-0.007009635921127946,0.04495084819692923,-0.1559400145336257,40266,94,2,2,1.2520111532747678,False
3,signal + controls,signal,0.011612109663836311,0.028078551075689108,0.41355800847894447,40266,94,2,2,1.2520111532747678,False
