,role,variant,mean,se,t,n,n_blocks,lo,hi,n_boot,stars,hit_rate,share_long,share_agreeing,p_sign
0,best-config,FUTURES->FUTURES|hl1440|expected|h1440,-0.465034965034972,0.566490610364506,-0.8209049832895681,286,69,-1.4809513911983585,0.5836359543817361,200,,0.458041958041958,0.06643356643356643,0.5507246376811594,0.4703685318581444
1,median-config,FUTURES->FUTURES|hl30|expected|h15,-0.4782682321065693,0.018949542016153245,-25.239039112337224,4429,94,-0.5129911920598567,-0.44207274669202823,200,***,0.16256491307292842,0.34974034770828627,0.9468085106382979,5.864483250086067e-21
