trade_id,as_of_date,tenor_years,special_tenor_type,printed_pct,diff_bp,pv01,diff_bp_placebo,error
1495519172,2025-04-29,4.002739726027397,STANDARD,3.2750000000000004,-3.876798073767951,4856.344665043551,-20.770058851462593,
1498073957,2025-04-30,5.002739726027397,STANDARD,3.3218400000000003,-0.10200184368258647,5053.8580716390825,-25.262973722108526,
1498886904,2025-05-01,10.005479452054795,STANDARD,3.6310000000000002,-0.4670286571491822,36149.99605162995,-11.079833172356812,
1515273558,2025-05-13,2.493150684931507,STANDARD,3.65593,-0.702189819624488,3542.878880446807,25.004167940946687,
1517928688,2025-05-14,3.0027397260273974,STANDARD,3.73914,-0.004996286733272015,14955.020162479548,30.346372757100237,
1522016426,2025-05-16,1.0,STANDARD,4.0143699999999995,-0.2139972311905325,14603.460030123704,9.829719467784592,
1524258628,2025-05-19,1.0,STANDARD,4.037,0.22700299826308168,7981.416642744763,2.878809945955485,
1526801071,2025-05-20,5.504109589041096,STANDARD,3.665,-0.3237790592320433,12369.402202479117,-7.204417240246475,
1530609938,2025-05-22,2.0,STANDARD,3.7365000000000004,0.3689854476484733,7463.054361967797,-0.8293058128781006,
1532793112,2025-05-23,3.0027397260273974,STANDARD,3.608,0.08903888161255757,31143.926837912237,-1.9493772645612584,
1537183458,2025-05-27,5.002739726027397,STANDARD,3.605,0.08501146229393797,10927.790628709063,-4.070689642078085,
1543135633,2025-05-30,4.002739726027397,STANDARD,3.5495,-2.5500371375231534,5563.52883052433,-5.913017646655128,
1557597442,2025-06-10,2.5232876712328767,STANDARD,3.68143,-1.1023151433090739,11991.242285766522,5.100857387735358,
1577803102,2025-06-23,2.0,STANDARD,3.566,0.4140048122597495,1726.6844526587242,-13.132514527722439,
1584505271,2025-06-26,5.002739726027397,STANDARD,3.41339,-0.2639659282494655,13261.905948940941,-17.289067759614653,
1586947581,2025-06-27,5.002739726027397,STANDARD,3.4099999999999997,0.8729994746687897,4580.077216568047,-13.983307648412646,
1592727705,2025-07-02,2.0,STANDARD,3.4635,-0.06899433825759971,2497.379127294673,-5.952506398081425,
1601609150,2025-07-08,1.8246575342465754,STANDARD,3.50836,-3.409955506656548,148615.97436011946,9.454307014591956,
1610338466,2025-07-14,5.002739726027397,STANDARD,3.531,-2.6269823633334077,31932.584576396348,0.3651796814337249,
1612819785,2025-07-15,3.241095890410959,STANDARD,3.5159999999999996,-0.5107158999358763,15131.096150399411,5.182817048150978,
