minute,case,total_dv01,first_minute_maxbkt_pct,first_minute_tot_pct,midday_maxbkt_pct,midday_tot_pct
01:00,2Y payer 200mm,38893.3842109536,0.0,0.0,0.48847329413588314,0.5966239202438698
01:00,10Y payer 100mm,87849.01027680398,0.0,0.0,1.2590014318176992,2.1560112454922646
01:00,30Y recv 50mm,-101449.25832566146,0.0,0.0,2.758875071020251,4.646949291727616
01:00,50Y payer 25mm,71028.24465282692,0.0,0.0,3.8944613728222235,6.645501104331244
01:00,5Yx5Y payer 300mm,122882.9821265144,0.0,0.0,2.702800885788504,3.2594240378940826
02:44,2Y payer 200mm,38919.259905475104,0.05391690342669678,0.06648557702369418,0.542065433274367,0.6627128284115283
02:44,10Y payer 100mm,88018.35347304895,0.1216344596329753,0.19239532388755845,1.3782136315681799,2.3442585045610063
02:44,30Y recv 50mm,-101811.85151074702,0.21015492312532078,0.35614044898032465,2.959204524080834,4.986540074636494
02:44,50Y payer 25mm,71379.21861153982,0.28749767008642907,0.4917032793858,4.162809848624073,7.104528236855429
02:44,5Yx5Y payer 300mm,123176.92731962365,0.2610020488311898,0.23863656896271584,2.957353063319954,3.4902824291648225
04:27,2Y payer 200mm,38876.050380025685,0.037219466458269804,0.044587427885471105,0.451471625355376,0.5523025116185848
04:27,10Y payer 100mm,87613.5229612423,0.14353999211469087,0.26877964451429875,1.118845379275878,1.8930265203392884
04:27,30Y recv 50mm,-100717.36031089687,0.42421723174772985,0.7266850645264644,2.3547061723625693,3.954032913660254
04:27,50Y payer 25mm,70059.4522886852,0.7710485157291297,1.382814641698501,3.177266039171772,5.354581424917671
04:27,5Yx5Y payer 300mm,122297.0094985101,0.30879493298391353,0.47913896701736985,2.4069561250492937,2.7959022415425947
06:11,2Y payer 200mm,38814.61433918202,0.1667060855860202,0.20293869490301805,0.32275850987793203,0.3948960061380738
06:11,10Y payer 100mm,87311.06381244044,0.3649424884598436,0.6161263428414384,0.9018159828360353,1.5531686558889282
06:11,30Y recv 50mm,-100298.95952624289,0.6892677899676204,1.1468701219354085,2.1012479949436864,3.5533736428005205
06:11,50Y payer 25mm,69716.27418485544,1.0716355707312533,1.8818711747170203,2.896114548076601,4.888689699312135
06:11,5Yx5Y payer 300mm,121784.96965378386,0.7856747092815314,0.9015993318814463,1.9414946112353277,2.387211651361473
07:54,2Y payer 200mm,38802.48932921521,0.1922594662625735,0.2342501301068576,0.29735807720036017,0.36377138244643203
07:54,10Y payer 100mm,87253.05115168786,0.40241835271681026,0.6830238223761986,0.8651823588042612,1.4877134935358882
07:54,30Y recv 50mm,-99804.67625660352,0.9618886480456893,1.6478006149026805,1.84244718335923,3.075721135828239
07:54,50Y payer 25mm,69161.97417180584,1.5393083486632269,2.69840545092751,2.4602413821274984,4.126418217444456
07:54,5Yx5Y payer 300mm,121653.38204900848,0.8667163494870641,1.0107405620754328,1.8634028411662384,2.2816277966596825
09:38,2Y payer 200mm,38765.82257728171,0.2696282138967797,0.3290569506621141,0.2204524355655857,0.26953020206063094
09:38,10Y payer 100mm,86774.35898086718,0.7130077412857588,1.2384433703206572,0.5615857102965288,0.9442688535047745
09:38,30Y recv 50mm,-98375.61802056516,1.8250565397665088,3.124392371749839,1.0200166135188067,1.6677458491675974
09:38,50Y payer 25mm,67782.93486225506,2.774432541019032,4.787797691508651,1.3064877635078707,2.175876561284946
09:38,5Yx5Y payer 300mm,120551.77109629048,1.5411846051411249,1.9337841402279077,1.2138826155186968,1.3886701227737472
11:21,2Y payer 200mm,38702.293541736384,0.4039263420816705,0.4937450774361538,0.08695876489859877,0.10582464404472665
11:21,10Y payer 100mm,86174.7165999195,1.1281270339791323,1.942905927567675,0.15533561128551487,0.25499458821228477
11:21,30Y recv 50mm,-97153.50729397166,2.6183151291028914,4.421611891675214,0.2625466901340541,0.4308074625355478
11:21,50Y payer 25mm,66686.01813895718,3.8072940453707806,6.5114496787341745,0.34075322000050234,0.566769885905323
11:21,5Yx5Y payer 300mm,119300.36706418525,2.447027032765902,3.0030209885286023,0.33693953090096773,0.3542842373285866
13:05,2Y payer 200mm,38674.476549630635,0.4623348972935596,0.5660261776058954,0.02890328355774646,0.03397479020841318
13:05,10Y payer 100mm,85861.92550361111,1.3460122409283644,2.314279305452211,0.05787399951876108,0.10837193788229621
13:05,30Y recv 50mm,-96300.48562218093,3.1613763649795947,5.346569822794963,0.254996111963562,0.4511681425552547
13:05,50Y payer 25mm,65850.4035241595,4.609741134927601,7.863036293722564,0.4090568509153594,0.6949970256580204
13:05,5Yx5Y payer 300mm,118644.60897390054,2.9251242646978217,3.5723267911365584,0.12577049875521873,0.19646547510003984
14:48,2Y payer 200mm,38658.35787971861,0.4973575575417308,0.6079573580601764,0.005914554071989583,0.007706218793236857
14:48,10Y payer 100mm,85880.93240075055,1.3439778734341306,2.291635431797234,0.05612471871806258,0.08621626868973542
14:48,30Y recv 50mm,-96418.75428724948,3.0891808017928373,5.217350167608645,0.18636555763059814,0.3279532592203896
14:48,50Y payer 25mm,66070.49911861258,4.4142299014435835,7.503720420386078,0.22753903532485042,0.35955949265214865
14:48,5Yx5Y payer 300mm,118756.5914113102,2.918595484023711,3.4746624723444213,0.12188139015452142,0.1019844505910594
16:32,2Y payer 200mm,38593.898400837854,0.6349864530905228,0.7759926375026228,0.14272264215597869,0.17473895956408114
16:32,10Y payer 100mm,85431.86202406726,1.664229643056305,2.8293287720403155,0.3696069214877881,0.6123168800509132
16:32,30Y recv 50mm,-95510.63965318938,3.6990665054854275,6.217756151603543,0.7686513100217579,1.2818708844276359
16:32,50Y payer 25mm,65249.159974878494,5.228917574758669,8.85694877937651,0.9895257529129773,1.6228590461017476
16:32,5Yx5Y payer 300mm,117841.95564571596,3.62306346466727,4.277785830331895,0.80464254556442,0.8789306127943479
18:15,2Y payer 200mm,38620.65283729015,0.5779655313515495,0.7061801228800316,0.08604273590690147,0.105342963103052
18:15,10Y payer 100mm,85744.46049072007,1.4443845929191421,2.454444023601595,0.15448167570113489,0.24551468894616688
18:15,30Y recv 50mm,-96269.62700383902,3.1979006334970697,5.380337997586597,0.29058875872477136,0.4833671273875793
18:15,50Y payer 25mm,65966.4914226575,4.520649066882288,7.67321881307584,0.3273571513326975,0.5177938677838873
18:15,5Yx5Y payer 300mm,118507.05683828883,3.1382493680373083,3.6925440602215143,0.3356463686810064,0.31276435361874083
19:59,2Y payer 200mm,38632.325100464746,0.5538109659615446,0.6757530379286211,0.0620367987010682,0.07509741341869451
19:59,10Y payer 100mm,85648.41867699169,1.49986251903023,2.5693312658946437,0.2085131697867775,0.35792494937574115
19:59,30Y recv 50mm,-95855.84319428458,3.460211745095923,5.835236481139618,0.5403497894624314,0.9171267090810533
19:59,50Y payer 25mm,65544.4436401632,4.931003544683553,8.366538348802848,0.7107105676248437,1.165038846107614
19:59,5Yx5Y payer 300mm,118223.75458481243,3.2629375447378957,3.9410248456958716,0.4536186045107781,0.5531460966417993
