trade_id,as_of_date,tenor_years,tenor_label,platform,venue,is_block,is_off_date,snap_et,printed_pct,mid_pct,pv01,lag_s,diff_bp,diff_bp_m1
1341047062,2025-01-21,2.0,2Y,BBSF,D2C,False,False,2025-01-20 22:16,4.0781,4.078647857057273,7451.5858661096845,0.0,-0.054785705727322664,-0.20814842133694
1341201232,2025-01-21,20.013698630136986,20Y,BBSF,D2C,False,False,2025-01-21 01:25,4.13651,4.137000252917365,29823.678404383398,0.0,-0.04902529173644865,-0.01599385012580612
1342548852,2025-01-21,10.005479452054795,10Y,BBSF,D2C,False,False,2025-01-21 06:47,4.133,4.13279016889243,5706.037677410362,0.0,0.020983110757022416,0.045978525893719535
1344971342,2025-01-22,10.005479452054795,10Y,BBSF,D2C,False,False,2025-01-22 11:03,4.1394,4.140880104097368,20369.235994233146,0.0,-0.14801040973679847,-0.23500149196467035
1347792339,2025-01-23,7.002739726027397,7Y,TWSF,D2C,False,False,2025-01-23 14:54,4.148000000000001,4.137499979542301,1208.3049218862354,0.0,1.0500020457699932,1.053028489388197
1347797273,2025-01-23,1.0,1Y,BILT,D2C,False,False,2025-01-23 15:15,4.18,4.170103912848143,4032.394903292304,0.0,0.9896087151856747,0.8202220707991259
1354493182,2025-01-29,5.005479452054795,5Y,BILT,D2C,False,False,2025-01-29 08:28,3.9375,4.010158465548897,1796.7979844611154,0.0,-7.265846554889688,-7.425937229312485
1364500450,2025-02-06,10.005479452054795,10Y,TWSF,D2C,False,False,2025-02-06 09:13,3.9945,3.9928930055741567,788.1105403013038,0.0,0.16069944258432223,0.2453924181572198
1370014405,2025-02-10,13.07123287671233,13Y,XXXX,D2C,False,True,2025-02-10 11:05,4.132000000000001,4.081993129309208,43362.912926994904,0.0,5.000687069079213,5.030718437705151
1370579557,2025-02-10,7.002739726027397,7Y,BBSF,D2C,False,False,2025-02-10 16:27,4.0558,4.056270095706295,78728.95796528709,0.0,-0.04700957062953037,-0.04492654099159665
1377354754,2025-02-13,7.002739726027397,7Y,ISWV,D2D,False,False,2025-02-13 12:24,4.130000000000001,4.1283302118630205,120793.17435730147,0.0,0.16697881369802658,0.12598411179043367
1379389940,2025-02-14,10.005479452054795,10Y,BBSF,D2C,False,False,2025-02-14 11:05,4.07857,4.077029456683178,3269.9547769055703,0.0,0.1540543316822074,0.031061757698314096
1388063896,2025-02-20,10.005479452054795,10Y,TWEM,D2C,False,False,2025-02-20 03:29,4.1813,4.132243714322919,8198.49195032835,0.0,4.905628567708131,4.810827067941137
1394519881,2025-02-25,8.005479452054795,8Y,BBSF,D2C,False,False,2025-02-25 02:53,3.9172400000000005,3.918279989113031,10255.83481605906,0.0,-0.10399891130306038,-0.5100007129033024
1403033999,2025-02-28,1.0,1Y,BBSF,D2C,False,False,2025-02-28 16:28,4.0495,4.047970000559829,4963.593675441272,0.0,0.15299994401711814,0.13400007265973457
1409507534,2025-03-05,10.005479452054795,10Y,BBSF,D2C,False,False,2025-03-05 11:01,3.82851,3.8339302346269153,828.5370897603605,0.0,-0.542023462691521,-0.552976355647461
1409995197,2025-03-05,15.01095890410959,15Y,TWSF,D2C,False,False,2025-03-05 13:26,3.9210000000000003,3.9223199553799803,29483.7535246256,0.0,-0.13199553799800867,-0.24400081708408905
1410561111,2025-03-06,1.252054794520548,15M,BMTF,D2C,False,False,2025-03-06 02:26,3.96529,3.9651400000834167,13385.618479832814,0.0,0.01499999165832655,0.11700000355805429
1414192109,2025-03-07,3.0027397260273974,3Y,BBSF,D2C,False,False,2025-03-07 08:31,3.7683,3.750030010271211,5087.225948724017,0.0,1.8269989728788794,3.7289786103034572
1418892131,2025-03-11,10.005479452054795,10Y,BBSF,D2C,False,False,2025-03-11 11:07,3.7932,3.7898000510710546,6646.897287852679,0.0,0.3399948928945573,1.3600039871775937
1434131207,2025-03-20,10.005479452054795,10Y,TWSF,D2C,False,False,2025-03-20 07:29,3.7883,3.7878596287181314,39871.601132858974,0.0,0.0440371281868579,0.0860649608844799
1443166109,2025-03-26,0.5041095890410959,6M,BILT,D2C,False,False,2025-03-26 12:24,4.189,4.221668058467889,50.00938431974572,0.0,-3.266805846788934,-3.333506926131413
1453782919,2025-04-02,5.002739726027397,5Y,BBSF,D2C,False,False,2025-04-02 05:14,3.62835,3.6294307247379898,5005.183609876616,0.0,-0.10807247379895912,-0.09899284748260406
1454021051,2025-04-02,5.002739726027397,5Y,TWSF,D2C,False,False,2025-04-02 06:41,3.5987,3.601580099557607,6830.679393014709,0.0,-0.2880099557606819,-0.3020159673472911
1458200178,2025-04-07,1.0,1Y,TWSF,D2C,False,False,2025-04-06 20:05,3.5585,3.535658654138217,4987.3644397206535,0.0,2.284134586178288,1.6246559108994862
1468255883,2025-04-10,2.0,2Y,TWSF,D2C,False,False,2025-04-10 08:36,3.5895,3.5877700027932184,2493.981764077631,0.0,0.1729997206781686,-0.31700029380039574
1478066834,2025-04-16,7.005479452054795,7Y,TWSF,D2C,False,False,2025-04-16 09:50,3.685,3.6860199883238307,35109.6125222679,0.0,-0.10199883238306562,-0.6680010928030722
1481791560,2025-04-21,1.0,1Y,BBSF,D2C,False,False,2025-04-20 21:17,3.823,3.8229216740570933,682.5079400642902,0.0,0.007832594290668737,-0.11535532638231594
1482654248,2025-04-21,3.2164383561643834,3Y,BBSF,D2C,False,True,2025-04-21 16:00,3.4607,3.464580978178658,8184.912629120321,60.0,-0.38809781786577346,-0.38809781786577346
1485885622,2025-04-23,1.0054794520547945,1Y,TWSF,D2C,False,False,2025-04-23 04:28,3.8903,3.8895699610877172,2940.448619200487,0.0,0.07300389122826267,0.049997677831825627
1491529007,2025-04-25,5.005479452054795,5Y,BILT,D2C,False,False,2025-04-25 14:16,3.5056,3.510426329650567,40223.89965912417,0.0,-0.4826329650567285,-0.2017860007915928
1493809009,2025-04-28,2.0,2Y,BILT,D2C,False,False,2025-04-28 16:21,3.435,3.4490230481546944,963.3335182629683,0.0,-1.402304815469435,-1.5077837955511875
1504286150,2025-05-06,2.0,2Y,TWSF,D2C,False,False,2025-05-06 13:59,3.5525,3.5527099978962,10005.208952170575,0.0,-0.020999789619979836,-0.09599987482578065
1515724338,2025-05-13,30.019178082191782,30Y,BBSF,D2C,False,False,2025-05-13 15:54,4.080439999999999,4.071807098718885,8608.527170535326,0.0,0.8632901281114158,0.5541163111199232
1517948891,2025-05-14,5.7534246575342465,6Y,XOFF,D2C,False,True,2025-05-14 13:15,3.7965,3.8273235606929434,1542.8147222225787,0.0,-3.0823560692943452,-3.038233652003308
1537159586,2025-05-27,5.002739726027397,5Y,BILT,D2C,False,False,2025-05-27 13:17,3.644,3.6485072789837045,294549.71485996246,0.0,-0.4507278983704399,-0.3797496593074712
1541292619,2025-05-29,5.002739726027397,5Y,BBSF,D2C,False,False,2025-05-29 14:20,3.65001,3.6456901220558326,910.1126467974892,0.0,0.43198779441673274,0.7159513494407577
1559808231,2025-06-11,5.002739726027397,5Y,BILT,D2C,False,False,2025-06-11 10:28,3.7128,3.6748602382432285,144494.4272981337,60.0,3.7939761756771606,3.7939761756771606
1588799546,2025-06-30,3.0027397260273974,3Y,TREU,D2C,False,False,2025-06-30 09:54,3.4202999999999997,3.423160195041492,7098.989057052391,0.0,-0.2860195041492375,0.1089927750305808
1595023758,2025-07-03,10.005479452054795,10Y,TWSF,D2C,False,False,2025-07-03 10:15,3.8059999999999996,3.802129907939586,49991.00118976427,0.0,0.38700920604135547,0.38692770039512325
1608262324,2025-07-11,9.838356164383562,10Y,BILT,D2C,False,True,2025-07-11 14:24,3.85327,3.8520751127305646,25422.86751384387,0.0,0.11948872694356183,0.1036086646625467
1612468324,2025-07-15,10.005479452054795,10Y,TWSF,D2C,False,False,2025-07-15 08:35,3.8524999999999996,3.8421689945187882,8321.6959536911,0.0,1.0331005481211353,0.5110027765852454
1613495659,2025-07-16,3.0027397260273974,3Y,BBSF,D2C,False,False,2025-07-16 03:35,3.62197,3.621980011371652,24032.17492061521,0.0,-0.0010011371651685863,0.05699563908030392
1614351142,2025-07-16,5.002739726027397,5Y,BBSF,D2C,False,False,2025-07-16 05:12,3.6517,3.6534398389515323,10009.282168137699,0.0,-0.1739838951532402,-0.254987837691667
1617342379,2025-07-17,5.002739726027397,5Y,BBSF,D2C,False,False,2025-07-17 13:59,3.62243,3.6197801543732027,4555.387464030039,0.0,0.2649845626797376,0.3380186800182372
1621307004,2025-07-21,5.002739726027397,5Y,BBSF,D2C,False,False,2025-07-21 08:35,3.54232,3.5451897069204428,10038.559999153824,0.0,-0.28697069204426384,-0.24902189600251035
1628326867,2025-07-24,10.005479452054795,10Y,TWSF,D2C,False,False,2025-07-24 09:39,3.8855,3.8880296353064376,12459.560585730042,0.0,-0.2529635306437683,-0.29399787149579915
1630645810,2025-07-25,3.0027397260273974,3Y,TWSF,D2C,False,False,2025-07-25 07:46,3.5718,3.5723698868126896,3966.7853474366398,0.0,-0.05698868126895462,-0.1150116306236626
1636291921,2025-07-29,10.005479452054795,10Y,TWSF,D2C,False,False,2025-07-29 13:03,3.803,3.8027101719341196,2500.69626431099,0.0,0.02898280658802932,0.22400596605636203
1636321118,2025-07-29,24.53972602739726,25Y,XXXX,D2C,False,True,2025-07-29 13:43,4.0685,4.088594501000582,29605.683493657343,0.0,-2.0094501000581744,-2.0029134961433215
1646090980,2025-08-04,30.019178082191782,30Y,TWSF,D2C,False,False,2025-08-04 13:15,3.948,3.9474461453057317,12316.323181930373,0.0,0.05538546942682743,0.06804175318286809
1646130819,2025-08-04,4.002739726027397,4Y,TWSF,D2C,False,False,2025-08-04 16:05,3.3525,3.3544499502665652,78274.35542500633,0.0,-0.19499502665651924,-0.3069911334749875
1650208573,2025-08-06,2.0,2Y,TREU,D2C,False,False,2025-08-06 08:45,3.4452000000000003,3.489989776133288,9617.406175364853,0.0,-4.478977613328761,-4.486994216516571
1657016801,2025-08-11,3.0027397260273974,3Y,TWSF,D2C,False,False,2025-08-11 08:01,3.4314999999999998,3.4312798154158197,12778.873906476721,0.0,0.022018458418004982,0.07504048626456594
1669813120,2025-08-18,3.0027397260273974,3Y,BBSF,D2C,False,False,2025-08-18 15:39,3.4413,3.4415200414773044,51105.81553360314,0.0,-0.022004147730436685,-0.02401137405323439
1701998360,2025-09-03,1.0,1Y,BMTF,D2C,False,False,2025-09-03 09:06,3.759,3.7599399831173628,5018.287404829738,0.0,-0.09399831173628748,-0.08099855147234436
1705573431,2025-09-04,4.002739726027397,4Y,BILT,D2C,False,False,2025-09-04 12:07,3.2935,3.2560382070351057,242740.6379637944,0.0,3.746179296489416,3.724151290818245
1716012086,2025-09-10,10.005479452054795,10Y,TWSF,D2C,False,False,2025-09-10 15:27,3.5130000000000003,3.512789390025686,3387.740121384973,0.0,0.021060997431421313,-0.031010551708909873
1739042172,2025-09-23,30.019178082191782,30Y,TWSF,D2C,False,False,2025-09-23 14:59,3.914,3.912729290703599,10626.084642160004,0.0,0.12707092964010513,0.044016921461143
1744116986,2025-09-25,10.005479452054795,10Y,TWSF,D2C,False,False,2025-09-25 14:36,3.6694999999999998,3.6687809021811013,46149.12382187127,0.0,0.07190978188984509,0.08010221744938484
1754810589,2025-10-03,10.005479452054795,10Y,BBSF,D2C,False,False,2025-10-03 07:48,3.5900000000000003,3.589597852946701,10122.269475705298,0.0,0.04021470532991067,0.04397975676906363
1756370416,2025-10-07,30.019178082191782,30Y,TWSF,D2C,False,False,2025-10-06 20:32,3.9642999999999997,3.963883578299967,29895.523515555302,0.0,0.04164217000326431,-0.25415373473238745
1756571677,2025-10-07,4.002739726027397,4Y,BBSF,D2C,False,False,2025-10-07 03:27,3.3503900000000004,3.350990027043514,7090.030465547689,0.0,-0.06000270435135846,-0.0069955969092649894
1756763358,2025-10-07,7.005479452054795,7Y,TWSF,D2C,False,False,2025-10-07 08:33,3.5104999999999995,3.509820600381184,49068.79465240723,0.0,0.06793996188156903,0.2509533074008363
1757817887,2025-10-08,3.0027397260273974,3Y,BILT,D2C,False,False,2025-10-08 10:36,3.314,3.312930068981875,21061.287747154856,0.0,0.10699310181250254,0.09999582348614311
1757819983,2025-10-08,30.019178082191782,30Y,BGCD,D2D,False,False,2025-10-08 10:47,3.9425000000000003,3.935557460913133,50979.15948455976,0.0,0.694253908686715,0.7000901212093957
1760647055,2025-10-09,7.005479452054795,7Y,TWSF,D2C,False,False,2025-10-09 13:31,3.497,3.496790116243895,3102.7445000506314,0.0,0.020988375610508925,0.013012013464175354
1768086177,2025-10-14,3.0027397260273974,3Y,BBSF,D2C,False,False,2025-10-14 08:44,3.20111,3.2010598284051714,3137.2555313247203,0.0,0.0050171594828452015,-0.18000234810324756
1780923517,2025-10-21,30.019178082191782,30Y,BBSF,D2C,False,False,2025-10-21 09:47,3.79455,3.7946897714260226,5390.579135053696,0.0,-0.01397714260225058,-0.3199063565975102
1793784962,2025-10-28,3.0027397260273974,3Y,BBSF,D2C,False,False,2025-10-28 13:14,3.235,3.2388100433155236,1995.169497750403,0.0,-0.38100433155237035,-0.38698949720150644
840749880000000101,2025-11-03,1.0,1Y,BBSF,D2C,False,False,2025-11-02 22:52,3.59594,3.600718954371234,2931.839434804585,0.0,-0.477895437123399,-0.477895437123399
894571238000000101,2025-11-05,30.019178082191782,30Y,BILT,D2C,False,False,2025-11-05 13:55,3.9919999999999995,4.001099676603473,6999.04628532262,0.0,-0.9099676603473217,-0.9810618402626314
894878840000000101,2025-11-05,3.0027397260273974,3Y,BBSF,D2C,False,False,2025-11-05 15:10,3.3914600000000004,3.3914999532078336,5116.145095126811,0.0,-0.0039953207833232085,-0.06100222693863344
1016523219000000801,2025-11-13,30.019178082191782,30Y,BBSF,D2C,False,False,2025-11-13 10:44,3.98021,3.9763014081258707,50916.10486356508,0.0,0.3908591874129286,0.4049652180301955
1035256492000001401,2025-11-14,1.4958904109589042,18M,BBSF,D2C,False,False,2025-11-14 07:20,3.4153200000000004,3.4155700000093145,24751.379610637014,0.0,-0.025000000931418853,-0.39000000000752877
1035360001000000301,2025-11-14,2.0,2Y,TWSF,D2C,False,False,2025-11-14 07:28,3.3435,3.3405800112205024,5007.02387871963,0.0,0.29199887794977286,0.3380070918961309
1122824399000001701,2025-11-20,10.005479452054795,10Y,TWSF,D2C,False,False,2025-11-20 12:19,3.649,3.649439252116399,20202.643849589687,0.0,-0.04392521163989471,-0.06707881309693242
1208227590000000601,2025-11-26,5.002739726027397,5Y,BBSF,D2C,False,False,2025-11-26 12:38,3.2901,3.2883100840297628,5061.505728189262,0.0,0.17899159702370326,0.17900532688268633
1247531862000000701,2025-11-28,5.002739726027397,5Y,BILT,D2C,False,False,2025-11-28 11:16,3.3869999999999996,3.308180301505745,91952.33628340543,0.0,7.881969849425463,8.027003819213485
1270473975000000801,2025-12-01,2.0,2Y,BBSF,D2C,False,False,2025-12-01 06:43,3.2885,3.289689941097747,6939.051445905208,0.0,-0.11899410977469493,-0.12400192889154837
1274574473000000301,2025-12-01,8.586301369863014,9Y,BILT,D2C,False,True,2025-12-01 15:25,3.6900000000000004,3.5926598532803053,6669.051560459087,0.0,9.734014671969504,9.55628102433832
1559157283000000401,2025-12-26,2.0,2Y,TWSF,D2C,False,False,2025-12-26 12:19,3.3259999999999996,3.3274701781830682,10019.43661467497,0.0,-0.14701781830686045,-0.1470052096802732
1608042134000000101,2026-01-02,4.002739726027397,4Y,TWSF,D2C,False,False,2026-01-02 05:03,3.3834999999999997,3.3828600948877177,6349.594029789572,0.0,0.06399051122820687,0.07402111077339235
1669528174000000101,2026-01-08,4.002739726027397,4Y,TWSF,D2C,False,False,2026-01-08 15:23,3.4065,3.4063599577000474,4855.855644521287,0.0,0.014004229995245865,0.02001076156465942
1803573185000001501,2026-01-21,30.019178082191782,30Y,BBSF,D2C,False,False,2026-01-21 11:19,4.23104,4.2233511163428545,3413.588242323874,0.0,0.7688883657145595,0.9149460322606551
1931049919000000101,2026-02-02,10.005479452054795,10Y,XOFF,D2C,False,False,2026-02-02 09:17,3.8628000000000005,3.8636802916119937,41663.52316838286,0.0,-0.08802916119932114,-0.07193661778028826
1969532123000000201,2026-02-05,3.0027397260273974,3Y,BMTF,D2C,False,False,2026-02-05 01:46,3.41934,3.4193499871334923,1705.7103548721689,0.0,-0.0009987133492206368,0.001990664956652566
1995609824000002401,2026-02-06,10.005479452054795,10Y,BBSF,D2C,False,False,2026-02-06 09:46,3.8090400000000004,3.8055720744594845,15044.706513467056,0.0,0.34679255405158926,0.30594563254111584
1997424133000000201,2026-02-06,1.747945205479452,21M,BMTF,D2C,False,False,2026-02-06 12:59,3.33205,3.3318800000020605,4065.5959074596803,0.0,0.01699999979396516,0.00800000008274182
2012327835000000201,2026-02-09,4.002739726027397,4Y,BBSF,D2C,False,False,2026-02-09 11:32,3.4038,3.401190071925348,10076.7664795616,0.0,0.26099280746518794,0.22599430234873097
2060472973000000201,2026-02-12,10.005479452054795,10Y,BBSF,D2C,False,False,2026-02-12 14:39,3.6934099999999996,3.693321524041128,12598.26840220342,0.0,0.008847595887173654,0.005016135950608458
2214334184000002701,2026-03-02,7.005479452054795,7Y,BBSF,D2C,False,False,2026-03-02 09:41,3.4154999999999998,3.4138899882560234,4983.625353797892,0.0,0.16100117439763473,0.29698800675768133
2214788519000001001,2026-03-02,5.002739726027397,5Y,BBSF,D2C,False,False,2026-03-02 11:23,3.33718,3.3381103293107035,11029.933173273059,0.0,-0.09303293107034705,0.0599640461341977
2255535140000000101,2026-03-05,5.002739726027397,5Y,BMTF,D2C,False,False,2026-03-04 20:21,3.3877200000000003,3.3877611778808125,1835.6605024872742,0.0,-0.0041177880812259815,-0.04228900964569071
