minute,case,total_dv01,first_minute_maxbkt_pct,first_minute_tot_pct,midday_maxbkt_pct,midday_tot_pct
01:00,2Y payer 200mm,38286.01477266266,0.0,0.0,0.040640477638604955,0.050192291988900246
01:00,10Y payer 100mm,82558.807902147,0.0,0.0,0.018028543951075313,0.008098703572362838
01:00,30Y recv 50mm,-85800.30005041561,0.0,0.0,0.17892401868743973,0.32363605252130895
01:00,50Y payer 25mm,55076.42974911247,0.0,0.0,0.35145059279098156,0.5828973916592145
01:00,5Yx5Y payer 300mm,111970.72938931805,0.0,0.0,0.06126314240873969,0.06349640968016297
03:00,2Y payer 200mm,38291.515740960764,0.011667290463640147,0.01436602388716389,0.05230192968151968,0.06455110523940749
03:00,10Y payer 100mm,82591.19103633438,0.02528024189055763,0.03920894441772546,0.043301717039855844,0.047304472573906055
03:00,30Y recv 50mm,-85825.16301135405,0.02157372273827773,0.028969313970481872,0.15729846288841984,0.2945729834066505
03:00,50Y payer 25mm,55089.68640448268,0.016979353001758884,0.024063769891298534,0.3343866675272919,0.5586933546808848
03:00,5Yx5Y payer 300mm,112026.01576126057,0.05597252795224819,0.049351368578833876,0.09611481625665656,0.014113704754153505
05:00,2Y payer 200mm,38286.65580759886,0.0015181561974367485,0.0016743038081441842,0.04215795339097695,0.051865755425588266
05:00,10Y payer 100mm,82530.68948792854,0.01737693166734526,0.03407025240298947,0.005601436622853934,0.025968789581878156
05:00,30Y recv 50mm,-85739.07080958055,0.045666474505800414,0.07141346442982495,0.2247182690336819,0.3952806366683833
05:00,50Y payer 25mm,55026.31987136625,0.058315657374215,0.09106528996189138,0.41008629966659443,0.6744934988210007
05:00,5Yx5Y payer 300mm,111893.67278160837,0.03837376978542099,0.06886592047083047,0.06119049007335351,0.13240605753798562
07:00,2Y payer 200mm,38288.283648253455,0.004946349223711308,0.005925769908200819,0.04558441860112181,0.05611508761736616
07:00,10Y payer 100mm,82557.89536566782,0.00021362523704954465,0.0011053291452521163,0.017938104987987476,0.006993463944441694
07:00,30Y recv 50mm,-85811.59733143401,0.007547833309800571,0.013165214690930528,0.17135262964644532,0.3104282304492468
07:00,50Y payer 25mm,55088.31143334069,0.013219847312826981,0.02156843061454566,0.33815494310090405,0.5612032392251948
07:00,5Yx5Y payer 300mm,111964.95650777417,0.0028095085403092935,0.00515597176467812,0.06407580965937375,0.06865565530179578
09:00,2Y payer 200mm,38274.07431868738,0.02524154657949738,0.031197237785185516,0.015411609765553528,0.019010712812396347
09:00,10Y payer 100mm,82573.53012592981,0.00397467424079379,0.017829229003964973,0.016961815719330284,0.02592648863992154
09:00,30Y recv 50mm,-86069.57459570917,0.1776718820829092,0.31285683304282,0.0035115930430205744,0.009766701973985966
09:00,50Y payer 25mm,55377.72995043409,0.32956451882035576,0.5440818928318365,0.019973894932999916,0.03564405966557121
09:00,5Yx5Y payer 300mm,112076.3742000056,0.04372442136675543,0.09426144577002347,0.03750531681719149,0.030824888723637086
11:00,2Y payer 200mm,38262.485354633995,0.04985890298610942,0.06149474559894439,0.009193433589170411,0.011271587987775293
11:00,10Y payer 100mm,82478.68701097801,0.07002422937197139,0.09714132713864113,0.051978172254038224,0.08903475637814708
11:00,30Y recv 50mm,-85913.74112224036,0.05986530637066759,0.13204066118287847,0.11882245985948227,0.19116806015485518
11:00,50Y payer 25mm,55254.61214134772,0.18684295115454094,0.322475147919679,0.16347430081747333,0.25854254451356257
11:00,5Yx5Y payer 300mm,111881.8725401145,0.15515458266732396,0.07942023777952235,0.1149605769701959,0.14296707645923476
12:59,2Y payer 200mm,38267.376999934044,0.0398518765910491,0.048704076918175965,0.0008083946170448732,0.0015126607632215516
12:59,10Y payer 100mm,82605.41151298283,0.01812100108194379,0.05641714021181214,0.03613937384410008,0.06451127472722522
12:59,30Y recv 50mm,-86147.34945737255,0.23349350500764657,0.40285558307126623,0.0552902917189447,0.08052331645637084
12:59,50Y payer 25mm,55445.1437989295,0.4060770952801357,0.665006932174559,0.05696367329438269,0.08598584857734293
12:59,5Yx5Y payer 300mm,112167.7118961777,0.04911754204549888,0.17561426860697796,0.07980038319147115,0.1122293676822665
14:59,2Y payer 200mm,38162.51207036058,0.26653593871015624,0.3236230939786618,0.2257639391004095,0.27326836814148825
14:59,10Y payer 100mm,82251.22329668715,0.27121700350300604,0.37395748431651604,0.2531210404625124,0.3658284950360117
14:59,30Y recv 50mm,-85930.33201522521,0.04466698716943571,0.1513225443916189,0.14273718792287965,0.1718237738204462
14:59,50Y payer 25mm,55353.42116150752,0.2819326003577052,0.5004052262404145,0.0677593152992974,0.07957531640731831
14:59,5Yx5Y payer 300mm,111636.55738780925,0.6005623104394026,0.29933922124445933,0.560279980640743,0.3630257005828771
16:59,2Y payer 200mm,38124.6128013388,0.3495518909585438,0.4233537325740174,0.30873936034091987,0.3729489496435177
