dissemination_id,original_id,tenor,reach_back_days,notional,upfront,fixed_rate_pct,orig_err,unwind_err,orig_mid_pct,orig_dev_bp,original_dealer_sign,npv_pay,pv01,ratio,edge_bps,unwind_dealer_sign
3504332380000000101,3182623079000000101,1.7561643835616438,17.210775462962964,2000000.0,1141.43,3.8899999999999997,,,3.9204219704421823,-3.0421970442182644,-1.0,9.722429611720145,338.53955553634205,117.40172421757981,-3.3429109003092305,1.0
3532561514000000401,2930333342000001901,4.002739726027397,36.05858796296296,11000000.0,117528.0,3.7220000000000004,,,3.6959635920475695,2.6036407952430896,1.0,116633.86414983356,4014.422194261978,1.0076661770291497,-0.22273089548091654,1.0
3532207048000000301,1589218565,14.92876712328767,340.09341435185183,19000000.0,1266552.19,3.5869999999999997,,,3.894039804358376,-30.703980435837643,-1.0,1325971.5828679148,20115.558702933922,0.9551880344679801,2.9539021881230845,-1.0
3532561515000000501,2930302153000000501,2.0027397260273974,36.033541666666665,170000000.0,1046586.0,3.7310000000000003,,,3.7016693237873564,2.933067621264396,1.0,1036798.274980437,32232.138494036262,1.0094403369061813,-0.30366353201708784,1.0
3557787598000000201,2930717005000000101,10.06027397260274,38.91366898148148,8000000.0,120996.225,3.943,,,3.9393288659263686,0.367113407363151,1.0,124656.06799310399,6556.649365363275,0.9706404746112604,0.5581879995654169,-1.0
3549878791000000401,3445207179000000201,10.008219178082191,5.983587962962963,15000000.0,180000.0,4.0265,,,4.028796748597171,-0.22967485971703283,-1.0,171779.9351851642,12250.810885075083,1.047852298965972,-0.6709812837654793,1.0
3543585173000000601,3047363207000000101,10.008219178082191,27.937905092592594,10000000.0,135000.0,3.9815000000000005,,,3.9800255139066083,0.147448609339218,1.0,135309.43110632803,8189.5860963614805,0.9977131593577917,0.03778348535410219,-1.0
3543585169000000201,3047366713000000101,30.02191780821918,27.93855324074074,5000000.0,36458.45,4.2415,,,4.237055217869187,0.44447821308128965,1.0,38897.20966577856,8426.532861824715,0.9373024521107446,0.28941436599945364,-1.0
3583586794000000701,1291663035,4.002739726027397,539.8715277777778,50000000.0,643000.0,3.42,,,3.945759996318098,-52.57599963180981,-1.0,749242.6169733275,14336.25773325219,0.8581999814659373,7.410763600245785,-1.0
3584228846000000201,2929946553000000401,2.0027397260273974,40.07277777777778,190000000.0,1884700.0,3.7449999999999997,,,3.705975538731231,3.902446126876846,1.0,877691.6995932721,36278.25162189134,2.147337158222394,-27.75790605628498,1.0
3583123562000000101,1001652634,3.0,753.9095601851852,25000000.0,59300.0,4.045,,,4.44069541418641,-39.56954141864104,-1.0,-40929.26072686014,2437.2255803555095,1.4488412188956035,-7.537562144928819,-1.0
3584653551000000101,2627594243000000401,2.0027397260273974,64.06350694444444,82000000.0,4681000.0,3.6540000000000004,,,3.6221013761175307,3.1898623882469668,1.0,552332.7572493227,15531.241801332419,8.474963576869657,-265.8298219525808,1.0
3607121724000000101,1471048983,10.005479452054795,429.03774305555555,12000000.0,53000.0,2.9499999999999997,,,3.6367900297209985,-68.67900297209988,-1.0,1021023.4408350843,9077.842445698527,0.051908700506084225,106.63584950119679,-1.0
3604660303000000701,2318852137000001701,3.6164383561643834,91.97010416666667,340000000.0,6085521.21,3.3585,,,3.3565927285409676,0.19072714590322448,1.0,6651388.269024812,115359.12689788025,0.9149249696247583,4.9052647522699795,-1.0
3607453079000000201,3034653095000000101,11.038356164383561,33.056296296296296,10000000.0,130000.0,3.995,,,4.00355123725614,-0.8551237256139821,-1.0,141217.13474483928,8847.862395063803,0.9205681749236228,1.2677790684332166,-1.0
3631553357000000201,1443844977000001401,3.249315068493151,178.04614583333333,1000000.0,4026.6,3.6328,,,3.3666519067993144,26.614809320068566,1.0,7693.87477783802,284.48934082308455,0.5233513822708036,12.89072823335968,-1.0
3653042065000000501,1459902838000000401,5.002739726027397,177.8199884259259,100000000.0,2113000.0,3.4715000000000003,,,3.4442743140227634,2.7225685977236846,1.0,2166444.5577464066,45056.67331512507,0.9753307521508877,1.1861629768495547,-1.0
3652311962000000701,1533140131000000101,5.002739726027397,169.94024305555556,200000000.0,18743000.0,3.5060000000000002,,,3.492500197465007,1.3499802534993055,1.0,3603428.252331618,90220.6981674682,5.201435601741824,-167.80596975171062,1.0
3653909995000001001,1768260386,3.0027397260273974,241.0000462962963,85000000.0,1193000.0,3.2285,,,3.2214494954410497,0.7050504558950177,1.0,1661929.667221047,24562.488564184783,0.7178402453064361,19.09129305020037,-1.0
3672166381000000101,3555291817000000201,10.008219178082191,6.73974537037037,5000000.0,25000.0,4.114,,,4.124900268630369,-1.090026863036897,-1.0,-30081.714142743265,4113.3261389684985,0.8310696618341097,1.235426992914695,1.0
3681481739000001501,2270628269000000501,3.0,101.75462962962963,400000000.0,2042314.89,3.3847500000000004,,,3.362160368165648,2.2589631834352364,1.0,5591189.424881771,113793.7251616958,0.36527377894072793,31.186908854938878,-1.0
3710780203000000401,2471808694000001701,4.5917808219178085,85.00712962962963,87000000.0,793253.646,3.5700000000000003,,,3.625584191819676,-5.558419181967578,-1.0,1073454.708083028,36385.106233717735,0.7389726273748334,7.700982382273996,-1.0
3711486626000000501,2555858753000000201,4.5917808219178085,78.03194444444445,84000000.0,380460.135,3.5700000000000003,,,3.6298345834013777,-5.983458340137737,-1.0,1066900.1470426861,35123.26527137616,0.35660332042749077,19.543741356020874,-1.0
3711419592000000301,2955337174000000101,4.835616438356165,43.01863425925926,86000000.0,147214.9228,3.7089999999999996,,,3.7878665745956845,-7.886657459568491,-1.0,614693.6379498187,37684.261657042895,0.2394931616520457,12.40514460397954,-1.0
3711419591000000201,3434502287000000201,4.835616438356165,15.109328703703703,79000000.0,78043.75745,3.8449999999999998,,,3.9201433158866568,-7.514331588665701,-1.0,107776.32923395187,34613.67805473757,0.7241270695032591,0.8589833110752693,-1.0
3711503520000000101,3328020801000000301,4.835616438356165,21.193055555555556,81000000.0,76643.154,3.8565,,,3.931490142367226,-7.499014236722612,-1.0,71629.8619350791,35489.393175869125,1.069988855618131,-0.1412617014914097,1.0
3705506311000000201,1468758200,4.016438356164383,431.7692476851852,5000000.0,39000.0,3.5000000000000004,,,3.5436869527431534,-4.368695274315293,-1.0,51749.86843984085,1419.9272631458261,0.7536251042906021,8.97924053630305,-1.0
