trade_id,diff_bp_true,diff_bp_placebo
927535021,0.0270286518950779,-17.919071892738316
941498602,-0.0120919240267358,0.03495876263830411
942963570,-15.3332290355642,-29.053946297366686
945027435,0.168968597383623,-7.4638556464902805
950487418,0.0349779610780309,5.83659939779233
951665527,-0.0161566957358694,10.238734923248005
952077284,2.216182483910778,11.76358727736413
979423211,-0.0880092358491069,4.64204516969815
986379714,5.818768820560472,-2.7685960928891973
995287002,37.06795743360205,40.13332849436155
998337865,7.178746518040402,9.070963193603099
1001618661,-0.0209980050847491,-2.356912134166045
1004526152,-0.0430065169670257,-3.905718107227152
1004822765,-0.8670171285447115,-3.109083089025244
1009394769,-0.1836260370674303,14.066583244310227
1014558972,0.0639900362582324,12.088311176776578
1027606777,-0.1717219131728953,-13.114868420466408
1036067613,-0.182736855696719,-22.259968011974784
1047602102,2.2494544060628563,-0.07004568469923811
1052804170,2.5699411245868387,3.7444462919912436
1081634559,0.0579909655935129,4.9815602448695095
1095887346,0.0390191498181202,-9.758793213587458
1100154709,0.107940351096003,-40.88642871247998
1103716930,2.229692384326176,-42.328837433551136
1105757150,0.8608467317228197,-22.54937266283834
1108162442,-3.636750790397203,-5.654838352114444
1122931068,0.1490004836014247,2.603820978500515
1125926792,0.0367904895711923,-4.864965955797107
1145688788,-0.2749910970269109,-23.144215608370764
1146853688,-0.0309994649122735,-20.741064784391348
1149011610,-0.0150112634996979,-15.226557870220736
1149434306,-1.0219966578840278,-20.091173824588672
1151138672,0.3309919110230375,-7.486001011263355
1157421036,-0.0647543668861327,4.497985827833295
1163102912,0.2170207123835865,17.360512258133063
1166967539,-0.0192595062023848,-13.714121614270791
1171172603,0.1670113481962776,2.353875113504822
1192320252,-0.13796759889102,3.9176854240173586
1197703866,0.0209669068661266,3.869102725844531
1201213418,-0.1439866325241734,6.952568605197795
1205076021,-0.0940008301205441,15.499003264935407
1247316520,1.920940309045616,14.420541346099336
1247725620,0.2419050849341797,8.719289694393506
1249685132,0.1170684514337772,-6.159465530888886
1251735940,0.1629998776188301,6.533926991972017
1255982279,0.1466091398247826,-2.479655035674355
1284774383,-0.0245615165896051,2.4622645129566134
1287121679,0.2919987427161707,11.135868358650125
1299440647,-0.0529973466134592,12.633184646316042
1311493968,0.1273581639736676,-1.4971984393865156
1316288686,0.0267641907048421,-1.1513471658739505
1318787310,0.137013073933101,10.935265781503123
1335398248,0.0930569806135928,5.371518623369198
1341047062,-0.0547857057273226,-15.47854038813945
1341201232,-0.0490252917364486,-15.587873207851288
1342548852,0.0209831107570224,-17.435910038547764
1344971342,-0.1480104097367984,-5.998549894323801
1347792339,1.0500020457699932,3.9532238602658865
1347797273,0.9896087151856748,2.9250905539588423
1354493182,-7.265846554889688,-14.929431833602358
1364500450,0.1606994425843222,-6.009158627508571
1370014405,5.000687069079213,4.878790011622591
1370579557,-0.0470095706295303,-1.3119904908111657
1377354754,0.1669788136980265,12.839543752216986
1379389940,0.1540543316822074,-0.013769356773707386
1388063896,4.905628567708131,-2.9901774287578675
1394519881,-0.1039989113030603,-17.59138109106111
1403033999,0.1529999440171181,-11.694582212358462
1409507534,-0.542023462691521,-6.1792174679608625
1409995197,-0.1319955379980086,1.6656443593361825
1410561111,0.0149999916583265,-6.742349672656056
1414192109,1.8269989728788796,-5.750084053182736
1418892131,0.3399948928945573,9.9565385871498
1434131207,0.0440371281868579,-11.636307854742212
1443166109,-3.266805846788934,-4.725991764841275
1453782919,-0.1080724737989591,-14.524808851817772
1454021051,-0.2880099557606819,-18.6425520428116
1458200178,2.284134586178288,-35.82705084109041
1468255883,0.1729997206781686,1.7550577915097954
1478066834,-0.1019988323830656,4.12497549150368
1481791560,0.0078325942906687,-7.398330574986467
1482654248,-0.3880978178657734,-10.73300938331827
1485885622,0.0730038912282626,3.5590247747117054
1491529007,-0.4826329650567285,-5.146911907466656
1493809009,-1.402304815469435,-4.393002409708435
1504286150,-0.0209997896199798,14.930563850229106
1515724338,0.8632901281114158,17.445432211861522
1517948891,-3.082356069294345,24.53962457307144
1537159586,-0.4507278983704399,-3.454286048520183
1541292619,0.4319877944167327,-8.262024652300948
1559808231,3.7939761756771606,12.30058529442064
1588799546,-0.2860195041492375,-12.803033032398048
1595023758,0.3870092060413554,8.716924733380615
1608262324,0.1194887269435618,6.533153055927032
1612468324,1.0331005481211353,-0.5336932402884464
1613495659,-0.0010011371651685,6.705822770483527
1614351142,-0.1739838951532402,7.222170012234352
1617342379,0.2649845626797376,7.495090766726653
1621307004,-0.2869706920442638,-4.881778224640776
1628326867,-0.2529635306437683,0.7121390387722748
1630645810,-0.0569886812689546,3.085713242146415
1636291921,0.0289828065880293,0.19853303767982666
1636321118,-2.0094501000581744,-2.974051583787052
1646090980,0.0553854694268274,-16.959721239621082
1646130819,-0.1949950266565192,-21.242281807885497
1650208573,-4.478977613328761,-19.887155873811892
1657016801,0.0220184584180049,6.557678482767626
1669813120,-0.0220041477304366,1.3572630911473649
1701998360,-0.0939983117362874,1.2481105988272567
1705573431,3.746179296489416,-0.03648392989079596
1716012086,0.0210609974314213,-16.436813053105183
1739042172,0.1270709296401051,9.387815584320913
1744116986,0.071909781889845,8.17508706548371
1754810589,0.0402147053299106,-7.789160742883405
1756571677,-0.0600027043513584,1.258913533193029
1756763358,0.067939961881569,3.9182625190791853
1757817887,0.1069931018125025,3.777096927140322
1757819983,0.694253908686715,3.655222149680748
1760647055,0.0209883756105089,6.794026988068103
1768086177,0.0050171594828452,-13.51114110854521
1780923517,-0.0139771426022505,-5.8436591126037385
1793784962,-0.3810043315523703,7.376964595161262
894571238000000101,-0.9099676603473216,12.05147826439128
894878840000000101,-0.0039953207833232,6.139978105460919
1016523219000000801,0.3908591874129286,2.9564845820386765
1035256492000001401,-0.0250000009314188,1.0865175086467005
1035360001000000301,0.2919988779497728,-0.6186374260183314
1122824399000001701,-0.0439252116398947,-1.938413632018099
1208227590000000601,0.1789915970237032,-8.088385346862248
1247531862000000701,7.881969849425463,7.716166628368759
1270473975000000801,-0.1189941097746949,1.3396812672592073
1274574473000000301,9.734014671969504,16.70865232058283
1559157283000000401,-0.1470178183068604,2.5418800489776405
1608042134000000101,0.0639905112282068,-1.590189846901735
1669528174000000101,0.0140042299952458,2.2517127350932142
1803573185000001501,0.7688883657145595,8.139535259338349
1931049919000000101,-0.0880291611993211,-0.020408285969120143
1969532123000000201,-0.0009987133492206,-3.064557615474728
1995609824000002401,0.3467925540515892,-5.458133107064667
1997424133000000201,0.0169999997939651,-3.8318591195978247
2012327835000000201,0.2609928074651879,-8.89881357533282
2060472973000000201,0.0088475958871736,-11.185211884679847
2214334184000002701,0.1610011743976347,-4.467153541173818
2214788519000001001,-0.093032931070347,3.8062541643705927
2255535140000000101,-0.0041177880812259,5.612465876656447
2284603623000001101,0.2830847689264448,13.72879799753588
2435445596000000101,0.0560026741633912,0.7090215233353181
2451491799000001401,0.6949874502706788,14.861644762697512
2454412368000000401,0.0819745814061967,10.86812070248051
2472022002000000601,-0.2100070101129336,15.823170163707845
2511326770000000101,-0.2779889675093017,9.31217699304252
2551513169000002601,0.2560053247879335,-0.7227160292325063
2552763798000001601,0.2776983735420124,-1.5170214418294137
2555610980000000101,2.431740179555941,5.008913976882479
2582293590000001301,0.0105854946554018,-6.694170480671868
2592958824000000401,0.0942948573414703,-1.9464645706972927
2717763666000000601,0.2879589581977537,-8.086772523406438
2815238223000001101,-3.972422302211953e-06,2.2423082139220174
2826895736000000301,-0.054195571388016,2.3751239818579073
2967451949000000101,-0.0020148044936885,7.436727268274224
2983630130000001401,-0.1180158743618875,2.1337526195049694
2985569249000000501,0.3070304432190696,1.5438115607802505
3030539474000000101,-0.0950493544699782,2.396605524896067
3069772286000000701,-3.6843614576804296,-1.711175830750955
3210022314000001501,-9.919989416486974,13.29061987374085
3214037000000000501,0.0019910428640024,14.03938820391848
3267888820000000301,0.0770262035559632,3.476577404260528
3324522956000000401,0.1150016624301031,1.932249551663956
3327902130000002101,-0.0070093247650504,-13.977332693150979
3339727278000002101,0.0229825129131722,-14.266618836081824
3355459071000000201,0.0486162112028232,-4.2751704282294245
3360615239000000201,-0.0389732810427645,-7.785914774954605
3430717345000000901,0.0329999888949217,-5.504834740044107
3629056643000001501,-0.1190781327651713,4.447230376816513
3746162156000000101,0.0669999993109904,8.067054613206937
3794243514000000101,0.7319231450217512,9.592703321812701
3796252048000000101,-0.0100364186166324,4.070256439666675
3842153112000001001,11.279439260377355,5.717328012371681
3848340823000000201,0.2151541159133962,1.0315049924114472
3865268388000000301,-0.4128056755095421,-7.998076732818937
3891717973000001301,0.0589911556533984,-8.415315611503926
3961956439000000901,0.0880172686664515,-2.6792636937423175
3993658997000000101,-4.964308583010979,4.7036998975031885
4066398617000000401,0.1476185332972335,12.04868230837337
4086212216000000301,4.783900869317304,8.672618240321839
4091495049000000101,-0.367421542505042,11.597042587319972
4264045699000000201,-3.5229186840576965,-8.875854601155853
4292923572000000101,0.0430043941382685,-3.9717063673822217
4344000548000000101,1.6080949997644645,12.156639508316402
4371150567000000301,-0.0970642189288106,17.576717507206308
4374408027000000601,-0.0419750821728293,13.48427535060841
4387196126000001001,-0.1169957452082925,17.33874351906102
4402374179000000101,-0.0349409414569734,8.673157611484772
4474346483000001301,0.1235794121166478,-1.2132875805419552
4562253298000002001,-0.0169968074306581,4.845441449790044
4596638527000000101,-0.2122884699828908,-8.922442879806258
