minute,case,total_dv01,first_minute_maxbkt_pct,first_minute_tot_pct,midday_maxbkt_pct,midday_tot_pct
01:01,2Y payer 200mm,37331.258317114865,0.0,0.0,0.34519217635938887,0.421364456002248
01:01,10Y payer 100mm,81740.52527797958,0.0,0.0,0.8615170175711352,1.4131261704146854
01:01,30Y recv 50mm,-93435.2892892705,0.0,0.0,1.5539465180072516,2.536673128205089
01:01,50Y payer 25mm,66071.7476728938,0.0,0.0,1.9983101386346993,3.321639635634019
01:01,5Yx5Y payer 300mm,112631.20741644158,0.0,0.0,1.8775285640778108,2.028250691057323
02:59,2Y payer 200mm,37329.15389453219,0.004579944035119862,0.005637477314977297,0.3497915805251441,0.42702568764284576
02:59,10Y payer 100mm,81763.60844891585,0.013782284659035124,0.02823159517316333,0.8474915129153515,1.3844956271818043
02:59,30Y recv 50mm,-93525.79019740429,0.05661408610964932,0.09676572413103639,1.4958287442968434,2.4374527739527077
02:59,50Y payer 25mm,66161.08865808124,0.08052262359442093,0.13503554279335256,1.9150890860978784,3.182118698729049
02:59,5Yx5Y payer 300mm,112698.53718155048,0.030026573004895134,0.05974324671173864,1.8463802945507952,1.9672957015312933
05:06,2Y payer 200mm,37338.19457513002,0.015265366250533948,0.01857684361572592,0.3298626842980789,0.4027093361704782
05:06,10Y payer 100mm,81791.11525274777,0.03971951418057125,0.06185265308078036,0.8212646322584538,1.3503994613061245
05:06,30Y recv 50mm,-93493.28739319839,0.04116555102436449,0.06203451129488578,1.5118169838546573,2.4730650041319726
05:06,50Y payer 25mm,66113.61170676553,0.03976455497810752,0.06332135363804244,1.9572802266269222,3.256214974815715
05:06,5Yx5Y payer 300mm,112715.54836452838,0.08655069548739708,0.07482636540438603,1.789572982206485,1.9519066593795293
07:07,2Y payer 200mm,37337.04208381596,0.012692714106173324,0.015490693365889882,0.33244598959165267,0.4058084903605259
07:07,10Y payer 100mm,81786.59741265603,0.034666894333024834,0.05633213281143078,0.8263648123275791,1.3559979934921433
07:07,30Y recv 50mm,-93498.39314262276,0.04397055282661079,0.06749191214014467,1.5089271769620025,2.4674691668659734
07:07,50Y payer 25mm,66119.96527768114,0.04532995564117695,0.07292442545128228,1.9515229268061884,3.246292923562889
07:07,5Yx5Y payer 300mm,112716.79898780062,0.07553571183001467,0.07593506214481856,1.8005671497658768,1.9507754754897972
09:05,2Y payer 200mm,37483.10431015201,0.3322452541918951,0.40510516893346016,0.011548530818307952,0.0145523178774743
09:05,10Y payer 100mm,82669.92667754953,0.7045398163829033,1.124231551813321,0.14729175505245612,0.2730078083266311
09:05,30Y recv 50mm,-95014.23090989211,1.0406630003281803,1.661794875884456,0.48746011406884165,0.8327239482581831
09:05,50Y payer 25mm,67410.97068929045,1.2096408490145614,1.98665440165425,0.7489697732922485,1.2689957339513533
09:05,5Yx5Y payer 300mm,114349.06092531452,1.5295534708290168,1.5022891267947818,0.31976918577818686,0.4954913746666471
11:03,2Y payer 200mm,37490.9704703515,0.3489671128193219,0.42600165115208066,0.005245460830871842,0.0064322146897702525
11:03,10Y payer 100mm,82876.82497445955,0.8386367198886456,1.3710704974884658,0.011068292023729257,0.02268071691137505
11:03,30Y recv 50mm,-95707.6404619977,1.458898191208749,2.3742630805212177,0.05815354833041129,0.10218275412739518
11:03,50Y payer 25mm,68165.10250813204,1.8495482964885845,3.0710066562116585,0.08739360477689086,0.14862520511667532
11:03,5Yx5Y payer 300mm,114860.79310835086,1.8171015222067117,1.9411198822265285,0.0239819616193023,0.047760031405283856
13:01,2Y payer 200mm,37494.112300346795,0.35534011575157776,0.43434548317182864,0.01164726601846844,0.014811204651917976
13:01,10Y payer 100mm,83022.93110186701,0.9360453807625023,1.544640506987098,0.0878357040193581,0.15334205581547355
13:01,30Y recv 50mm,-96191.59418839792,1.7454016955882456,2.865432184988027,0.2359824612454744,0.4014457050264688
